route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name,wheelchair_accessible,bikes_allowed
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084032-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,50077,72,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084033-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,50077,74,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084033-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,50077,74,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084034-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,50077,76,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084034-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,50077,76,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084035-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,50077,78,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084035-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,50077,78,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084036-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,50077,80,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084036-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,50077,80,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084037-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,50077,82,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084037-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,50077,82,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084038-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,50077,84,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084038-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,50077,84,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084039-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,50077,86,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084039-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,50077,86,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084040-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,77,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084040-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,77,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084041-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,79,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084041-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,79,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084042-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,81,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084042-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,81,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084043-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,83,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084043-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,83,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084044-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,85,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084044-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,85,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084045-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,87,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084045-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,87,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084046-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,89,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084046-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,89,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084047-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,91,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084047-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,91,0,1
5,TRAIN-A23-Blocks-Semaine-03,4084048-TRAIN-A23-Blocks-Semaine-03,Candiac,1,50073,93,0,1
5,TRAIN-E23-Blocks-Jeu-Ven-02,4084048-TRAIN-E23-Blocks-Jeu-Ven-02,Candiac,1,50073,93,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086017-TRAIN-A23-Blocks-Semaine-03,Mont-Saint-Hilaire,1,30037,808,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086018-TRAIN-A23-Blocks-Semaine-03,Mont-Saint-Hilaire,1,30037,810,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086019-TRAIN-A23-Blocks-Semaine-03,Mont-Saint-Hilaire,1,30037,812,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086020-TRAIN-A23-Blocks-Semaine-03,Mont-Saint-Hilaire,1,30037,814,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086021-TRAIN-A23-Blocks-Semaine-03,Mont-Saint-Hilaire,1,30037,816,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086022-TRAIN-A23-Blocks-Semaine-03,Mont-Saint-Hilaire,1,30037,818,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086023-TRAIN-A23-Blocks-Semaine-03,Mont-Saint-Hilaire,1,30037,820,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086024-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,30038,801,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086025-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,30038,803,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086026-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,30038,805,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086027-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,30038,807,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086028-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,30038,809,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086029-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,30038,811,0,1
3,TRAIN-A23-Blocks-Semaine-03,4086030-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,30038,813,0,1
4,TRAIN-A23-Blocks-Semaine-03,4289891-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,40083,192,0,1
4,TRAIN-E23-Blocks-Jeu-Ven-02,4289891-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,40083,192,0,1
4,TRAIN-A23-Blocks-Semaine-03,4289892-TRAIN-A23-Blocks-Semaine-03,Lucien-L'Allier,0,40083,196,0,1
4,TRAIN-E23-Blocks-Jeu-Ven-02,4289892-TRAIN-E23-Blocks-Jeu-Ven-02,Lucien-L'Allier,0,40083,196,0,1
4,TRAIN-A23-Blocks-Semaine-03,4289893-TRAIN-A23-Blocks-Semaine-03,Saint-Jérôme,1,40081,193,0,1
4,TRAIN-E23-Blocks-Jeu-Ven-02,4289893-TRAIN-E23-Blocks-Jeu-Ven-02,Saint-Jérôme,1,40081,193,0,1
4,TRAIN-A23-Blocks-Semaine-03,4289894-TRAIN-A23-Blocks-Semaine-03,Saint-Jérôme,1,40081,197,0,1
4,TRAIN-E23-Blocks-Jeu-Ven-02,4289894-TRAIN-E23-Blocks-Jeu-Ven-02,Saint-Jérôme,1,40081,197,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400135-TRAIN-A23-Blocks-Semaine-03,Ahuntsic,0,60117,1200,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400135-TRAIN-E23-Blocks-Jeu-Ven-02,Ahuntsic,0,60117,1200,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400136-TRAIN-A23-Blocks-Semaine-03,Ahuntsic,0,60117,1208,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400136-TRAIN-E23-Blocks-Jeu-Ven-02,Ahuntsic,0,60117,1208,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400137-TRAIN-A23-Blocks-Semaine-03,Ahuntsic,0,60117,1210,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400137-TRAIN-E23-Blocks-Jeu-Ven-02,Ahuntsic,0,60117,1210,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400138-TRAIN-A23-Blocks-Semaine-03,Ahuntsic,0,60117,1212,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400138-TRAIN-E23-Blocks-Jeu-Ven-02,Ahuntsic,0,60117,1212,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400139-TRAIN-A23-Blocks-Semaine-03,Ahuntsic,0,60117,1214,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400139-TRAIN-E23-Blocks-Jeu-Ven-02,Ahuntsic,0,60117,1214,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400140-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,60118,1202,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400140-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,60118,1202,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400141-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,60118,1204,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400141-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,60118,1204,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400142-TRAIN-A23-Blocks-Semaine-03,Gare Centrale,0,60118,1206,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400142-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,60118,1206,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400143-TRAIN-A23-Blocks-Semaine-03,Mascouche,1,60115,1201,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400143-TRAIN-E23-Blocks-Jeu-Ven-02,Mascouche,1,60115,1201,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400144-TRAIN-A23-Blocks-Semaine-03,Mascouche,1,60115,1203,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400144-TRAIN-E23-Blocks-Jeu-Ven-02,Mascouche,1,60115,1203,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400145-TRAIN-A23-Blocks-Semaine-03,Mascouche,1,60115,1205,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400145-TRAIN-E23-Blocks-Jeu-Ven-02,Mascouche,1,60115,1205,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400146-TRAIN-A23-Blocks-Semaine-03,Mascouche,1,60115,1213,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400146-TRAIN-E23-Blocks-Jeu-Ven-02,Mascouche,1,60115,1213,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400147-TRAIN-A23-Blocks-Semaine-03,Mascouche,1,60115,1215,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400147-TRAIN-E23-Blocks-Jeu-Ven-02,Mascouche,1,60115,1215,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400148-TRAIN-A23-Blocks-Semaine-03,Mascouche,1,60116,1207,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400148-TRAIN-E23-Blocks-Jeu-Ven-02,Mascouche,1,60116,1207,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400149-TRAIN-A23-Blocks-Semaine-03,Mascouche,1,60116,1209,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400149-TRAIN-E23-Blocks-Jeu-Ven-02,Mascouche,1,60116,1209,0,1
6,TRAIN-A23-Blocks-Semaine-03,4400150-TRAIN-A23-Blocks-Semaine-03,Mascouche,1,60116,1211,0,1
6,TRAIN-E23-Blocks-Jeu-Ven-02,4400150-TRAIN-E23-Blocks-Jeu-Ven-02,Mascouche,1,60116,1211,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049911-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,30038,809,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049912-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,30038,803,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049913-TRAIN-E23-Blocks-Jeu-Ven-02,Mont-Saint-Hilaire,1,30037,810,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049915-TRAIN-E23-Blocks-Jeu-Ven-02,Mont-Saint-Hilaire,1,30037,818,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049916-TRAIN-E23-Blocks-Jeu-Ven-02,Mont-Saint-Hilaire,1,30037,820,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049917-TRAIN-E23-Blocks-Jeu-Ven-02,Mont-Saint-Hilaire,1,30037,808,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049918-TRAIN-E23-Blocks-Jeu-Ven-02,Mont-Saint-Hilaire,1,30037,812,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049919-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,30038,801,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049920-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,30038,805,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049921-TRAIN-E23-Blocks-Jeu-Ven-02,Mont-Saint-Hilaire,1,30037,816,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049923-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,30038,807,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049924-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,30038,811,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049925-TRAIN-E23-Blocks-Jeu-Ven-02,Mont-Saint-Hilaire,1,30037,814,0,1
3,TRAIN-E23-Blocks-Jeu-Ven-02,12049926-TRAIN-E23-Blocks-Jeu-Ven-02,Gare Centrale,0,30038,813,0,1
