"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id","peak_offpeak"
"12","88CCEBD2","EMDE_201_2993","Atlantic Terminal","2993","1","76789C63W","1"
"12","88CCEBD2","EMDE_201_2994","Jamaica","2994","0","76789C63","0"
"12","88CCEBD2","EMDE_201_2995","Atlantic Terminal","2995","1","76789C63W","0"
"12","88CCEBD2","EMDE_201_2997","Atlantic Terminal","2997","1","76789C63W","1"
"12","88CCEBD2","EMDE_201_2999","Atlantic Terminal","2999","1","76789C63W","1"
"5","90950CE3","EMDE_201_6001","Jamaica","6001","1","03FFAF24W","0"
"5","90950CE3","EMDE_201_6002","Montauk","6002","0","03FFAF24","0"
"5","29EDBBC7","EMDE_201_6005","Jamaica","6005","1","03FFAF24W","0"
"5","AAD3FBEC","EMDE_201_6005_1","Jamaica","6005","1","03FFAF24W","0"
"5","90950CE3","EMDE_201_6006","Montauk","6006","0","03FFAF24","0"
"5","1F7CB139","EMDE_201_6007","Jamaica","6007","1","03FFAF24W","0"
"5","90950CE3","EMDE_201_6008","Montauk","6008","0","03FFAF24","0"
"5","1F7CB139","EMDE_201_6009","Jamaica","6009","1","3DB92D19W","0"
"5","90950CE3","EMDE_201_6010","Montauk","6010","0","03FFAF24","0"
"5","90950CE3","EMDE_201_6011","Jamaica","6011","1","03FFAF24W","0"
"5","9C42F112","EMDE_201_6012","Montauk","6012","0","03FFAF24","0"
"5","1F7CB139","EMDE_201_6012_1","Montauk","6012","0","03FFAF24","0"
"5","1F7CB139","EMDE_201_6013","Jamaica","6013","1","03FFAF24W","0"
"5","90950CE3","EMDE_201_6014","Montauk","6014","0","03FFAF24","0"
"5","90950CE3","EMDE_201_6015","Jamaica","6015","1","03FFAF24W","0"
"5","1F7CB139","EMDE_201_6017","Penn Station","6017","1","5D287D06W","0"
"5","90950CE3","EMDE_201_6019","Jamaica","6019","1","03FFAF24W","0"
"5","1F7CB139","EMDE_201_6021","Jamaica","6021","1","03FFAF24W","0"
"5","90950CE3","EMDE_201_6031","Babylon","6031","1","C47E4DA6W","0"
"5","CB9B37D1","EMDE_201_6032","Speonk","6032","0","C47E4DA6","0"
"5","90950CE3","EMDE_201_6033","Babylon","6033","1","C47E4DA6W","0"
"5","90950CE3","EMDE_201_6034","Speonk","6034","0","C47E4DA6","0"
"5","90950CE3","EMDE_201_6035","Babylon","6035","1","C47E4DA6W","0"
"5","90950CE3","EMDE_201_6036","Speonk","6036","0","2C29C908","0"
"5","90950CE3","EMDE_201_6037","Babylon","6037","1","C47E4DA6W","0"
"5","90950CE3","EMDE_201_6038","Speonk","6038","0","2C29C908","0"
"5","90950CE3","EMDE_201_6040","Speonk","6040","0","2C29C908","0"
"5","90950CE3","EMDE_201_6041","Babylon","6041","1","C47E4DA6W","0"
"5","90950CE3","EMDE_201_6042","Speonk","6042","0","C47E4DA6","0"
"5","90950CE3","EMDE_201_6043","Jamaica","6043","1","2C29C908W","0"
"5","90950CE3","EMDE_201_6044","Speonk","6044","0","2C29C908","0"
"5","90950CE3","EMDE_201_6049","Jamaica","6049","1","2C29C908W","0"
"5","90950CE3","EMDE_201_6052","Patchogue","6052","0","4FA72919","0"
"5","90950CE3","EMDE_201_6054","Speonk","6054","0","C47E4DA6","0"
"5","90950CE3","EMDE_201_6055","Babylon","6055","1","7A51E605W","0"
"5","90950CE3","EMDE_201_6056","Patchogue","6056","0","7A51E605","0"
"5","90950CE3","EMDE_201_6057","Jamaica","6057","1","4FA72919W","0"
"5","90950CE3","EMDE_201_6058","Patchogue","6058","0","7A51E605","0"
"5","90950CE3","EMDE_201_6059","Babylon","6059","1","7A51E605W","0"
"5","90950CE3","EMDE_201_6060","Patchogue","6060","0","7A51E605","0"
"5","90950CE3","EMDE_201_6061","Babylon","6061","1","7A51E605W","0"
"5","90950CE3","EMDE_201_6062","Patchogue","6062","0","7A51E605","0"
"5","90950CE3","EMDE_201_6063","Jamaica","6063","1","4FA72919W","0"
"5","90950CE3","EMDE_201_6064","Patchogue","6064","0","7A51E605","0"
"5","90950CE3","EMDE_201_6065","Babylon","6065","1","7A51E605W","0"
"5","90950CE3","EMDE_201_6066","Patchogue","6066","0","4FA72919","0"
"5","90950CE3","EMDE_201_6067","Jamaica","6067","1","4FA72919W","0"
"5","90950CE3","EMDE_201_6068","Patchogue","6068","0","7A51E605","0"
"5","90950CE3","EMDE_201_6069","Jamaica","6069","1","4FA72919W","0"
"5","90950CE3","EMDE_201_6070","Patchogue","6070","0","7A51E605","0"
"5","90950CE3","EMDE_201_6071","Babylon","6071","1","7A51E605W","0"
"1","90950CE3","EMDE_201_6101","Penn Station","6101","1","DF671E6CW","0"
"1","90950CE3","EMDE_201_6102","Babylon","6102","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6103","Penn Station","6103","1","DF671E6CW","0"
"1","90950CE3","EMDE_201_6104","Babylon","6104","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6105","Penn Station","6105","1","DF671E6CW","0"
"1","90950CE3","EMDE_201_6106","Babylon","6106","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6107","Penn Station","6107","1","DF671E6CW","0"
"1","90950CE3","EMDE_201_6108","Babylon","6108","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6109","Penn Station","6109","1","DF671E6CW","0"
"1","8F44EFAD","EMDE_201_6111","Penn Station","6111","1","DF671E6CW","0"
"1","28C2D867","EMDE_201_6111_1","Penn Station","6111","1","A8F61878W","0"
"1","90950CE3","EMDE_201_6112","Babylon","6112","0","DF671E6C","0"
"1","8F44EFAD","EMDE_201_6113","Penn Station","6113","1","DF671E6CW","0"
"1","28C2D867","EMDE_201_6113_1","Penn Station","6113","1","A8F61878W","0"
"1","90950CE3","EMDE_201_6114","Babylon","6114","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6115","Penn Station","6115","1","DF671E6CW","0"
"1","90950CE3","EMDE_201_6116","Babylon","6116","0","DF671E6C","0"
"1","8F44EFAD","EMDE_201_6119","Penn Station","6119","1","DF671E6CW","0"
"1","28C2D867","EMDE_201_6119_1","Penn Station","6119","1","A8F61878W","0"
"1","90950CE3","EMDE_201_6120","Babylon","6120","0","DF671E6C","0"
"1","8F44EFAD","EMDE_201_6121","Penn Station","6121","1","DF671E6CW","0"
"1","28C2D867","EMDE_201_6121_1","Penn Station","6121","1","A8F61878W","0"
"1","8F44EFAD","EMDE_201_6123","Penn Station","6123","1","DF671E6CW","0"
"1","28C2D867","EMDE_201_6123_1","Penn Station","6123","1","A8F61878W","0"
"1","90950CE3","EMDE_201_6124","Babylon","6124","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6126","Babylon","6126","0","DF671E6C","0"
"1","8F44EFAD","EMDE_201_6127","Penn Station","6127","1","DF671E6CW","0"
"1","28C2D867","EMDE_201_6127_1","Penn Station","6127","1","A8F61878W","0"
"1","90950CE3","EMDE_201_6128","Babylon","6128","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6129","Penn Station","6129","1","DF671E6CW","0"
"1","90950CE3","EMDE_201_6130","Babylon","6130","0","DF671E6C","0"
"1","8F44EFAD","EMDE_201_6131","Penn Station","6131","1","DF671E6CW","0"
"1","28C2D867","EMDE_201_6131_1","Penn Station","6131","1","A8F61878W","0"
"1","90950CE3","EMDE_201_6132","Babylon","6132","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6150","Babylon","6150","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6151","Penn Station","6151","1","DF671E6CW","0"
"1","90950CE3","EMDE_201_6152","Babylon","6152","0","DF671E6C","0"
"1","8F44EFAD","EMDE_201_6153","Penn Station","6153","1","DF671E6CW","0"
"1","28C2D867","EMDE_201_6153_1","Penn Station","6153","1","A8F61878W","0"
"1","90950CE3","EMDE_201_6154","Babylon","6154","0","DF671E6C","0"
"1","90950CE3","EMDE_201_6155","Penn Station","6155","1","DF671E6CW","0"
