"service_id","date","exception_type"
"1B57A1FF","20231002","1"
"1B57A1FF","20231009","1"
"E5CFBA8D","20230908","1"
"E5CFBA8D","20230915","1"
"E5CFBA8D","20230922","1"
"E5CFBA8D","20230929","1"
"E5CFBA8D","20231006","1"
"E5CFBA8D","20231013","1"
"E5CFBA8D","20231020","1"
"E5CFBA8D","20231027","1"
"E5CFBA8D","20231103","1"
"E5CFBA8D","20231110","1"
"8843A3AD","20230906","1"
"8843A3AD","20230907","1"
"8843A3AD","20230908","1"
"8843A3AD","20230912","1"
"8843A3AD","20230913","1"
"8843A3AD","20230914","1"
"8843A3AD","20230915","1"
"8843A3AD","20230919","1"
"8843A3AD","20230920","1"
"8843A3AD","20230921","1"
"8843A3AD","20230922","1"
"8843A3AD","20230926","1"
"8843A3AD","20230927","1"
"8843A3AD","20230928","1"
"8843A3AD","20230929","1"
"8843A3AD","20231003","1"
"8843A3AD","20231004","1"
"8843A3AD","20231005","1"
"8843A3AD","20231006","1"
"8843A3AD","20231010","1"
"8843A3AD","20231011","1"
"8843A3AD","20231012","1"
"8843A3AD","20231013","1"
"8843A3AD","20231017","1"
"8843A3AD","20231018","1"
"8843A3AD","20231019","1"
"8843A3AD","20231020","1"
"8843A3AD","20231024","1"
"8843A3AD","20231025","1"
"8843A3AD","20231026","1"
"8843A3AD","20231027","1"
"8843A3AD","20231031","1"
"8843A3AD","20231101","1"
"8843A3AD","20231102","1"
"8843A3AD","20231103","1"
"8843A3AD","20231107","1"
"8843A3AD","20231108","1"
"8843A3AD","20231109","1"
"8843A3AD","20231110","1"
"4A12B3C8","20230910","1"
"4A12B3C8","20230917","1"
"4A12B3C8","20230924","1"
"4A12B3C8","20231001","1"
"4A12B3C8","20231008","1"
"F86145F2","20230909","1"
"F86145F2","20230916","1"
"F86145F2","20230923","1"
"F86145F2","20230930","1"
"F86145F2","20231007","1"
"F86145F2","20231014","1"
"F86145F2","20231021","1"
"F86145F2","20231028","1"
"F86145F2","20231104","1"
"F86145F2","20231111","1"
"2059FAA9","20230905","1"
"2059FAA9","20230906","1"
"2059FAA9","20230907","1"
"2059FAA9","20230908","1"
"8BE058E5","20230911","1"
"8BE058E5","20230912","1"
"8BE058E5","20230913","1"
"8BE058E5","20230914","1"
"8BE058E5","20230915","1"
"8BE058E5","20230918","1"
"8BE058E5","20230919","1"
"8BE058E5","20230920","1"
"8BE058E5","20230921","1"
"8BE058E5","20230922","1"
"8BE058E5","20230925","1"
"8BE058E5","20230926","1"
"8BE058E5","20230927","1"
"8BE058E5","20230928","1"
"8BE058E5","20230929","1"
"8BE058E5","20231002","1"
"8BE058E5","20231003","1"
"8BE058E5","20231004","1"
"8BE058E5","20231005","1"
"8BE058E5","20231006","1"
"8BE058E5","20231009","1"
"8BE058E5","20231010","1"
"8BE058E5","20231011","1"
"8BE058E5","20231012","1"
"8BE058E5","20231013","1"
"8BE058E5","20231016","1"
"8BE058E5","20231017","1"
"8BE058E5","20231018","1"
"8BE058E5","20231019","1"
"8BE058E5","20231020","1"
"8BE058E5","20231023","1"
"8BE058E5","20231024","1"
"8BE058E5","20231025","1"
"8BE058E5","20231026","1"
"8BE058E5","20231027","1"
"8BE058E5","20231030","1"
"8BE058E5","20231031","1"
"8BE058E5","20231101","1"
"8BE058E5","20231102","1"
"8BE058E5","20231103","1"
"8BE058E5","20231106","1"
"8BE058E5","20231107","1"
"8BE058E5","20231108","1"
"8BE058E5","20231109","1"
"8BE058E5","20231110","1"
