service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
246064724606611,0,0,0,0,0,0,0,20241127,20250518
246064824606642,0,0,0,0,0,0,0,20241127,20250518
246064824606644,0,0,0,0,0,0,0,20241127,20250518
246073124608081,0,0,0,0,0,0,0,20241127,20250518
246068324608113,0,0,0,0,0,0,0,20241127,20250518
246068324608112,0,0,0,0,0,0,0,20241127,20250518
246068324608114,0,0,0,0,0,0,0,20241127,20250518
246064724606891,0,0,0,0,0,0,0,20241127,20250518
246064824606653,0,0,0,0,0,0,0,20241127,20250518
246066924606792,0,0,0,0,0,0,0,20241127,20250518
246068324608122,0,0,0,0,0,0,0,20241127,20250518
246068324608124,0,0,0,0,0,0,0,20241127,20250518
246068324608125,0,0,0,0,0,0,0,20241127,20250518
246064524608136,0,0,0,0,0,0,0,20241127,20250518
246065224606736,0,0,0,0,0,0,0,20241127,20250518
246064624606607,0,0,0,0,0,0,0,20241127,20250518
246065224608136,0,0,0,0,0,0,0,20241127,20250518
246066624606736,0,0,0,0,0,0,0,20241127,20250518
246064624606537,0,0,0,0,0,0,0,20241127,20250518
246066024606607,0,0,0,0,0,0,0,20241127,20250518
246064624606662,0,0,0,0,0,0,0,20241127,20250518
246064624606665,0,0,0,0,0,0,0,20241127,20250518
246064624606667,0,0,0,0,0,0,0,20241127,20250518
246064624606664,0,0,0,0,0,0,0,20241127,20250518
246064624606666,0,0,0,0,0,0,0,20241127,20250518
246066724606807,0,0,0,0,0,0,0,20241127,20250518
246066724606804,0,0,0,0,0,0,0,20241127,20250518
246066724606802,0,0,0,0,0,0,0,20241127,20250518
246068124606944,0,0,0,0,0,0,0,20241127,20250518
246070224607224,0,0,0,0,0,0,0,20241127,20250518
246070224607221,0,0,0,0,0,0,0,20241127,20250518
246070224607225,0,0,0,0,0,0,0,20241127,20250518
246070224607227,0,0,0,0,0,0,0,20241127,20250518
246073024608131,0,0,0,0,0,0,0,20241127,20250518
246073024608136,0,0,0,0,0,0,0,20241127,20250518
246073024608132,0,0,0,0,0,0,0,20241127,20250518
246073024608135,0,0,0,0,0,0,0,20241127,20250518
246073024608133,0,0,0,0,0,0,0,20241127,20250518
246064224606455,0,0,0,0,0,0,0,20241127,20250518
246064624608135,0,0,0,0,0,0,0,20241127,20250518
246064624608137,0,0,0,0,0,0,0,20241127,20250518
246064624608132,0,0,0,0,0,0,0,20241127,20250518
246064624608136,0,0,0,0,0,0,0,20241127,20250518
246064624608133,0,0,0,0,0,0,0,20241127,20250518
246064624608134,0,0,0,0,0,0,0,20241127,20250518
246067424606805,0,0,0,0,0,0,0,20241127,20250518
246064624606946,0,0,0,0,0,0,0,20241127,20250518
246064624606947,0,0,0,0,0,0,0,20241127,20250518
246064724606741,0,0,0,0,0,0,0,20241127,20250518
246064824606663,0,0,0,0,0,0,0,20241127,20250518
246064824606666,0,0,0,0,0,0,0,20241127,20250518
246067924606815,0,0,0,0,0,0,0,20241127,20250518
246068224606956,0,0,0,0,0,0,0,20241127,20250518
246068224606957,0,0,0,0,0,0,0,20241127,20250518
246068224606953,0,0,0,0,0,0,0,20241127,20250518
246069824607025,0,0,0,0,0,0,0,20241127,20250518
246069824607026,0,0,0,0,0,0,0,20241127,20250518
246070324607232,0,0,0,0,0,0,0,20241127,20250518
246073124608147,0,0,0,0,0,0,0,20241127,20250518
246073124608145,0,0,0,0,0,0,0,20241127,20250518
246073124608141,0,0,0,0,0,0,0,20241127,20250518
246073124608142,0,0,0,0,0,0,0,20241127,20250518
246073124608143,0,0,0,0,0,0,0,20241127,20250518
246069624606972,0,0,0,0,0,0,0,20241127,20250518
246067024606714,0,0,0,0,0,0,0,20241127,20250518
246073624608136,0,0,0,0,0,0,0,20241127,20250518
246065324606607,0,0,0,0,0,0,0,20241127,20250518
246065324608077,0,0,0,0,0,0,0,20241127,20250518
246064624606654,0,0,0,0,0,0,0,20241127,20250518
246066724606794,0,0,0,0,0,0,0,20241127,20250518
246069624607002,0,0,0,0,0,0,0,20241127,20250518
246070224607213,0,0,0,0,0,0,0,20241127,20250518
246070224607212,0,0,0,0,0,0,0,20241127,20250518
246072424607284,0,0,0,0,0,0,0,20241127,20250518
246073024608122,0,0,0,0,0,0,0,20241127,20250518
246073024608127,0,0,0,0,0,0,0,20241127,20250518
246073024608123,0,0,0,0,0,0,0,20241127,20250518
246073024608124,0,0,0,0,0,0,0,20241127,20250518
246064724607171,0,0,0,0,0,0,0,20241127,20250518
246070824608136,0,0,0,0,0,0,0,20241127,20250518
246064524606946,0,0,0,0,0,0,0,20241127,20250518
246068124608077,0,0,0,0,0,0,0,20241127,20250518
246071424608125,0,0,0,0,0,0,0,20241127,20250518
246068624607005,0,0,0,0,0,0,0,20241127,20250518
246069524607007,0,0,0,0,0,0,0,20241127,20250518
246069524607005,0,0,0,0,0,0,0,20241127,20250518
246072324607287,0,0,0,0,0,0,0,20241127,20250518
246068124608135,0,0,0,0,0,0,0,20241127,20250518
246068124608136,0,0,0,0,0,0,0,20241127,20250518
246068124608132,0,0,0,0,0,0,0,20241127,20250518
246068124608134,0,0,0,0,0,0,0,20241127,20250518
246068124608137,0,0,0,0,0,0,0,20241127,20250518
246068124608133,0,0,0,0,0,0,0,20241127,20250518
246064724606721,0,0,0,0,0,0,0,20241127,20250518
246064724606724,0,0,0,0,0,0,0,20241127,20250518
246064724606725,0,0,0,0,0,0,0,20241127,20250518
246067524606946,0,0,0,0,0,0,0,20241127,20250518
246067524606944,0,0,0,0,0,0,0,20241127,20250518
246067524606941,0,0,0,0,0,0,0,20241127,20250518
246067524606942,0,0,0,0,0,0,0,20241127,20250518
246070324607222,0,0,0,0,0,0,0,20241127,20250518
246070324607223,0,0,0,0,0,0,0,20241127,20250518
246073124608135,0,0,0,0,0,0,0,20241127,20250518
246073124608132,0,0,0,0,0,0,0,20241127,20250518
246065224606946,0,0,0,0,0,0,0,20241127,20250518
246064424608135,0,0,0,0,0,0,0,20241127,20250518
246064424608136,0,0,0,0,0,0,0,20241127,20250518
246064624608117,0,0,0,0,0,0,0,20241127,20250518
246064624608111,0,0,0,0,0,0,0,20241127,20250518
246064624608114,0,0,0,0,0,0,0,20241127,20250518
246064624608113,0,0,0,0,0,0,0,20241127,20250518
246064624608112,0,0,0,0,0,0,0,20241127,20250518
246066824606714,0,0,0,0,0,0,0,20241127,20250518
246064724606644,0,0,0,0,0,0,0,20241127,20250518
246069724606993,0,0,0,0,0,0,0,20241127,20250518
246070324607203,0,0,0,0,0,0,0,20241127,20250518
246070324607204,0,0,0,0,0,0,0,20241127,20250518
246072524607274,0,0,0,0,0,0,0,20241127,20250518
246073124608114,0,0,0,0,0,0,0,20241127,20250518
246073024608077,0,0,0,0,0,0,0,20241127,20250518
246064324606444,0,0,0,0,0,0,0,20241127,20250518
246064524606736,0,0,0,0,0,0,0,20241127,20250518
246064524606456,0,0,0,0,0,0,0,20241127,20250518
246064624606736,0,0,0,0,0,0,0,20241127,20250518
246070724607226,0,0,0,0,0,0,0,20241127,20250518
246064724606651,0,0,0,0,0,0,0,20241127,20250518
246064724606655,0,0,0,0,0,0,0,20241127,20250518
246068224606931,0,0,0,0,0,0,0,20241127,20250518
246068224606932,0,0,0,0,0,0,0,20241127,20250518
246072524607285,0,0,0,0,0,0,0,20241127,20250518
246073124608123,0,0,0,0,0,0,0,20241127,20250518
246069724607063,0,0,0,0,0,0,0,20241127,20250518
246066924606722,0,0,0,0,0,0,0,20241127,20250518
246064824606652,0,0,0,0,0,0,0,20241127,20250518
246068324608123,0,0,0,0,0,0,0,20241127,20250518
246066824606781,0,0,0,0,0,0,0,20241127,20250518
246064624606747,0,0,0,0,0,0,0,20241127,20250518
246064624608077,0,0,0,0,0,0,0,20241127,20250518
246065324606747,0,0,0,0,0,0,0,20241127,20250518
246064524606666,0,0,0,0,0,0,0,20241127,20250518
246064524606526,0,0,0,0,0,0,0,20241127,20250518
246068124606947,0,0,0,0,0,0,0,20241127,20250518
246068124606946,0,0,0,0,0,0,0,20241127,20250518
246068124606943,0,0,0,0,0,0,0,20241127,20250518
246069524607012,0,0,0,0,0,0,0,20241127,20250518
246069524607014,0,0,0,0,0,0,0,20241127,20250518
246070224607226,0,0,0,0,0,0,0,20241127,20250518
246073024608134,0,0,0,0,0,0,0,20241127,20250518
246067524606781,0,0,0,0,0,0,0,20241127,20250518
246067524606782,0,0,0,0,0,0,0,20241127,20250518
246064624606677,0,0,0,0,0,0,0,20241127,20250518
246064624608131,0,0,0,0,0,0,0,20241127,20250518
246072324607241,0,0,0,0,0,0,0,20241127,20250518
246067424606807,0,0,0,0,0,0,0,20241127,20250518
246069724607013,0,0,0,0,0,0,0,20241127,20250518
246069724607015,0,0,0,0,0,0,0,20241127,20250518
246072524607293,0,0,0,0,0,0,0,20241127,20250518
246067924606816,0,0,0,0,0,0,0,20241127,20250518
246067924606817,0,0,0,0,0,0,0,20241127,20250518
246070324607234,0,0,0,0,0,0,0,20241127,20250518
246070324607236,0,0,0,0,0,0,0,20241127,20250518
246073124608146,0,0,0,0,0,0,0,20241127,20250518
246066924606736,0,0,0,0,0,0,0,20241127,20250518
246067024606803,0,0,0,0,0,0,0,20241127,20250518
246070824607226,0,0,0,0,0,0,0,20241127,20250518
246064624606651,0,0,0,0,0,0,0,20241127,20250518
246064624606657,0,0,0,0,0,0,0,20241127,20250518
246064624606655,0,0,0,0,0,0,0,20241127,20250518
246066724606797,0,0,0,0,0,0,0,20241127,20250518
246066724606791,0,0,0,0,0,0,0,20241127,20250518
246068124606931,0,0,0,0,0,0,0,20241127,20250518
246069624607003,0,0,0,0,0,0,0,20241127,20250518
246070224607217,0,0,0,0,0,0,0,20241127,20250518
246072424607285,0,0,0,0,0,0,0,20241127,20250518
246073024608125,0,0,0,0,0,0,0,20241127,20250518
246073024608121,0,0,0,0,0,0,0,20241127,20250518
246065524606642,0,0,0,0,0,0,0,20241127,20250518
246067724606794,0,0,0,0,0,0,0,20241127,20250518
246067724606795,0,0,0,0,0,0,0,20241127,20250518
246069524607004,0,0,0,0,0,0,0,20241127,20250518
246072324607284,0,0,0,0,0,0,0,20241127,20250518
246067824606805,0,0,0,0,0,0,0,20241127,20250518
246064624606734,0,0,0,0,0,0,0,20241127,20250518
246064624606735,0,0,0,0,0,0,0,20241127,20250518
246064624606732,0,0,0,0,0,0,0,20241127,20250518
246068124608131,0,0,0,0,0,0,0,20241127,20250518
246064724606723,0,0,0,0,0,0,0,20241127,20250518
246070324607224,0,0,0,0,0,0,0,20241127,20250518
246070324607221,0,0,0,0,0,0,0,20241127,20250518
246070324607225,0,0,0,0,0,0,0,20241127,20250518
246073124608133,0,0,0,0,0,0,0,20241127,20250518
246073124608131,0,0,0,0,0,0,0,20241127,20250518
246067224606725,0,0,0,0,0,0,0,20241127,20250518
246064724606643,0,0,0,0,0,0,0,20241127,20250518
246068224606924,0,0,0,0,0,0,0,20241127,20250518
246070224607167,0,0,0,0,0,0,0,20241127,20250518
246069824606994,0,0,0,0,0,0,0,20241127,20250518
246064624606737,0,0,0,0,0,0,0,20241127,20250518
246068624606946,0,0,0,0,0,0,0,20241127,20250518
246068124606887,0,0,0,0,0,0,0,20241127,20250518
246066824606792,0,0,0,0,0,0,0,20241127,20250518
246066824606794,0,0,0,0,0,0,0,20241127,20250518
246066824606795,0,0,0,0,0,0,0,20241127,20250518
246070324607214,0,0,0,0,0,0,0,20241127,20250518
246072524607282,0,0,0,0,0,0,0,20241127,20250518
246067524606795,0,0,0,0,0,0,0,20241127,20250518
246067824606794,0,0,0,0,0,0,0,20241127,20250518
246067824606795,0,0,0,0,0,0,0,20241127,20250518
246064824606643,0,0,0,0,0,0,0,20241127,20250518
246064824606654,0,0,0,0,0,0,0,20241127,20250518
246066824606751,0,0,0,0,0,0,0,20241127,20250518
246066824606782,0,0,0,0,0,0,0,20241127,20250518
246065224606666,0,0,0,0,0,0,0,20241127,20250518
246067424606887,0,0,0,0,0,0,0,20241127,20250518
246066724606747,0,0,0,0,0,0,0,20241127,20250518
246064624606663,0,0,0,0,0,0,0,20241127,20250518
246068124606945,0,0,0,0,0,0,0,20241127,20250518
246068124606941,0,0,0,0,0,0,0,20241127,20250518
246070224607222,0,0,0,0,0,0,0,20241127,20250518
246070224607223,0,0,0,0,0,0,0,20241127,20250518
246073024608137,0,0,0,0,0,0,0,20241127,20250518
246066724606803,0,0,0,0,0,0,0,20241127,20250518
246067524606773,0,0,0,0,0,0,0,20241127,20250518
246069724607014,0,0,0,0,0,0,0,20241127,20250518
246072524607296,0,0,0,0,0,0,0,20241127,20250518
246064424606456,0,0,0,0,0,0,0,20241127,20250518
246064824606662,0,0,0,0,0,0,0,20241127,20250518
246064824606665,0,0,0,0,0,0,0,20241127,20250518
246068224606951,0,0,0,0,0,0,0,20241127,20250518
246068224606955,0,0,0,0,0,0,0,20241127,20250518
246070324607233,0,0,0,0,0,0,0,20241127,20250518
246070324607231,0,0,0,0,0,0,0,20241127,20250518
246073124608144,0,0,0,0,0,0,0,20241127,20250518
246066924606735,0,0,0,0,0,0,0,20241127,20250518
246069624606971,0,0,0,0,0,0,0,20241127,20250518
246066824606681,0,0,0,0,0,0,0,20241127,20250518
246066924606712,0,0,0,0,0,0,0,20241127,20250518
246066924606714,0,0,0,0,0,0,0,20241127,20250518
246066724606792,0,0,0,0,0,0,0,20241127,20250518
246068124606934,0,0,0,0,0,0,0,20241127,20250518
246068124606935,0,0,0,0,0,0,0,20241127,20250518
246070224607211,0,0,0,0,0,0,0,20241127,20250518
246070224607214,0,0,0,0,0,0,0,20241127,20250518
246070224607215,0,0,0,0,0,0,0,20241127,20250518
246066924606692,0,0,0,0,0,0,0,20241127,20250518
246072424607296,0,0,0,0,0,0,0,20241127,20250518
246066724606777,0,0,0,0,0,0,0,20241127,20250518
246067924607005,0,0,0,0,0,0,0,20241127,20250518
246067624606792,0,0,0,0,0,0,0,20241127,20250518
246069524607003,0,0,0,0,0,0,0,20241127,20250518
246064724606722,0,0,0,0,0,0,0,20241127,20250518
246067524606943,0,0,0,0,0,0,0,20241127,20250518
246070324607226,0,0,0,0,0,0,0,20241127,20250518
246073124608136,0,0,0,0,0,0,0,20241127,20250518
246073124608134,0,0,0,0,0,0,0,20241127,20250518
246065224606526,0,0,0,0,0,0,0,20241127,20250518
246065324606667,0,0,0,0,0,0,0,20241127,20250518
246068224606922,0,0,0,0,0,0,0,20241127,20250518
246072524607273,0,0,0,0,0,0,0,20241127,20250518
246064324606434,0,0,0,0,0,0,0,20241127,20250518
246072424607241,0,0,0,0,0,0,0,20241127,20250518
246066824606725,0,0,0,0,0,0,0,20241127,20250518
246069724606972,0,0,0,0,0,0,0,20241127,20250518
246067524606805,0,0,0,0,0,0,0,20241127,20250518
246072324607297,0,0,0,0,0,0,0,20241127,20250518
246068224606934,0,0,0,0,0,0,0,20241127,20250518
246070324607211,0,0,0,0,0,0,0,20241127,20250518
246069724607062,0,0,0,0,0,0,0,20241127,20250518
246070324607031,0,0,0,0,0,0,0,20241127,20250518
246068224606891,0,0,0,0,0,0,0,20241127,20250518
246064824606655,0,0,0,0,0,0,0,20241127,20250518
246066824606784,0,0,0,0,0,0,0,20241127,20250518
246067324606736,0,0,0,0,0,0,0,20241127,20250518
246064624606661,0,0,0,0,0,0,0,20241127,20250518
246068124606942,0,0,0,0,0,0,0,20241127,20250518
246072324607293,0,0,0,0,0,0,0,20241127,20250518
246064824606664,0,0,0,0,0,0,0,20241127,20250518
246070324607235,0,0,0,0,0,0,0,20241127,20250518
246072624607306,0,0,0,0,0,0,0,20241127,20250518
246072624607307,0,0,0,0,0,0,0,20241127,20250518
246067024606713,0,0,0,0,0,0,0,20241127,20250518
246064724606541,0,0,0,0,0,0,0,20241127,20250518
246067024606806,0,0,0,0,0,0,0,20241127,20250518
246068724606946,0,0,0,0,0,0,0,20241127,20250518
246066724606727,0,0,0,0,0,0,0,20241127,20250518
246066724606722,0,0,0,0,0,0,0,20241127,20250518
246067424606767,0,0,0,0,0,0,0,20241127,20250518
246067424606762,0,0,0,0,0,0,0,20241127,20250518
246064624606653,0,0,0,0,0,0,0,20241127,20250518
246068124606932,0,0,0,0,0,0,0,20241127,20250518
246072524607252,0,0,0,0,0,0,0,20241127,20250518
246068024606946,0,0,0,0,0,0,0,20241127,20250518
246068024606806,0,0,0,0,0,0,0,20241127,20250518
246071024607171,0,0,0,0,0,0,0,20241127,20250518
246070324607075,0,0,0,0,0,0,0,20241127,20250518
246064824606502,0,0,0,0,0,0,0,20241127,20250518
246065524606643,0,0,0,0,0,0,0,20241127,20250518
246064924606493,0,0,0,0,0,0,0,20241127,20250518
246067724606803,0,0,0,0,0,0,0,20241127,20250518
246067024606733,0,0,0,0,0,0,0,20241127,20250518
246072324607281,0,0,0,0,0,0,0,20241127,20250518
246072324607282,0,0,0,0,0,0,0,20241127,20250518
246070024607005,0,0,0,0,0,0,0,20241127,20250518
246064624606733,0,0,0,0,0,0,0,20241127,20250518
246064624606731,0,0,0,0,0,0,0,20241127,20250518
246067524606945,0,0,0,0,0,0,0,20241127,20250518
246066824606712,0,0,0,0,0,0,0,20241127,20250518
246068224606923,0,0,0,0,0,0,0,20241127,20250518
246070324607202,0,0,0,0,0,0,0,20241127,20250518
246064424606445,0,0,0,0,0,0,0,20241127,20250518
246067024606773,0,0,0,0,0,0,0,20241127,20250518
246066824606723,0,0,0,0,0,0,0,20241127,20250518
246069524607015,0,0,0,0,0,0,0,20241127,20250518
246072324607296,0,0,0,0,0,0,0,20241127,20250518
246068224606935,0,0,0,0,0,0,0,20241127,20250518
246069724607005,0,0,0,0,0,0,0,20241127,20250518
246070324607171,0,0,0,0,0,0,0,20241127,20250518
246067624606782,0,0,0,0,0,0,0,20241127,20250518
246066724606806,0,0,0,0,0,0,0,20241127,20250518
246064224606453,0,0,0,0,0,0,0,20241127,20250518
246066724606736,0,0,0,0,0,0,0,20241127,20250518
246072524607292,0,0,0,0,0,0,0,20241127,20250518
246072924607296,0,0,0,0,0,0,0,20241127,20250518
246064724606747,0,0,0,0,0,0,0,20241127,20250518
246068224606954,0,0,0,0,0,0,0,20241127,20250518
246069824607027,0,0,0,0,0,0,0,20241127,20250518
246070324607237,0,0,0,0,0,0,0,20241127,20250518
246072624607305,0,0,0,0,0,0,0,20241127,20250518
246066924606732,0,0,0,0,0,0,0,20241127,20250518
246066124606611,0,0,0,0,0,0,0,20241127,20250518
246067124606714,0,0,0,0,0,0,0,20241127,20250518
246066724606724,0,0,0,0,0,0,0,20241127,20250518
246068124606933,0,0,0,0,0,0,0,20241127,20250518
246069624607004,0,0,0,0,0,0,0,20241127,20250518
246066724606773,0,0,0,0,0,0,0,20241127,20250518
246067024606736,0,0,0,0,0,0,0,20241127,20250518
246067824606804,0,0,0,0,0,0,0,20241127,20250518
246067924606795,0,0,0,0,0,0,0,20241127,20250518
246072824607285,0,0,0,0,0,0,0,20241127,20250518
246067424606801,0,0,0,0,0,0,0,20241127,20250518
246065324606666,0,0,0,0,0,0,0,20241127,20250518
246067424606803,0,0,0,0,0,0,0,20241127,20250518
246067524606762,0,0,0,0,0,0,0,20241127,20250518
246069624606961,0,0,0,0,0,0,0,20241127,20250518
246067724606773,0,0,0,0,0,0,0,20241127,20250518
246067524606801,0,0,0,0,0,0,0,20241127,20250518
246067524606802,0,0,0,0,0,0,0,20241127,20250518
246072324607295,0,0,0,0,0,0,0,20241127,20250518
246064724606652,0,0,0,0,0,0,0,20241127,20250518
246072524607283,0,0,0,0,0,0,0,20241127,20250518
246071024607204,0,0,0,0,0,0,0,20241127,20250518
246066924606725,0,0,0,0,0,0,0,20241127,20250518
246066924606794,0,0,0,0,0,0,0,20241127,20250518
246066924606795,0,0,0,0,0,0,0,20241127,20250518
246067624606784,0,0,0,0,0,0,0,20241127,20250518
246065924606596,0,0,0,0,0,0,0,20241127,20250518
246066724606805,0,0,0,0,0,0,0,20241127,20250518
246069524607013,0,0,0,0,0,0,0,20241127,20250518
246067524606784,0,0,0,0,0,0,0,20241127,20250518
246064324606455,0,0,0,0,0,0,0,20241127,20250518
246067524606771,0,0,0,0,0,0,0,20241127,20250518
246072324607247,0,0,0,0,0,0,0,20241127,20250518
246069724607016,0,0,0,0,0,0,0,20241127,20250518
246072524607295,0,0,0,0,0,0,0,20241127,20250518
246070124607016,0,0,0,0,0,0,0,20241127,20250518
246064424606455,0,0,0,0,0,0,0,20241127,20250518
246068224606952,0,0,0,0,0,0,0,20241127,20250518
246069824607024,0,0,0,0,0,0,0,20241127,20250518
246066724606725,0,0,0,0,0,0,0,20241127,20250518
246072424607281,0,0,0,0,0,0,0,20241127,20250518
246067124606784,0,0,0,0,0,0,0,20241127,20250518
246069624607011,0,0,0,0,0,0,0,20241127,20250518
246072424607291,0,0,0,0,0,0,0,20241127,20250518
246070324607071,0,0,0,0,0,0,0,20241127,20250518
246065524606644,0,0,0,0,0,0,0,20241127,20250518
246067724606793,0,0,0,0,0,0,0,20241127,20250518
246072324607285,0,0,0,0,0,0,0,20241127,20250518
246066724606734,0,0,0,0,0,0,0,20241127,20250518
246068224606921,0,0,0,0,0,0,0,20241127,20250518
246072524607272,0,0,0,0,0,0,0,20241127,20250518
246067624606762,0,0,0,0,0,0,0,20241127,20250518
246069524606957,0,0,0,0,0,0,0,20241127,20250518
246066824606724,0,0,0,0,0,0,0,20241127,20250518
246069524607011,0,0,0,0,0,0,0,20241127,20250518
246066824606791,0,0,0,0,0,0,0,20241127,20250518
246069724607002,0,0,0,0,0,0,0,20241127,20250518
246069724607004,0,0,0,0,0,0,0,20241127,20250518
246066724606801,0,0,0,0,0,0,0,20241127,20250518
246064324606454,0,0,0,0,0,0,0,20241127,20250518
246064324606456,0,0,0,0,0,0,0,20241127,20250518
246064224606454,0,0,0,0,0,0,0,20241127,20250518
246067524606772,0,0,0,0,0,0,0,20241127,20250518
246069524606967,0,0,0,0,0,0,0,20241127,20250518
246066724606737,0,0,0,0,0,0,0,20241127,20250518
246067424606804,0,0,0,0,0,0,0,20241127,20250518
246067424606806,0,0,0,0,0,0,0,20241127,20250518
246069724607012,0,0,0,0,0,0,0,20241127,20250518
246072624607303,0,0,0,0,0,0,0,20241127,20250518
246072424607251,0,0,0,0,0,0,0,20241127,20250518
246067424606761,0,0,0,0,0,0,0,20241127,20250518
246064624606652,0,0,0,0,0,0,0,20241127,20250518
246066724606795,0,0,0,0,0,0,0,20241127,20250518
246068124606937,0,0,0,0,0,0,0,20241127,20250518
246069624607001,0,0,0,0,0,0,0,20241127,20250518
246069624607005,0,0,0,0,0,0,0,20241127,20250518
246072424607283,0,0,0,0,0,0,0,20241127,20250518
246069624607016,0,0,0,0,0,0,0,20241127,20250518
246064824606504,0,0,0,0,0,0,0,20241127,20250518
246069524607002,0,0,0,0,0,0,0,20241127,20250518
246072324607283,0,0,0,0,0,0,0,20241127,20250518
246067824606806,0,0,0,0,0,0,0,20241127,20250518
246067424606802,0,0,0,0,0,0,0,20241127,20250518
246066724606731,0,0,0,0,0,0,0,20241127,20250518
246066724606733,0,0,0,0,0,0,0,20241127,20250518
246066724606735,0,0,0,0,0,0,0,20241127,20250518
246067524606761,0,0,0,0,0,0,0,20241127,20250518
246066824606711,0,0,0,0,0,0,0,20241127,20250518
246067524606751,0,0,0,0,0,0,0,20241127,20250518
246067824606784,0,0,0,0,0,0,0,20241127,20250518
246069724606994,0,0,0,0,0,0,0,20241127,20250518
246064324606445,0,0,0,0,0,0,0,20241127,20250518
246066824606721,0,0,0,0,0,0,0,20241127,20250518
246067424606747,0,0,0,0,0,0,0,20241127,20250518
246067524606806,0,0,0,0,0,0,0,20241127,20250518
246069524607017,0,0,0,0,0,0,0,20241127,20250518
246069524607016,0,0,0,0,0,0,0,20241127,20250518
246072524607284,0,0,0,0,0,0,0,20241127,20250518
246067524606791,0,0,0,0,0,0,0,20241127,20250518
246067524606792,0,0,0,0,0,0,0,20241127,20250518
246066924606724,0,0,0,0,0,0,0,20241127,20250518
246066724606677,0,0,0,0,0,0,0,20241127,20250518
246064624606467,0,0,0,0,0,0,0,20241127,20250518
246072324607292,0,0,0,0,0,0,0,20241127,20250518
246072324607294,0,0,0,0,0,0,0,20241127,20250518
246064224606456,0,0,0,0,0,0,0,20241127,20250518
246069524606961,0,0,0,0,0,0,0,20241127,20250518
246072524607294,0,0,0,0,0,0,0,20241127,20250518
246069824607023,0,0,0,0,0,0,0,20241127,20250518
246072624607304,0,0,0,0,0,0,0,20241127,20250518
246072424607252,0,0,0,0,0,0,0,20241127,20250518
246066724606721,0,0,0,0,0,0,0,20241127,20250518
246072424607282,0,0,0,0,0,0,0,20241127,20250518
246067624606794,0,0,0,0,0,0,0,20241127,20250518
246067624606795,0,0,0,0,0,0,0,20241127,20250518
246067724606806,0,0,0,0,0,0,0,20241127,20250518
246066724606732,0,0,0,0,0,0,0,20241127,20250518
