from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246067624606762+1057127+0,246067524606762+1056725+0,1,
33,33,,,246070324607202+1057129+0,246069724607062+1056723+0,1,
33,33,,,246066824606794+1057138+0,246066824606724+1056743+0,1,
33,33,,,246070324607215+1057139+0,246067924608125+1056742+0,1,
33,33,,,246064724606643+1057149+0,246064724606643+1056751+0,1,
33,33,,,246072524607274+1057149+0,246072524607274+1056751+0,1,
33,33,,,246073124608111+1057149+0,246073124608111+1056751+0,1,
33,33,,,246070324607202+1057154+0,246071024607202+1056751+0,1,
33,33,,,246064724606644+1057167+0,246064724606644+1056768+0,1,
33,33,,,246070324607202+1057167+0,246070324607202+1056768+0,1,
33,33,,,246073124608112+1057167+0,246073124608112+1056768+0,1,
33,33,,,246066824606714+1057169+0,246066824606714+1056770+0,1,
33,33,,,246067824606784+1057174+0,246067824606784+1056785+0,1,
33,33,,,246070324607203+1057174+0,246070324607203+1056785+0,1,
33,33,,,246073124608111+1057174+0,246073124608111+1056785+0,1,
33,33,,,246067924608125+1057179+0,246067924608125+1056786+0,1,
33,33,,,246064724606642+1057189+0,246064724606642+1056803+0,1,
33,33,,,246067824606784+1057189+0,246067824606784+1056803+0,1,
33,33,,,246069724606994+1057189+0,246069724607064+1056803+0,1,
33,33,,,246073124608111+1057189+0,246073124608111+1056803+0,1,
33,33,,,246067924608125+1057190+0,246067924608125+1056804+0,1,
33,33,,,246070324607203+1057192+0,246069724607063+1056803+0,1,
33,33,,,246064224606423+1057198+0,246064224606423+1056827+0,1,
33,33,,,246068224606923+1057199+0,246068224606923+1056828+0,1,
33,33,,,246071024607201+1057199+0,246071024607201+1056828+0,1,
33,33,,,246071024607204+1057199+0,246071024607204+1056828+0,1,
33,33,,,246066824606714+1057201+0,246066824606714+1056830+0,1,
33,33,,,246070324607031+1057205+0,246070324607031+1056832+0,1,
33,33,,,246069624606961+1058046+0,246069624606961+1057558+0,1,
33,33,,,246069624606961+1058072+0,246069624606961+1057594+0,1,
33,33,,,246072424607241+1058072+0,246072424607241+1057594+0,1,
33,33,,,246069624606961+1058089+0,246069624606961+1057624+0,1,
33,33,,,246064224606423+1058101+0,246064224606423+1056903+0,1,
33,33,,,246064724606642+1058102+0,246064724606642+1056904+0,1,
33,33,,,246064724606643+1058102+0,246064724606643+1056904+0,1,
33,33,,,246068224606923+1058102+0,246068224606923+1056904+0,1,
33,33,,,246073124608113+1058102+0,246073124608113+1056904+0,1,
33,33,,,246065124606655+1058103+0,246065124606655+1056905+0,1,
33,33,,,246071424608125+1058103+0,246067924608125+1056905+0,1,
33,33,,,246067524606762+1058104+0,246067624606762+1056908+0,1,
33,33,,,246064424606445+1058108+0,246064424606445+1057660+0,1,
33,33,,,246068024608136+1058112+0,246068024608136+1057664+0,1,
33,33,,,246073024608077+1058113+0,246073024608077+1057665+0,1,
33,33,,,246069624606961+1058145+0,246069624606961+1057721+0,1,
33,33,,,246073024608077+1058149+0,246073024608077+1057723+0,1,
33,33,,,246064524606736+1058164+0,246064524606736+1057746+0,1,
33,33,,,246064624606887+1058165+0,246064624606887+1057747+0,1,
33,33,,,246072424607241+1058173+0,246072424607241+1057755+0,1,
33,33,,,246064724606642+1057485+0,246064724606642+1056846+0,1,
33,33,,,246068224606921+1057485+0,246068224606921+1056846+0,1,
33,33,,,246068224606922+1057485+0,246068224606922+1056846+0,1,
33,33,,,246068224606924+1057485+0,246068224606924+1056846+0,1,
33,33,,,246073124608111+1057485+0,246073124608111+1056846+0,1,
33,33,,,246073124608114+1057485+0,246073124608114+1056846+0,1,
33,33,,,246067224606725+1057488+0,246067224606725+1056849+0,1,
33,33,,,246068224606924+1058193+0,246068224606924+1056923+0,1,
33,33,,,246071024607202+1058193+0,246070324607202+1056923+0,1,
33,33,,,246071024607204+1058193+0,246070324607204+1056923+0,1,
33,33,,,246067224606725+1058196+0,246067224606725+1056926+0,1,
33,33,,,246071024607201+1058205+0,246070324607201+1056935+0,1,
33,33,,,246068224606924+1058213+0,246068224606924+1056944+0,1,
33,33,,,246072524607273+1058213+0,246072524607273+1056944+0,1,
33,33,,,246066824606725+1058215+0,246066824606725+1056946+0,1,
33,33,,,246069724606992+1058225+0,246069724606992+1056956+0,1,
33,33,,,246070324607201+1058225+0,246070324607201+1056956+0,1,
33,33,,,246066824606721+1058227+0,246066824606721+1056958+0,1,
33,33,,,246066824606724+1058227+0,246066824606724+1056958+0,1,
33,33,,,246066824606725+1058227+0,246066824606725+1056958+0,1,
33,33,,,246072524607274+1058233+0,246068624608125+1056966+0,1,
33,33,,,246066824606724+1058234+0,246066924606725+1056970+0,1,
33,33,,,246068624608125+1058234+0,246065224606946+1057778+0,1,
33,33,,,246068624608125+1058234+0,246073624608136+1057778+0,1,
33,33,,,246070324607201+1058236+0,246068324608112+1056968+0,1,
33,33,,,246071024607201+1057653+0,246070324607201+1056858+0,1,
33,33,,,246064724606641+1057653+0,246064724606641+1056858+0,1,
33,33,,,246067924608125+1057654+0,246067924608125+1056859+0,1,
33,33,,,246066824606722+1057655+0,246066824606712+1056860+0,1,
33,33,,,246069724607062+1057657+0,246069724606992+1056858+0,1,
33,33,,,246069724607062+1057657+0,246070324607202+1056858+0,1,
33,33,,,246068224606921+1057759+0,246068224606921+1056871+0,1,
33,33,,,246069724607062+1057763+0,246069724606992+1056871+0,1,
33,33,,,246072524607273+1057789+0,246072524607273+1056876+0,1,
33,33,,,246073124608114+1057789+0,246073124608114+1056876+0,1,
33,33,,,246065124606655+1057790+0,246065124606655+1056877+0,1,
33,33,,,246067924608125+1057790+0,246067524606795+1056877+0,1,
33,33,,,246067224606725+1057792+0,246066824606725+1056877+0,1,
33,33,,,246069624606961+1057826+0,246069624606961+1057262+0,1,
33,33,,,246068124606887+1057828+0,246068124606887+1057264+0,1,
33,33,,,246073024608077+1057828+0,246073024608077+1057264+0,1,
33,33,,,246072324607237+1057829+0,246072324607237+1057265+0,1,
33,33,,,246067024606773+1057866+0,246067024606773+1057309+0,1,
33,33,,,246068024608136+1057867+0,246068024608136+1057310+0,1,
33,33,,,246064724606642+1057880+0,246064724606642+1056886+0,1,
33,33,,,246068224606924+1057880+0,246068224606924+1056886+0,1,
33,33,,,246066824606724+1057882+0,246066824606714+1056888+0,1,
33,33,,,246070324607031+1057885+0,246070324607201+1056886+0,1,
33,33,,,246072424607241+1057890+0,246072424607241+1057336+0,1,
33,33,,,246070224607167+1057893+0,246070224607167+1057338+0,1,
33,33,,,246064324606434+1057908+0,246064324606434+1057361+0,1,
33,33,,,246067024606773+1057912+0,246067024606773+1057365+0,1,
33,33,,,246073024608077+1057914+0,246073024608077+1057367+0,1,
33,33,,,246072324607237+1057915+0,246072324607237+1057368+0,1,
33,33,,,246072324607237+1057978+0,246072324607237+1057459+0,1,
33,33,,,246069524606957+1057995+0,246069524606957+1057499+0,1,
33,33,,,246069624606961+1058014+0,246069624606961+1057528+0,1,
33,33,,,246064724606653+1056983+0,246064724606643+1056565+1,1,
33,33,,,246068224606935+1056983+0,246068624608125+1056566+1,1,
33,33,,,246073124608122+1056983+0,246073124608112+1056565+1,1,
33,33,,,246067524606761+1056984+0,246067524606791+1056566+1,1,
33,33,,,246068224606935+1056992+1,246068224606935+1056580+1,1,
33,33,,,246072524607285+1056992+1,246072524607285+1056580+1,1,
33,33,,,246073124608125+1056992+1,246073124608125+1056580+1,1,
33,33,,,246066824606791+1057003+1,246066824606721+1056586+1,1,
33,33,,,246070324607211+1057003+1,246070324607211+1056585+1,1,
33,33,,,246070324607214+1057003+1,246070324607214+1056585+1,1,
33,33,,,246073124608123+1057003+1,246073124608123+1056585+1,1,
33,33,,,246066824606791+1057003+1,246066824606721+1056594+1,1,
33,33,,,246066824606794+1057003+1,246066824606724+1056594+1,1,
33,33,,,246073124608121+1057003+1,246073124608111+1056592+1,1,
33,33,,,246068224606922+1057012+1,246068224606932+1056600+1,1,
33,33,,,246069724606994+1057012+1,246069724607004+1056600+1,1,
33,33,,,246072524607272+1057012+1,246072524607282+1056600+1,1,
33,33,,,246072524607273+1057012+1,246072524607283+1056600+1,1,
33,33,,,246072524607274+1057019+1,246072524607284+1056636+1,1,
33,33,,,246064724606651+1057050+1,246064724606641+1056656+1,1,
33,33,,,246070324607211+1057050+1,246070324607201+1056656+1,1,
33,33,,,246070324607212+1057050+1,246070324607202+1056656+1,1,
33,33,,,246073124608122+1057050+1,246073124608112+1056656+1,1,
33,33,,,246068224606932+1057063+1,246068224606922+1056665+1,1,
33,33,,,246068224606933+1057063+1,246068224606923+1056665+1,1,
33,33,,,246069724607002+1057063+1,246069724607062+1056665+1,1,
33,33,,,246072524607285+1057063+1,246067924608125+1056666+1,1,
33,33,,,246066824606724+1057064+1,246066824606724+1056667+1,1,
33,33,,,246066824606725+1057064+1,246066824606725+1056667+1,1,
33,33,,,246064724606641+1057066+1,246064724606641+1056665+1,1,
33,33,,,246064724606643+1057066+1,246064724606643+1056665+1,1,
33,33,,,246072524607274+1057066+1,246072524607274+1056665+1,1,
33,33,,,246073124608111+1057066+1,246073124608111+1056665+1,1,
33,33,,,246070324607201+1057068+1,246070324607031+1056668+1,1,
33,33,,,246070324607202+1057068+1,246071024607202+1056665+1,1,
33,33,,,246067824606784+1057073+1,246067824606784+1056670+1,1,
33,33,,,246068224606921+1057073+1,246068224606921+1056670+1,1,
33,33,,,246067624606762+1057077+1,246067524606762+1056672+1,1,
33,33,,,246070324607031+1057080+1,246070324607201+1056675+1,1,
33,33,,,246064724606644+1057087+1,246064724606644+1056694+1,1,
33,33,,,246071024607202+1057087+1,246070324607202+1056694+1,1,
33,33,,,246072524607273+1057087+1,246072524607273+1056694+1,1,
33,33,,,246073124608111+1057087+1,246073124608111+1056694+1,1,
33,33,,,246069724607064+1057093+1,246069724606994+1056694+1,1,
33,33,,,246069724607062+1057093+1,246070324607202+1056694+1,1,
33,33,,,246064724606644+1057102+1,246064724606644+1056706+1,1,
33,33,,,246067824606784+1057102+1,246067824606784+1056706+1,1,
33,33,,,246073124608112+1057102+1,246073124608112+1056706+1,1,
33,33,,,246066824606712+1057104+1,246066824606722+1056708+1,1,
33,33,,,246069724607062+1057108+1,246069724607062+1056706+1,1,
33,33,,,246069724607064+1057108+1,246069724607064+1056706+1,1,
33,33,,,246064724606642+1057115+0,246064724606642+1054110+0,1,
33,33,,,246064724606644+1057115+0,246064724606644+1054110+0,1,
33,33,,,246069724607064+1057120+0,246069724606994+1054110+0,1,
33,33,,,246069724607064+1057120+0,246070324607204+1054110+0,1,
33,33,,,246068224606924+1057123+0,246068224606924+1056723+0,1,
33,33,,,246066824606711+1057125+0,246066824606721+1056725+0,1,
33,33,,,246070324607203+1057129+0,246071024607203+1056723+0,1,
33,33,,,246066824606794+1057138+0,246067824606784+1056741+0,1,
33,33,,,246072524607282+1057138+0,246072524607272+1056741+0,1,
33,33,,,246072524607285+1057138+0,246067924608125+1056742+0,1,
33,33,,,246070324607211+1057139+0,246070324607031+1056744+0,1,
33,33,,,246070324607212+1057139+0,246069724607062+1056741+0,1,
33,33,,,246064224606423+1057148+0,246064224606423+1056750+0,1,
33,33,,,246066824606712+1057151+0,246066824606722+1056753+0,1,
33,33,,,246070324607201+1057154+0,246071024607201+1056751+0,1,
33,33,,,246070324607203+1057154+0,246071024607203+1056751+0,1,
33,33,,,246069724606994+1057167+0,246069724606994+1056768+0,1,
33,33,,,246072524607273+1057167+0,246072524607273+1056768+0,1,
33,33,,,246067524606751+1057169+0,246067524606751+1056770+0,1,
33,33,,,246069724606993+1057174+0,246069724606993+1056785+0,1,
33,33,,,246073124608112+1057174+0,246073124608112+1056785+0,1,
33,33,,,246067624606762+1057178+0,246067624606762+1056789+0,1,
33,33,,,246068224606923+1057189+0,246068224606923+1056803+0,1,
33,33,,,246073124608112+1057189+0,246073124608112+1056803+0,1,
33,33,,,246066824606725+1057191+0,246067224606725+1056806+0,1,
33,33,,,246070324607204+1057192+0,246069724607064+1056803+0,1,
33,33,,,246070324607203+1057192+0,246071024607203+1056803+0,1,
33,33,,,246073124608114+1057199+0,246073124608114+1056828+0,1,
33,33,,,246066824606712+1057201+0,246066824606712+1056830+0,1,
33,33,,,246067624606762+1057203+0,246067624606762+1056831+0,1,
33,33,,,246069724607064+1057204+0,246069724607064+1056828+0,1,
33,33,,,246070224607167+1058049+0,246070224607167+1057560+0,1,
33,33,,,246069524606957+1058074+0,246069524606957+1057597+0,1,
33,33,,,246064624606747+1058088+0,246064624606747+1057623+0,1,
33,33,,,246068024608136+1058090+0,246068024608136+1057625+0,1,
33,33,,,246068224606922+1058102+0,246068224606922+1056904+0,1,
33,33,,,246067924607005+1058103+0,246067924608125+1056905+0,1,
33,33,,,246072324607237+1058114+0,246072324607237+1057666+0,1,
33,33,,,246072424607241+1058128+0,246072424607241+1057695+0,1,
33,33,,,246068024608136+1058129+0,246068024608136+1057696+0,1,
33,33,,,246072324607237+1058131+0,246072324607237+1057698+0,1,
33,33,,,246064624606887+1058144+0,246064624606747+1057720+0,1,
33,33,,,246070224607167+1058148+0,246070224607167+1057723+0,1,
33,33,,,246069624606961+1058166+0,246069624606961+1057748+0,1,
33,33,,,246072424607241+1058166+0,246072424607241+1057748+0,1,
33,33,,,246064324606445+1058170+0,246064424606445+1057752+0,1,
33,33,,,246064524608136+1058171+0,246068024608136+1057756+0,1,
33,33,,,246064724606643+1057485+0,246064724606643+1056846+0,1,
33,33,,,246070324607031+1057491+0,246070324607031+1056850+0,1,
33,33,,,246070324607031+1058198+0,246070324607201+1056923+0,1,
33,33,,,246068224606924+1058205+0,246068224606924+1056935+0,1,
33,33,,,246066824606712+1058207+0,246066824606712+1056937+0,1,
33,33,,,246066824606714+1058207+0,246066824606714+1056937+0,1,
33,33,,,246067224606725+1058208+0,246067224606725+1056938+0,1,
