trip_id,stop_sequence,stop_id,arrival_time,departure_time,pickup_type,drop_off_type
401,2,2,14:05:30,14:06:00,0,0
401,3,3,14:12:30,14:13:00,0,0
401,4,15,14:18:30,14:19:00,0,0
401,5,4,14:22:30,14:23:00,0,0
401,6,16,14:28:30,14:29:00,0,0
401,7,5,14:35:30,14:36:00,0,0
401,8,6,14:42:30,14:43:00,0,0
401,9,7,14:47:30,14:48:00,0,0
401,10,14,14:50:30,14:51:00,0,0
401,11,8,14:53:30,14:54:00,0,0
401,12,9,15:02:30,15:03:00,0,0
401,13,21,15:08:30,15:09:00,0,0
401,14,22,15:13:30,15:14:00,0,0
401,15,23,15:19:30,15:20:00,0,0
401,16,24,15:28:00,15:28:00,1,0
402,1,24,15:59:30,16:00:00,0,1
402,2,23,16:07:30,16:08:00,0,0
402,3,22,16:14:30,16:15:00,0,0
402,4,21,16:20:30,16:21:00,0,0
402,5,9,16:27:30,16:28:00,0,0
402,6,8,16:34:30,16:35:00,0,0
402,7,14,16:37:30,16:38:00,0,0
402,8,7,16:40:30,16:41:00,0,0
402,9,6,16:46:30,16:47:00,0,0
402,10,5,16:53:30,16:54:00,0,0
402,11,16,17:00:30,17:01:00,0,0
402,12,4,17:05:30,17:06:00,0,0
402,13,15,17:09:30,17:10:00,0,0
402,14,3,17:15:30,17:16:00,0,0
402,15,2,17:22:30,17:23:00,0,0
402,16,17,17:31:00,17:31:00,1,0
403,1,17,14:59:30,15:00:00,0,1
403,2,2,15:05:30,15:06:00,0,0
403,3,3,15:12:30,15:13:00,0,0
403,4,15,15:18:30,15:19:00,0,0
403,5,4,15:22:30,15:23:00,0,0
403,6,16,15:28:30,15:29:00,0,0
403,7,5,15:35:30,15:36:00,0,0
403,8,6,15:42:30,15:43:00,0,0
403,9,7,15:47:30,15:48:00,0,0
403,10,14,15:50:30,15:51:00,0,0
403,11,8,15:53:30,15:54:00,0,0
403,12,9,16:02:30,16:03:00,0,0
403,13,21,16:08:30,16:09:00,0,0
403,14,22,16:13:30,16:14:00,0,0
403,15,23,16:19:30,16:20:00,0,0
403,16,24,16:28:00,16:28:00,1,0
404,1,24,16:59:30,17:00:00,0,1
404,2,23,17:07:30,17:08:00,0,0
404,3,22,17:14:30,17:15:00,0,0
404,4,21,17:20:30,17:21:00,0,0
404,5,9,17:27:30,17:28:00,0,0
404,6,8,17:34:30,17:35:00,0,0
404,7,14,17:37:30,17:38:00,0,0
404,8,7,17:40:30,17:41:00,0,0
404,9,6,17:46:30,17:47:00,0,0
404,10,5,17:53:30,17:54:00,0,0
404,11,16,18:00:30,18:01:00,0,0
404,12,4,18:05:30,18:06:00,0,0
404,13,15,18:09:30,18:10:00,0,0
404,14,3,18:15:30,18:16:00,0,0
404,15,2,18:22:30,18:23:00,0,0
404,16,17,18:31:00,18:31:00,1,0
405,1,17,15:59:30,16:00:00,0,1
405,2,2,16:05:30,16:06:00,0,0
405,3,3,16:12:30,16:13:00,0,0
405,4,15,16:18:30,16:19:00,0,0
405,5,4,16:22:30,16:23:00,0,0
405,6,16,16:28:30,16:29:00,0,0
405,7,5,16:35:30,16:36:00,0,0
405,8,6,16:42:30,16:43:00,0,0
405,9,7,16:47:30,16:48:00,0,0
405,10,14,16:50:30,16:51:00,0,0
405,11,8,16:53:30,16:54:00,0,0
405,12,9,17:02:30,17:03:00,0,0
405,13,21,17:08:30,17:09:00,0,0
405,14,22,17:13:30,17:14:00,0,0
405,15,23,17:19:30,17:20:00,0,0
405,16,24,17:28:00,17:28:00,1,0
406,1,24,17:59:30,18:00:00,0,1
406,2,23,18:07:30,18:08:00,0,0
406,3,22,18:14:30,18:15:00,0,0
406,4,21,18:20:30,18:21:00,0,0
406,5,9,18:27:30,18:28:00,0,0
406,6,8,18:34:30,18:35:00,0,0
406,7,14,18:37:30,18:38:00,0,0
406,8,7,18:40:30,18:41:00,0,0
406,9,6,18:46:30,18:47:00,0,0
406,10,5,18:53:30,18:54:00,0,0
406,11,16,19:00:30,19:01:00,0,0
406,12,4,19:05:30,19:06:00,0,0
406,13,15,19:09:30,19:10:00,0,0
406,14,3,19:15:30,19:16:00,0,0
406,15,2,19:22:30,19:23:00,0,0
406,16,17,19:31:00,19:31:00,1,0
407,1,17,16:59:30,17:00:00,0,1
407,2,2,17:05:30,17:06:00,0,0
407,3,3,17:12:30,17:13:00,0,0
407,4,15,17:18:30,17:19:00,0,0
407,5,4,17:22:30,17:23:00,0,0
407,6,16,17:28:30,17:29:00,0,0
407,7,5,17:35:30,17:36:00,0,0
407,8,6,17:42:30,17:43:00,0,0
407,9,7,17:47:30,17:48:00,0,0
407,10,14,17:50:30,17:51:00,0,0
407,11,8,17:53:30,17:54:00,0,0
407,12,9,18:02:30,18:03:00,0,0
407,13,21,18:08:30,18:09:00,0,0
407,14,22,18:13:30,18:14:00,0,0
407,15,23,18:19:30,18:20:00,0,0
407,16,24,18:28:00,18:28:00,1,0
408,1,24,18:59:30,19:00:00,0,1
408,2,23,19:07:30,19:08:00,0,0
408,3,22,19:14:30,19:15:00,0,0
408,4,21,19:20:30,19:21:00,0,0
408,5,9,19:27:30,19:28:00,0,0
408,6,8,19:34:30,19:35:00,0,0
408,7,14,19:37:30,19:38:00,0,0
408,8,7,19:40:30,19:41:00,0,0
408,9,6,19:46:30,19:47:00,0,0
408,10,5,19:53:30,19:54:00,0,0
408,11,16,20:00:30,20:01:00,0,0
408,12,4,20:05:30,20:06:00,0,0
408,13,15,20:09:30,20:10:00,0,0
408,14,3,20:15:30,20:16:00,0,0
408,15,2,20:22:30,20:23:00,0,0
408,16,17,20:31:00,20:31:00,1,0
409,1,17,17:59:30,18:00:00,0,1
409,2,2,18:05:30,18:06:00,0,0
409,3,3,18:12:30,18:13:00,0,0
409,4,15,18:18:30,18:19:00,0,0
409,5,4,18:22:30,18:23:00,0,0
409,6,16,18:28:30,18:29:00,0,0
409,7,5,18:35:30,18:36:00,0,0
409,8,6,18:42:30,18:43:00,0,0
409,9,7,18:47:30,18:48:00,0,0
409,10,14,18:50:30,18:51:00,0,0
409,11,8,18:53:30,18:54:00,0,0
409,12,9,19:02:30,19:03:00,0,0
409,13,21,19:08:30,19:09:00,0,0
409,14,22,19:13:30,19:14:00,0,0
409,15,23,19:19:30,19:20:00,0,0
409,16,24,19:28:00,19:28:00,1,0
410,1,24,19:59:30,20:00:00,0,1
410,2,23,20:07:30,20:08:00,0,0
410,3,22,20:14:30,20:15:00,0,0
410,4,21,20:20:30,20:21:00,0,0
410,5,9,20:27:30,20:28:00,0,0
410,6,8,20:34:30,20:35:00,0,0
410,7,14,20:37:30,20:38:00,0,0
410,8,7,20:40:30,20:41:00,0,0
410,9,6,20:46:30,20:47:00,0,0
410,10,5,20:53:30,20:54:00,0,0
410,11,16,21:00:30,21:01:00,0,0
410,12,4,21:05:30,21:06:00,0,0
410,13,15,21:09:30,21:10:00,0,0
410,14,3,21:15:30,21:16:00,0,0
410,15,2,21:22:30,21:23:00,0,0
410,16,17,21:31:00,21:31:00,1,0
411,1,17,18:59:30,19:00:00,0,1
411,2,2,19:05:30,19:06:00,0,0
411,3,3,19:12:30,19:13:00,0,0
411,4,15,19:18:30,19:19:00,0,0
411,5,4,19:22:30,19:23:00,0,0
411,6,16,19:28:30,19:29:00,0,0
411,7,5,19:35:30,19:36:00,0,0
411,8,6,19:42:30,19:43:00,0,0
411,9,7,19:47:30,19:48:00,0,0
411,10,14,19:50:30,19:51:00,0,0
411,11,8,19:53:30,19:54:00,0,0
411,12,9,20:02:30,20:03:00,0,0
411,13,21,20:08:30,20:09:00,0,0
411,14,22,20:13:30,20:14:00,0,0
411,15,23,20:19:30,20:20:00,0,0
411,16,24,20:28:00,20:28:00,1,0
412,1,24,20:59:30,21:00:00,0,1
412,2,23,21:07:30,21:08:00,0,0
412,3,22,21:14:30,21:15:00,0,0
412,4,21,21:20:30,21:21:00,0,0
412,5,9,21:27:30,21:28:00,0,0
412,6,8,21:34:30,21:35:00,0,0
412,7,14,21:37:30,21:38:00,0,0
412,8,7,21:40:30,21:41:00,0,0
412,9,6,21:46:30,21:47:00,0,0
412,10,5,21:53:30,21:54:00,0,0
412,11,16,22:00:30,22:01:00,0,0
412,12,4,22:05:30,22:06:00,0,0
412,13,15,22:09:30,22:10:00,0,0
412,14,3,22:15:30,22:16:00,0,0
412,15,2,22:22:30,22:23:00,0,0
412,16,17,22:31:00,22:31:00,1,0
413,1,17,19:59:30,20:00:00,0,1
413,2,2,20:05:30,20:06:00,0,0
413,3,3,20:12:30,20:13:00,0,0
413,4,15,20:18:30,20:19:00,0,0
413,5,4,20:22:30,20:23:00,0,0
413,6,16,20:28:30,20:29:00,0,0
413,7,5,20:35:30,20:36:00,0,0
413,8,6,20:42:30,20:43:00,0,0
413,9,7,20:47:30,20:48:00,0,0
413,10,14,20:50:30,20:51:00,0,0
413,11,8,20:53:30,20:54:00,0,0
413,12,9,21:02:30,21:03:00,0,0
413,13,21,21:08:30,21:09:00,0,0
413,14,22,21:13:30,21:14:00,0,0
413,15,23,21:19:30,21:20:00,0,0
413,16,24,21:28:00,21:28:00,1,0
414,1,24,21:59:30,22:00:00,0,1
414,2,23,22:07:30,22:08:00,0,0
414,3,22,22:14:30,22:15:00,0,0
414,4,21,22:20:30,22:21:00,0,0
414,5,9,22:27:30,22:28:00,0,0
414,6,8,22:34:30,22:35:00,0,0
414,7,14,22:37:30,22:38:00,0,0
414,8,7,22:40:30,22:41:00,0,0
414,9,6,22:46:30,22:47:00,0,0
414,10,5,22:53:30,22:54:00,0,0
414,11,16,23:00:30,23:01:00,0,0
414,12,4,23:05:30,23:06:00,0,0
414,13,15,23:09:30,23:10:00,0,0
414,14,3,23:15:30,23:16:00,0,0
414,15,2,23:22:30,23:23:00,0,0
414,16,17,23:31:00,23:31:00,1,0
415,1,17,20:59:30,21:00:00,0,1
415,2,2,21:05:30,21:06:00,0,0
415,3,3,21:12:30,21:13:00,0,0
415,4,15,21:18:30,21:19:00,0,0
415,5,4,21:22:30,21:23:00,0,0
415,6,16,21:28:30,21:29:00,0,0
415,7,5,21:35:30,21:36:00,0,0
415,8,6,21:42:30,21:43:00,0,0
415,9,7,21:47:30,21:48:00,0,0
415,10,14,21:50:30,21:51:00,0,0
415,11,8,21:53:30,21:54:00,0,0
415,12,9,22:02:30,22:03:00,0,0
415,13,21,22:08:30,22:09:00,0,0
415,14,22,22:13:30,22:14:00,0,0
415,15,23,22:19:30,22:20:00,0,0
415,16,24,22:28:00,22:28:00,1,0
416,1,24,22:59:30,23:00:00,0,1
416,2,23,23:07:30,23:08:00,0,0
416,3,22,23:14:30,23:15:00,0,0
416,4,21,23:20:30,23:21:00,0,0
416,5,9,23:27:30,23:28:00,0,0
416,6,8,23:34:30,23:35:00,0,0
416,7,14,23:37:30,23:38:00,0,0
416,8,7,23:40:30,23:41:00,0,0
416,9,6,23:46:30,23:47:00,0,0
416,10,5,23:53:30,23:54:00,0,0
416,11,16,24:00:30,24:01:00,0,0
416,12,4,24:05:30,24:06:00,0,0
416,13,15,24:09:30,24:10:00,0,0
416,14,3,24:15:30,24:16:00,0,0
416,15,2,24:22:30,24:23:00,0,0
416,16,17,24:31:00,24:31:00,1,0
417,1,17,21:29:30,21:30:00,0,1
417,2,2,21:35:30,21:36:00,0,0
417,3,3,21:42:30,21:43:00,0,0
417,4,15,21:48:30,21:49:00,0,0
417,5,4,21:52:30,21:53:00,0,0
417,6,16,21:58:30,21:59:00,0,0
417,7,5,22:05:30,22:06:00,0,0
417,8,6,22:12:30,22:13:00,0,0
417,9,7,22:17:30,22:18:00,0,0
417,10,14,22:20:30,22:21:00,0,0
417,11,8,22:23:30,22:24:00,0,0
417,12,9,22:32:30,22:33:00,0,0
417,13,21,22:38:30,22:39:00,0,0
417,14,22,22:43:30,22:44:00,0,0
417,15,23,22:49:30,22:50:00,0,0
417,16,24,22:58:00,22:58:00,1,0
418,1,24,23:14:30,23:15:00,0,1
418,2,23,23:22:30,23:23:00,0,0
418,3,22,23:29:30,23:30:00,0,0
418,4,21,23:35:30,23:36:00,0,0
418,5,9,23:42:30,23:43:00,0,0
418,6,8,23:49:30,23:50:00,0,0
418,7,14,23:52:30,23:53:00,0,0
418,8,7,23:55:30,23:56:00,0,0
418,9,6,24:01:30,24:02:00,0,0
418,10,5,24:08:30,24:09:00,0,0
418,11,16,24:15:30,24:16:00,0,0
418,12,4,24:20:30,24:21:00,0,0
418,13,15,24:24:30,24:25:00,0,0
418,14,3,24:30:30,24:31:00,0,0
418,15,2,24:37:30,24:38:00,0,0
418,16,17,24:46:00,24:46:00,1,0
