route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"30TH ST. PHL.",0,"4660",1
1,2,2,"30TH ST. PHL.",0,"4660",2
1,1,3,"30TH ST. PHL.",0,"4662",3
1,2,4,"30TH ST. PHL.",0,"4662",4
1,1,5,"30TH ST. PHL.",0,"4664",5
1,2,6,"30TH ST. PHL.",0,"4664",6
1,1,7,"30TH ST. PHL.",0,"4668",7
1,2,8,"30TH ST. PHL.",0,"4668",8
1,1,9,"30TH ST. PHL.",0,"4670",9
1,2,10,"30TH ST. PHL.",0,"4670",10
1,1,11,"30TH ST. PHL.",0,"4674",11
1,2,12,"30TH ST. PHL.",0,"4674",12
1,1,13,"30TH ST. PHL.",0,"4678",13
1,2,14,"30TH ST. PHL.",0,"4678",14
1,1,15,"30TH ST. PHL.",0,"4680",15
1,2,16,"30TH ST. PHL.",0,"4680",16
1,1,17,"30TH ST. PHL.",0,"4682",17
1,2,18,"30TH ST. PHL.",0,"4682",18
1,1,19,"30TH ST. PHL.",0,"4684",19
1,2,20,"30TH ST. PHL.",0,"4684",20
1,1,21,"30TH ST. PHL.",0,"4688",21
1,2,22,"30TH ST. PHL.",0,"4688",22
1,1,23,"30TH ST. PHL.",0,"4692",23
1,2,24,"30TH ST. PHL.",0,"4692",24
1,3,25,"30TH ST. PHL.",0,"4608",25
1,4,26,"30TH ST. PHL.",0,"4608",26
1,3,27,"30TH ST. PHL.",0,"4610",27
1,4,28,"30TH ST. PHL.",0,"4610",28
1,3,29,"30TH ST. PHL.",0,"4612",29
1,4,30,"30TH ST. PHL.",0,"4612",30
1,3,31,"30TH ST. PHL.",0,"4616",31
1,4,32,"30TH ST. PHL.",0,"4616",32
1,3,33,"30TH ST. PHL.",0,"4620",33
1,4,34,"30TH ST. PHL.",0,"4620",34
1,3,35,"30TH ST. PHL.",0,"4624",35
1,4,36,"30TH ST. PHL.",0,"4624",36
1,3,37,"30TH ST. PHL.",0,"4628",37
1,4,38,"30TH ST. PHL.",0,"4628",38
1,3,39,"30TH ST. PHL.",0,"4630",39
1,4,40,"30TH ST. PHL.",0,"4630",40
1,3,41,"30TH ST. PHL.",0,"4632",41
1,4,42,"30TH ST. PHL.",0,"4632",42
1,3,43,"30TH ST. PHL.",0,"4634",43
1,4,44,"30TH ST. PHL.",0,"4634",44
1,3,45,"30TH ST. PHL.",0,"4638",45
1,4,46,"30TH ST. PHL.",0,"4638",46
1,3,47,"30TH ST. PHL.",0,"4642",47
1,4,48,"30TH ST. PHL.",0,"4642",48
1,5,49,"30TH ST. PHL.",0,"4654",49
1,3,50,"ATLANTIC CITY",1,"4651",50
1,4,51,"ATLANTIC CITY",1,"4651",51
1,6,52,"ATLANTIC CITY",1,"4697",52
1,7,53,"ATLANTIC CITY",1,"4697",53
1,8,54,"ATLANTIC CITY",1,"4697",54
1,1,55,"ATLANTIC CITY",1,"4661",55
1,2,56,"ATLANTIC CITY",1,"4661",56
1,1,57,"ATLANTIC CITY",1,"4669",57
1,2,58,"ATLANTIC CITY",1,"4669",58
1,1,59,"ATLANTIC CITY",1,"4671",59
1,2,60,"ATLANTIC CITY",1,"4671",60
1,1,61,"ATLANTIC CITY",1,"4673",61
1,2,62,"ATLANTIC CITY",1,"4673",62
1,1,63,"ATLANTIC CITY",1,"4677",63
1,2,64,"ATLANTIC CITY",1,"4677",64
1,1,65,"ATLANTIC CITY",1,"4679",65
1,2,66,"ATLANTIC CITY",1,"4679",66
1,1,67,"ATLANTIC CITY",1,"4683",67
1,2,68,"ATLANTIC CITY",1,"4683",68
1,1,69,"ATLANTIC CITY",1,"4685",69
1,2,70,"ATLANTIC CITY",1,"4685",70
1,1,71,"ATLANTIC CITY",1,"4687",71
1,2,72,"ATLANTIC CITY",1,"4687",72
1,1,73,"ATLANTIC CITY",1,"4689",73
1,2,74,"ATLANTIC CITY",1,"4689",74
1,1,75,"ATLANTIC CITY",1,"4693",75
1,2,76,"ATLANTIC CITY",1,"4693",76
1,3,77,"ATLANTIC CITY",1,"4613",77
1,4,78,"ATLANTIC CITY",1,"4613",78
1,3,79,"ATLANTIC CITY",1,"4615",79
1,4,80,"ATLANTIC CITY",1,"4615",80
1,3,81,"ATLANTIC CITY",1,"4617",81
1,4,82,"ATLANTIC CITY",1,"4617",82
1,3,83,"ATLANTIC CITY",1,"4623",83
1,4,84,"ATLANTIC CITY",1,"4623",84
1,3,85,"ATLANTIC CITY",1,"4627",85
1,4,86,"ATLANTIC CITY",1,"4627",86
1,3,87,"ATLANTIC CITY",1,"4631",87
1,4,88,"ATLANTIC CITY",1,"4631",88
1,3,89,"ATLANTIC CITY",1,"4633",89
1,4,90,"ATLANTIC CITY",1,"4633",90
1,3,91,"ATLANTIC CITY",1,"4635",91
1,4,92,"ATLANTIC CITY",1,"4635",92
1,3,93,"ATLANTIC CITY",1,"4639",93
1,4,94,"ATLANTIC CITY",1,"4639",94
1,3,95,"ATLANTIC CITY",1,"4641",95
1,4,96,"ATLANTIC CITY",1,"4641",96
1,3,97,"ATLANTIC CITY",1,"4643",97
1,4,98,"ATLANTIC CITY",1,"4643",98
1,5,99,"ATLANTIC CITY",1,"4657",99
2,9,100,"HOBOKEN",0,"1566",100
2,9,101,"HOBOKEN",0,"1568",101
2,9,102,"HOBOKEN",0,"1570",102
2,9,103,"HOBOKEN",0,"1572",103
2,9,104,"HOBOKEN",0,"1574",104
2,9,105,"HOBOKEN",0,"1576",105
2,9,106,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1524",106
2,9,107,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1538",107
2,9,108,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1546",108
2,9,109,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1550",109
2,9,110,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1556",110
2,9,111,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1558",111
2,9,112,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1560",112
2,9,113,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1562",113
2,9,114,"HOBOKEN",0,"1564",114
2,9,115,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1516",115
2,10,116,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2008",116
2,10,117,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2020",117
2,10,118,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2040",118
2,10,119,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2046",119
2,10,120,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2048",120
2,10,121,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2050",121
2,10,122,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2052",122
2,10,123,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2054",123
2,10,124,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"2056",124
2,10,125,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1976",125
2,10,126,"HOBOKEN",0,"2058",126
2,10,127,"HOBOKEN",0,"2062",127
2,10,128,"HOBOKEN",0,"2064",128
2,10,129,"HOBOKEN",0,"2068",129
2,10,130,"HOBOKEN",0,"2070",130
2,10,131,"HOBOKEN",0,"2074",131
2,10,132,"HOBOKEN",0,"2076",132
2,11,133,"HOBOKEN",0,"1566",133
2,11,134,"HOBOKEN",0,"1568",134
2,11,135,"HOBOKEN",0,"1570",135
2,11,136,"HOBOKEN",0,"1572",136
2,11,137,"HOBOKEN",0,"1574",137
2,11,138,"HOBOKEN",0,"1576",138
2,11,139,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1502",139
2,11,140,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1508",140
2,11,141,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1516",141
2,11,142,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1524",142
2,11,143,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1538",143
2,11,144,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1546",144
2,11,145,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1550",145
2,11,146,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1552",146
2,11,147,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1554",147
2,11,148,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1556",148
2,11,149,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1558",149
2,11,150,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1560",150
2,11,151,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1562",151
2,11,152,"HOBOKEN",0,"1564",152
2,11,153,"FRANK R LAUTENBERG SECAUCUS LOWER LEVEL",0,"1500",153
2,9,154,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1587",154
2,9,155,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1545",155
2,9,156,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1547",156
2,9,157,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1549",157
2,9,158,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1551",158
2,9,159,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1589",159
2,9,160,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1553",160
2,9,161,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1555",161
2,9,162,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1557",162
2,9,163,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1559",163
2,9,164,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1591",164
2,9,165,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1561",165
2,9,166,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1563",166
2,9,167,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1593",167
2,9,168,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1565",168
2,9,169,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1567",169
2,9,170,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1569",170
2,10,171,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2021",171
2,10,172,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2023",172
2,10,173,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2025",173
2,10,174,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2027",174
2,10,175,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2029",175
2,10,176,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2033",176
2,10,177,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2035",177
2,10,178,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2037",178
2,10,179,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2039",179
2,10,180,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2041",180
2,10,181,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2091",181
2,10,182,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2043",182
2,10,183,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2045",183
2,10,184,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2049",184
2,10,185,"MEADOWLANDS SPORTS COMPLEX STATION",1,"2051",185
2,11,186,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1527",186
2,11,187,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1529",187
2,11,188,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1531",188
2,11,189,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1581",189
2,11,190,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1533",190
2,11,191,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1535",191
2,11,192,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1537",192
2,11,193,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1583",193
2,11,194,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1539",194
2,11,195,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1541",195
2,11,196,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1585",196
2,11,197,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1543",197
2,11,198,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1587",198
2,11,199,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1545",199
2,11,200,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1547",200
2,11,201,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1549",201
2,11,202,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1551",202
2,11,203,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1589",203
2,11,204,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1553",204
2,11,205,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1555",205
2,11,206,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1557",206
2,11,207,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1559",207
2,11,208,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1561",208
2,11,209,"MEADOWLANDS SPORTS COMPLEX STATION",1,"1565",209
3,12,210,"HOBOKEN",0,"1090",210
3,12,211,"HOBOKEN",0,"1092",211
3,12,212,"HOBOKEN",0,"1094",212
3,3,213,"HOBOKEN",0,"1002",213
3,13,214,"HOBOKEN",0,"1002",214
3,3,215,"HOBOKEN",0,"1000",215
3,13,216,"HOBOKEN",0,"1000",216
3,3,217,"HOBOKEN",0,"1070",217
3,13,218,"HOBOKEN",0,"1070",218
3,3,219,"HOBOKEN",0,"1006",219
3,13,220,"HOBOKEN",0,"1006",220
3,3,221,"HOBOKEN",0,"1074",221
3,13,222,"HOBOKEN",0,"1074",222
3,14,223,"HOBOKEN",0,"1090",223
3,14,224,"HOBOKEN",0,"1092",224
3,14,225,"HOBOKEN",0,"1094",225
3,12,226,"LAKE HOPATCONG",1,"1091",226
3,12,227,"LAKE HOPATCONG",1,"1093",227
3,12,228,"LAKE HOPATCONG",1,"1095",228
3,3,229,"DOVER",1,"1009",229
3,13,230,"DOVER",1,"1009",230
3,3,231,"MOUNT OLIVE",1,"1055",231
3,13,232,"MOUNT OLIVE",1,"1055",232
3,3,233,"DENVILLE",1,"1003",233
3,13,234,"DENVILLE",1,"1003",234
3,3,235,"LAKE HOPATCONG",1,"1011",235
3,13,236,"LAKE HOPATCONG",1,"1011",236
3,3,237,"DOVER",1,"1001",237
3,13,238,"DOVER",1,"1001",238
3,3,239,"HACKETTSTOWN",1,"1079",239
3,13,240,"HACKETTSTOWN",1,"1079",240
3,3,241,"MOUNT OLIVE",1,"1061",241
3,13,242,"MOUNT OLIVE",1,"1061",242
3,3,243,"HACKETTSTOWN",1,"1085",243
3,13,244,"HACKETTSTOWN",1,"1085",244
3,3,245,"HACKETTSTOWN",1,"1087",245
3,13,246,"HACKETTSTOWN",1,"1087",246
3,14,247,"LAKE HOPATCONG",1,"1091",247
3,14,248,"LAKE HOPATCONG",1,"1093",248
3,14,249,"LAKE HOPATCONG",1,"1095",249
4,12,250,"NEW YORK PENN STATION",0,"9200",250
4,12,251,"NEW YORK PENN STATION",0,"9202",251
4,12,252,"NEW YORK PENN STATION",0,"9204",252
4,12,253,"HOBOKEN",0,"9530",253
4,7,254,"HOBOKEN",0,"0544",254
4,6,255,"HOBOKEN",0,"0544",255
4,8,256,"HOBOKEN",0,"0544",256
4,1,257,"HOBOKEN",0,"0530",257
4,15,258,"HOBOKEN",0,"0530",258
4,1,259,"HOBOKEN",0,"0510",259
4,2,260,"HOBOKEN",0,"0510",260
4,1,261,"HOBOKEN",0,"0514",261
4,2,262,"HOBOKEN",0,"0514",262
4,1,263,"HOBOKEN",0,"0518",263
4,2,264,"HOBOKEN",0,"0518",264
4,1,265,"HOBOKEN",0,"0522",265
4,2,266,"HOBOKEN",0,"0522",266
4,1,267,"HOBOKEN",0,"0526",267
4,2,268,"HOBOKEN",0,"0526",268
4,1,269,"HOBOKEN",0,"0534",269
4,2,270,"HOBOKEN",0,"0534",270
4,1,271,"HOBOKEN",0,"0538",271
4,2,272,"HOBOKEN",0,"0538",272
4,3,273,"HOBOKEN",0,"0262",273
4,13,274,"HOBOKEN",0,"0262",274
4,3,275,"NEW YORK PENN STATION",0,"6210",275
4,13,276,"NEW YORK PENN STATION",0,"6210",276
4,3,277,"HOBOKEN",0,"0246",277
4,13,278,"HOBOKEN",0,"0246",278
4,3,279,"NEW YORK PENN STATION",0,"6252",279
4,13,280,"NEW YORK PENN STATION",0,"6252",280
4,3,281,"HOBOKEN",0,"0204",281
4,13,282,"HOBOKEN",0,"0204",282
4,3,283,"HOBOKEN",0,"0208",283
4,13,284,"HOBOKEN",0,"0208",284
4,3,285,"HOBOKEN",0,"0212",285
4,13,286,"HOBOKEN",0,"0212",286
4,3,287,"NEW YORK PENN STATION",0,"6206",287
4,13,288,"NEW YORK PENN STATION",0,"6206",288
4,3,289,"NEW YORK PENN STATION",0,"6214",289
4,13,290,"NEW YORK PENN STATION",0,"6214",290
4,3,291,"NEW YORK PENN STATION",0,"6278",291
4,13,292,"NEW YORK PENN STATION",0,"6278",292
4,3,293,"NEW YORK PENN STATION",0,"6280",293
4,13,294,"NEW YORK PENN STATION",0,"6280",294
4,3,295,"NEW YORK PENN STATION",0,"6202",295
4,13,296,"NEW YORK PENN STATION",0,"6202",296
4,3,297,"NEW YORK PENN STATION",0,"6204",297
4,13,298,"NEW YORK PENN STATION",0,"6204",298
4,3,299,"NEW YORK PENN STATION",0,"6222",299
4,13,300,"NEW YORK PENN STATION",0,"6222",300
4,3,301,"NEW YORK PENN STATION",0,"6226",301
4,13,302,"NEW YORK PENN STATION",0,"6226",302
4,3,303,"NEW YORK PENN STATION",0,"6230",303
4,13,304,"NEW YORK PENN STATION",0,"6230",304
4,3,305,"NEW YORK PENN STATION",0,"6234",305
4,13,306,"NEW YORK PENN STATION",0,"6234",306
4,3,307,"NEW YORK PENN STATION",0,"6238",307
4,13,308,"NEW YORK PENN STATION",0,"6238",308
4,3,309,"NEW YORK PENN STATION",0,"6242",309
4,13,310,"NEW YORK PENN STATION",0,"6242",310
4,3,311,"NEW YORK PENN STATION",0,"6248",311
4,13,312,"NEW YORK PENN STATION",0,"6248",312
4,3,313,"NEW YORK PENN STATION",0,"6258",313
4,13,314,"NEW YORK PENN STATION",0,"6258",314
4,3,315,"NEW YORK PENN STATION",0,"6264",315
4,13,316,"NEW YORK PENN STATION",0,"6264",316
4,3,317,"NEW YORK PENN STATION",0,"6274",317
4,13,318,"NEW YORK PENN STATION",0,"6274",318
4,3,319,"NEW YORK PENN STATION",0,"6216",319
4,13,320,"NEW YORK PENN STATION",0,"6216",320
4,3,321,"NEW YORK PENN STATION",0,"6270",321
4,13,322,"NEW YORK PENN STATION",0,"6270",322
4,3,323,"NEW YORK PENN STATION",0,"6200",323
4,13,324,"NEW YORK PENN STATION",0,"6200",324
4,14,325,"HOBOKEN",0,"9544",325
4,14,326,"NEW YORK PENN STATION",0,"9298",326
4,14,327,"NEW YORK PENN STATION",0,"9290",327
4,14,328,"NEW YORK PENN STATION",0,"9292",328
4,14,329,"NEW YORK PENN STATION",0,"9208",329
4,14,330,"NEW YORK PENN STATION",0,"9212",330
4,14,331,"NEW YORK PENN STATION",0,"9216",331
4,14,332,"NEW YORK PENN STATION",0,"9228",332
4,14,333,"NEW YORK PENN STATION",0,"9230",333
4,14,334,"NEW YORK PENN STATION",0,"9232",334
4,14,335,"NEW YORK PENN STATION",0,"9236",335
4,14,336,"NEW YORK PENN STATION",0,"9204",336
4,16,337,"HOBOKEN",0,"0544",337
4,14,338,"HOBOKEN",0,"9540",338
4,16,339,"HOBOKEN",0,"0530",339
4,17,340,"HOBOKEN",0,"0514",340
4,17,341,"HOBOKEN",0,"0518",341
4,17,342,"HOBOKEN",0,"0522",342
4,17,343,"HOBOKEN",0,"0526",343
4,17,344,"HOBOKEN",0,"0534",344
4,14,345,"HOBOKEN",0,"9530",345
4,16,346,"HOBOKEN",0,"0538",346
4,17,347,"HOBOKEN",0,"0510",347
4,3,348,"MSU",1,"6201",348
4,13,349,"MSU",1,"6201",349
4,12,350,"MSU",1,"9225",350
4,12,351,"MSU",1,"9227",351
4,12,352,"MSU",1,"9229",352
4,7,353,"BAY STREET",1,"0509",353
4,6,354,"BAY STREET",1,"0509",354
4,8,355,"BAY STREET",1,"0509",355
4,1,356,"BAY STREET",1,"0513",356
4,2,357,"BAY STREET",1,"0513",357
4,1,358,"BAY STREET",1,"0515",358
4,2,359,"BAY STREET",1,"0515",359
4,1,360,"BAY STREET",1,"0519",360
4,2,361,"BAY STREET",1,"0519",361
4,1,362,"BAY STREET",1,"0523",362
4,2,363,"BAY STREET",1,"0523",363
4,1,364,"BAY STREET",1,"0527",364
4,2,365,"BAY STREET",1,"0527",365
4,1,366,"BAY STREET",1,"0531",366
4,2,367,"BAY STREET",1,"0531",367
4,1,368,"BAY STREET",1,"0535",368
4,2,369,"BAY STREET",1,"0535",369
4,1,370,"BAY STREET",1,"0539",370
4,2,371,"BAY STREET",1,"0539",371
4,1,372,"BAY STREET",1,"0545",372
4,2,373,"BAY STREET",1,"0545",373
4,3,374,"MSU",1,"6263",374
4,13,375,"MSU",1,"6263",375
4,3,376,"MSU",1,"6279",376
4,13,377,"MSU",1,"6279",377
4,3,378,"MSU",1,"6213",378
4,13,379,"MSU",1,"6213",379
4,3,380,"MSU",1,"0267",380
4,13,381,"MSU",1,"0267",381
4,3,382,"MSU",1,"0275",382
4,13,383,"MSU",1,"0275",383
4,3,384,"MSU",1,"6273",384
4,13,385,"MSU",1,"6273",385
4,3,386,"MSU",1,"6215",386
4,13,387,"MSU",1,"6215",387
4,3,388,"MSU",1,"6227",388
4,13,389,"MSU",1,"6227",389
4,3,390,"MSU",1,"6297",390
4,13,391,"MSU",1,"6297",391
4,3,392,"MSU",1,"6299",392
4,13,393,"MSU",1,"6299",393
4,3,394,"MSU",1,"6219",394
4,13,395,"MSU",1,"6219",395
4,3,396,"MSU",1,"6233",396
4,13,397,"MSU",1,"6233",397
4,3,398,"MSU",1,"6237",398
4,13,399,"MSU",1,"6237",399
4,3,400,"MSU",1,"6241",400
4,13,401,"MSU",1,"6241",401
4,3,402,"MSU",1,"6245",402
4,13,403,"MSU",1,"6245",403
4,3,404,"MSU",1,"6251",404
4,13,405,"MSU",1,"6251",405
4,3,406,"MSU",1,"6253",406
4,13,407,"MSU",1,"6253",407
4,3,408,"MSU",1,"6283",408
4,13,409,"MSU",1,"6283",409
4,3,410,"MSU",1,"6291",410
4,13,411,"MSU",1,"6291",411
4,3,412,"MSU",1,"6293",412
4,13,413,"MSU",1,"6293",413
4,3,414,"MSU",1,"6295",414
4,13,415,"MSU",1,"6295",415
4,3,416,"MSU",1,"6231",416
4,13,417,"MSU",1,"6231",417
4,3,418,"MSU",1,"6209",418
4,13,419,"MSU",1,"6209",419
4,3,420,"MSU",1,"0211",420
4,13,421,"MSU",1,"0211",421
4,14,422,"MSU",1,"9509",422
4,14,423,"MSU",1,"9539",423
4,14,424,"MSU",1,"9545",424
4,14,425,"MSU",1,"9293",425
4,14,426,"MSU",1,"9213",426
4,14,427,"MSU",1,"9215",427
4,14,428,"MSU",1,"9219",428
4,14,429,"MSU",1,"9221",429
4,14,430,"MSU",1,"9223",430
4,14,431,"MSU",1,"9225",431
4,14,432,"MSU",1,"9297",432
4,14,433,"MSU",1,"9299",433
4,14,434,"MSU",1,"9237",434
4,14,435,"MSU",1,"9241",435
4,16,436,"BAY STREET",1,"0539",436
4,17,437,"BAY STREET",1,"0513",437
4,17,438,"BAY STREET",1,"0515",438
4,17,439,"BAY STREET",1,"0523",439
4,17,440,"BAY STREET",1,"0527",440
4,17,441,"BAY STREET",1,"0531",441
4,17,442,"BAY STREET",1,"0535",442
4,16,443,"BAY STREET",1,"0509",443
4,16,444,"BAY STREET",1,"0545",444
4,17,445,"BAY STREET",1,"0519",445
5,18,446,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,447,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,448,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,449,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,450,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,451,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,452,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,453,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,454,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,455,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,456,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,457,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,458,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,459,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,460,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,461,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,462,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,463,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,464,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,465,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,466,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,467,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,468,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,469,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,470,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,471,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,472,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,473,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,474,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,475,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,476,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,477,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,478,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,479,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,480,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,481,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,482,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,483,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,484,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,485,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,486,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,487,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,488,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,489,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,490,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,491,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,492,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,493,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,494,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,495,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,496,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,497,"HOBOKEN TERMINAL",0,"342JC008",446
5,18,498,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,499,"HOBOKEN TERMINAL",0,"342JC002",446
5,18,500,"HOBOKEN TERMINAL",0,"342JC004",446
5,18,501,"HOBOKEN TERMINAL",0,"342JC006",446
5,18,502,"HOBOKEN TERMINAL",0,"342JC002",446
