service_id,date,exception_type
25,20240121,1
25,20240122,1
25,20240123,1
25,20240124,1
25,20240125,1
25,20240126,1
25,20240127,1
25,20240128,1
25,20240129,1
25,20240130,1
25,20240131,1
25,20240201,1
25,20240202,1
25,20240203,1
25,20240204,1
25,20240205,1
25,20240206,1
25,20240207,1
25,20240208,1
25,20240209,1
25,20240210,1
25,20240211,1
25,20240212,1
25,20240213,1
25,20240214,1
25,20240215,1
25,20240216,1
25,20240217,1
25,20240218,1
26,20230903,1
26,20230908,1
26,20230909,1
26,20230915,1
26,20230916,1
26,20230922,1
26,20230923,1
26,20230929,1
26,20230930,1
26,20231006,1
26,20231007,1
26,20231013,1
26,20231014,1
26,20231020,1
26,20231021,1
26,20231027,1
26,20231028,1
26,20231103,1
26,20231104,1
26,20231110,1
26,20231111,1
26,20231117,1
26,20231118,1
26,20231122,1
26,20231123,1
26,20231124,1
26,20231125,1
26,20231201,1
26,20231202,1
26,20231208,1
26,20231209,1
26,20231215,1
26,20231216,1
26,20231222,1
26,20231223,1
26,20231224,1
26,20231229,1
26,20231230,1
26,20231231,1
26,20240105,1
26,20240106,1
26,20240112,1
26,20240113,1
26,20240114,1
26,20240119,1
26,20240120,1
26,20240126,1
26,20240127,1
26,20240202,1
26,20240203,1
26,20240209,1
26,20240210,1
26,20240216,1
26,20240217,1
26,20240218,1
27,20230905,1
27,20230906,1
27,20230907,1
27,20230908,1
27,20230911,1
27,20230912,1
27,20230913,1
27,20230914,1
27,20230915,1
27,20230918,1
27,20230919,1
27,20230920,1
27,20230921,1
27,20230922,1
27,20230925,1
27,20230926,1
27,20230927,1
27,20230928,1
27,20230929,1
27,20231002,1
27,20231005,1
27,20231006,1
27,20231009,1
27,20231010,1
27,20231011,1
27,20231012,1
27,20231013,1
27,20231016,1
27,20231017,1
27,20231018,1
27,20231019,1
27,20231020,1
27,20231023,1
27,20231024,1
27,20231025,1
27,20231026,1
27,20231027,1
27,20231030,1
27,20231031,1
27,20231101,1
27,20231102,1
27,20231103,1
27,20231106,1
27,20231107,1
27,20231108,1
27,20231109,1
27,20231110,1
27,20231113,1
27,20231114,1
27,20231115,1
27,20231116,1
27,20231117,1
27,20231120,1
27,20231121,1
27,20231122,1
27,20231127,1
27,20231128,1
27,20231129,1
27,20231130,1
27,20231201,1
27,20231204,1
27,20231205,1
27,20231206,1
27,20231207,1
27,20231208,1
27,20231211,1
27,20231212,1
27,20231213,1
27,20231214,1
27,20231215,1
27,20231218,1
27,20231219,1
27,20231220,1
27,20231221,1
27,20231222,1
27,20240102,1
27,20240103,1
27,20240104,1
27,20240105,1
27,20240108,1
27,20240109,1
27,20240110,1
27,20240111,1
27,20240112,1
27,20240116,1
27,20240117,1
27,20240118,1
27,20240119,1
27,20240122,1
27,20240123,1
27,20240124,1
27,20240125,1
27,20240126,1
27,20240129,1
27,20240130,1
27,20240131,1
27,20240201,1
27,20240202,1
27,20240205,1
27,20240206,1
27,20240207,1
27,20240208,1
27,20240209,1
27,20240212,1
27,20240213,1
27,20240214,1
27,20240215,1
27,20240216,1
28,20230904,1
28,20230905,1
28,20230906,1
28,20230907,1
28,20230910,1
28,20230911,1
28,20230912,1
28,20230913,1
28,20230914,1
28,20230917,1
28,20230918,1
28,20230919,1
28,20230920,1
28,20230921,1
28,20230924,1
28,20230925,1
28,20230926,1
28,20230927,1
28,20230928,1
28,20231001,1
28,20231002,1
28,20231005,1
28,20231008,1
28,20231009,1
28,20231010,1
28,20231011,1
28,20231012,1
28,20231015,1
28,20231016,1
28,20231017,1
28,20231018,1
28,20231019,1
28,20231022,1
28,20231023,1
28,20231024,1
28,20231025,1
28,20231026,1
28,20231029,1
28,20231030,1
28,20231031,1
28,20231101,1
28,20231102,1
28,20231105,1
28,20231106,1
28,20231107,1
28,20231108,1
28,20231109,1
28,20231112,1
28,20231113,1
28,20231114,1
28,20231115,1
28,20231116,1
28,20231119,1
28,20231120,1
28,20231121,1
28,20231126,1
28,20231127,1
28,20231128,1
28,20231129,1
28,20231130,1
28,20231203,1
28,20231204,1
28,20231205,1
28,20231206,1
28,20231207,1
28,20231210,1
28,20231211,1
28,20231212,1
28,20231213,1
28,20231214,1
28,20231217,1
28,20231218,1
28,20231219,1
28,20231220,1
28,20231221,1
28,20231225,1
28,20231226,1
28,20231227,1
28,20231228,1
28,20240101,1
28,20240102,1
28,20240103,1
28,20240104,1
28,20240107,1
28,20240108,1
28,20240109,1
28,20240110,1
28,20240111,1
28,20240115,1
28,20240116,1
28,20240117,1
28,20240118,1
28,20240121,1
