route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,245980624598207,245980624598207+242776+0,Stamford,6338,0,,16,0,0
3,245983424598977,245983424598977+242776+0,Stamford,6338,0,,16,0,0
3,245980524598266,245980524598266+242777+0,Grand Central Terminal,6339,1,,5,0,0
3,245980624598207,245980624598207+242824+0,Stamford,6354,0,,16,0,0
3,245980524599036,245980524599036+242905+0,Grand Central Terminal,6505,1,,5,0,0
3,245982724598287,245982724598287+242934+0,Grand Central Terminal,6519,1,,5,0,0
3,245979824597986,245979824597986+242961+0,New Haven,6528,0,,16,1,0
3,245982724598336,245982724598336+242961+0,New Haven,6528,0,,16,0,0
3,245982724598287,245982724598287+242989+0,Grand Central Terminal,6537,1,,5,0,0
1,245982524598255,245982524598255+242367+0,Poughkeepsie,4833,0,,12,0,0
2,245980024598033,245980024598033+242369+1,Southeast,4908,1,,3,1,1
2,245983524599024,245983524599024+242369+1,Southeast,4908,1,,3,0,1
2,245980024598031,245980024598031+242428+1,Grand Central Terminal,518,1,,3,1,1
2,245983524599025,245983524599025+242428+1,Grand Central Terminal,518,1,,3,0,1
2,245982924598322,245982924598322+242431+0,North White Plains,519,0,,14,0,0
2,245983524599022,245983524599022+242431+0,North White Plains,519,0,,14,0,0
2,245980024598031,245980024598031+242431+0,North White Plains,519,0,,14,1,0
2,245983524599022,245983524599022+242486+0,North White Plains,537,0,,14,0,0
2,245980724598252,245980724598252+242486+0,North White Plains,537,0,,14,0,0
2,245980724598251,245980724598251+242486+0,North White Plains,537,0,,14,0,0
2,245982924598325,245982924598325+242588+0,Grand Central Terminal,574,1,,3,0,0
2,245979624597974,245979624597974+242588+0,Grand Central Terminal,574,1,,3,1,0
2,245980024598033,245980024598033+242588+0,Grand Central Terminal,574,1,,3,1,0
2,245982924598322,245982924598322+242588+0,Grand Central Terminal,574,1,,3,0,0
2,245983524599025,245983524599025+242588+0,Grand Central Terminal,574,1,,3,0,0
2,245983524599021,245983524599021+242588+0,Grand Central Terminal,574,1,,3,0,0
2,245983524599024,245983524599024+242645+1,Southeast,601,0,,14,0,1
2,245980724598252,245980724598252+242645+1,Southeast,601,0,,14,0,1
2,245983524599025,245983524599025+242645+1,Southeast,601,0,,14,0,1
2,245982924598325,245982924598325+242683+0,Southeast,629,0,,14,0,0
3,245982724598281,245982724598281+242730+0,Stamford,6322,0,,16,0,0
3,245983424598977,245983424598977+242732+0,Grand Central Terminal,6323,1,,5,0,0
3,245983424598977,245983424598977+242778+0,Grand Central Terminal,6339,1,,5,0,0
2,245979624597974,245979624597974+242779+1,Grand Central Terminal,634,1,,3,1,1
2,245980024598031,245980024598031+242779+1,Grand Central Terminal,634,1,,3,1,1
3,245982724598336,245982724598336+242827+0,Grand Central Terminal,6355,1,,5,0,0
2,245983524599022,245983524599022+242875+0,Grand Central Terminal,638,1,,3,0,0
2,245982924598324,245982924598324+242875+0,Grand Central Terminal,638,1,,3,0,0
2,245983524599025,245983524599025+242875+0,Grand Central Terminal,638,1,,3,0,0
3,245982724598331,245982724598331+242907+0,New Haven,6506,0,,16,0,0
2,245980724598255,245980724598255+242935+0,Grand Central Terminal,652,1,,3,0,0
2,245980724598254,245980724598254+242935+0,Grand Central Terminal,652,1,,3,0,0
3,245979924597997,245979924597997+242991+0,New Haven,6538,0,,16,1,0
2,245980424598045,245980424598045+242370+1,Southeast,4908,1,,3,0,1
2,245980724598253,245980724598253+242371+0,Wassaic,4949,0,,14,0,0
2,245982924598324,245982924598324+242371+0,Wassaic,4949,0,,14,0,0
2,245983524599024,245983524599024+242371+0,Wassaic,4949,0,,14,0,0
2,245982924598322,245982924598322+242372+0,Wassaic,4961,0,,14,0,0
2,245983524599021,245983524599021+242372+0,Wassaic,4961,0,,14,0,0
2,245980724598254,245980724598254+242373+0,Grand Central Terminal,500,1,,3,0,0
2,245980024598033,245980024598033+242373+0,Grand Central Terminal,500,1,,3,1,0
2,245980024598034,245980024598034+242373+0,Grand Central Terminal,500,1,,3,1,0
2,245980024598032,245980024598032+242433+1,Grand Central Terminal,520,1,,3,1,1
2,245979624597975,245979624597975+242433+1,Grand Central Terminal,520,1,,3,1,1
2,245983524599024,245983524599024+242533+1,North White Plains,557,0,,14,0,1
2,245979624597975,245979624597975+242649+1,Southeast,603,0,,14,1,1
2,245980724598254,245980724598254+242649+1,Southeast,603,0,,14,0,1
2,245986024599025,245986024599025+242685+1,Grand Central Terminal,630,1,,3,0,1
2,245983524598382,245983524598382+242685+1,Grand Central Terminal,630,1,,3,0,1
2,245982124598243,245982124598243+242685+1,Grand Central Terminal,630,1,,3,0,1
2,245983524598384,245983524598384+242685+1,Grand Central Terminal,630,1,,3,0,1
2,245980724598115,245980724598115+242686+1,Grand Central Terminal,630,1,,3,0,1
2,245984324598465,245984324598465+242686+1,Grand Central Terminal,630,1,,3,0,1
3,245982724598281,245982724598281+242733+0,Grand Central Terminal,6323,1,,5,0,0
3,245982724598336,245982724598336+242829+0,Stamford,6356,0,,16,0,0
3,245979824597986,245979824597986+242829+0,Stamford,6356,0,,16,1,0
3,245980524598266,245980524598266+242829+0,Stamford,6356,0,,16,0,0
3,245980524598266,245980524598266+242831+0,Grand Central Terminal,6357,1,,5,0,0
3,245980624598267,245980624598267+242878+0,Grand Central Terminal,6399,1,,5,0,0
3,245983424599037,245983424599037+242878+0,Grand Central Terminal,6399,1,,5,0,0
3,245982724598337,245982724598337+242878+0,Grand Central Terminal,6399,1,,5,0,0
2,245979624597974,245979624597974+242965+1,Mt Kisco,653,0,,14,1,1
2,245980724598252,245980724598252+242965+1,Mt Kisco,653,0,,14,0,1
2,245980724598255,245980724598255+242965+1,Mt Kisco,653,0,,14,0,1
3,245984024599036,245984024599036+242966+0,New Haven,6530,0,,16,0,0
3,245982724598337,245982724598337+242966+0,New Haven,6530,0,,16,0,0
2,245980024598033,245980024598033+242381+0,North White Plains,501,0,,14,1,0
2,245984924598533,245984924598533+242436+0,North White Plains,521,0,,14,0,0
2,245983224598325,245983224598325+242436+0,North White Plains,521,0,,14,0,0
2,245984924598532,245984924598532+242436+0,North White Plains,521,0,,14,0,0
2,245981124598115,245981124598115+242436+0,North White Plains,521,0,,14,0,0
2,245983524598382,245983524598382+242436+0,North White Plains,521,0,,14,0,0
2,245985624599011,245985624599011+242436+0,North White Plains,521,0,,14,0,0
2,245982924598314,245982924598314+242438+0,North White Plains,521,0,,14,0,0
2,245981424598151,245981424598151+242438+0,North White Plains,521,0,,14,0,0
2,245981424598152,245981424598152+242438+0,North White Plains,521,0,,14,0,0
2,245983524599024,245983524599024+242439+1,Grand Central Terminal,522,1,,3,0,1
2,245980024598033,245980024598033+242439+1,Grand Central Terminal,522,1,,3,1,1
2,245979624597974,245979624597974+242439+1,Grand Central Terminal,522,1,,3,1,1
2,245983524599025,245983524599025+242439+1,Grand Central Terminal,522,1,,3,0,1
2,245983524599021,245983524599021+242492+0,Grand Central Terminal,538,1,,3,0,0
2,245982124598253,245982124598253+242536+0,Grand Central Terminal,558,1,,3,0,0
2,245980724598173,245980724598173+242536+0,Grand Central Terminal,558,1,,3,0,0
2,245982924598325,245982924598325+242650+1,Grand Central Terminal,604,1,,3,0,1
2,245982924598322,245982924598322+242650+1,Grand Central Terminal,604,1,,3,0,1
2,245982924598323,245982924598323+242650+1,Grand Central Terminal,604,1,,3,0,1
3,245979924597997,245979924597997+242689+0,Grand Central Terminal,6301,1,,5,1,0
3,245979924597997,245979924597997+242690+0,Stamford,6302,0,,16,1,0
3,245980524598056,245980524598056+242690+0,Stamford,6302,0,,16,0,0
3,245982724598287,245982724598287+242737+0,Stamford,6324,0,,16,0,0
3,245980624598207,245980624598207+242785+0,Grand Central Terminal,6341,1,,5,0,0
2,245980024598033,245980024598033+242879+0,Grand Central Terminal,640,1,,3,1,0
2,245980724598255,245980724598255+242879+0,Grand Central Terminal,640,1,,3,0,0
2,245980424598045,245980424598045+242880+0,Grand Central Terminal,640,1,,3,0,0
3,245980624598207,245980624598207+242939+0,Grand Central Terminal,6521,1,,5,0,0
3,245980524599036,245980524599036+243022+0,Grand Central Terminal,6549,1,,5,0,0
2,245983524599022,245983524599022+242384+1,Grand Central Terminal,502,1,,3,0,1
2,245980724598255,245980724598255+242384+1,Grand Central Terminal,502,1,,3,0,1
2,245982924598323,245982924598323+242442+0,North White Plains,523,0,,14,0,0
2,245982924598322,245982924598322+242442+0,North White Plains,523,0,,14,0,0
2,245980724598251,245980724598251+242496+0,Grand Central Terminal,540,1,,3,0,0
2,245980724598253,245980724598253+242496+0,Grand Central Terminal,540,1,,3,0,0
2,245979624597975,245979624597975+242496+0,Grand Central Terminal,540,1,,3,1,0
2,245980724598252,245980724598252+242496+0,Grand Central Terminal,540,1,,3,0,0
2,245983524599023,245983524599023+242539+1,North White Plains,559,0,,14,0,1
2,245980724598253,245980724598253+242539+1,North White Plains,559,0,,14,0,1
2,245983524599021,245983524599021+242539+1,North White Plains,559,0,,14,0,1
2,245980724598252,245980724598252+242539+1,North White Plains,559,0,,14,0,1
2,245982124598244,245982124598244+242597+0,Grand Central Terminal,576,1,,3,0,0
2,245985624599023,245985624599023+242597+0,Grand Central Terminal,576,1,,3,0,0
2,245981124598115,245981124598115+242598+0,Grand Central Terminal,576,1,,3,0,0
2,245983524599025,245983524599025+242652+1,Southeast,605,0,,14,0,1
2,245983524599022,245983524599022+242653+1,Grand Central Terminal,606,1,,3,0,1
2,245983524599024,245983524599024+242653+1,Grand Central Terminal,606,1,,3,0,1
2,245980024598031,245980024598031+242653+1,Grand Central Terminal,606,1,,3,1,1
2,245980724598254,245980724598254+242653+1,Grand Central Terminal,606,1,,3,0,1
3,245982724598337,245982724598337+242691+0,Grand Central Terminal,6303,1,,5,0,0
3,245982724598331,245982724598331+242691+0,Grand Central Terminal,6303,1,,5,0,0
3,245982724598331,245982724598331+242693+0,Stamford,6304,0,,16,0,0
3,245983424599036,245983424599036+242693+0,Stamford,6304,0,,16,0,0
3,245983424598977,245983424598977+242739+0,Grand Central Terminal,6325,1,,5,0,0
3,245982724598287,245982724598287+242786+0,Grand Central Terminal,6341,1,,5,0,0
3,245979924597997,245979924597997+242788+0,Stamford,6342,0,,16,1,0
3,245980524599036,245980524599036+242835+0,Stamford,6358,0,,16,0,0
3,245979824597986,245979824597986+242837+0,Grand Central Terminal,6359,1,,5,1,0
2,245980424598045,245980424598045+242881+0,Southeast,641,0,,14,0,0
2,245983524599023,245983524599023+242881+0,Southeast,641,0,,14,0,0
2,245980724598252,245980724598252+242913+1,Southeast,651,0,,14,0,1
2,245980424598045,245980424598045+242913+1,Southeast,651,0,,14,0,1
3,245980524599036,245980524599036+242940+0,Grand Central Terminal,6521,1,,5,0,0
2,245982124598241,245982124598241+243024+1,Southeast,655,0,,14,0,1
2,245982924598322,245982924598322+243024+1,Southeast,655,0,,14,0,1
2,245982924598324,245982924598324+243024+1,Southeast,655,0,,14,0,1
2,245983524599021,245983524599021+243024+1,Southeast,655,0,,14,0,1
2,245980024598031,245980024598031+242386+1,North White Plains,503,0,,14,1,1
2,245980024598034,245980024598034+242386+1,North White Plains,503,0,,14,1,1
2,245979624597964,245979624597964+242443+0,North White Plains,525,0,,14,1,0
2,245984224598534,245984224598534+242445+0,North White Plains,525,0,,14,0,0
2,245984224598535,245984224598535+242445+0,North White Plains,525,0,,14,0,0
2,245981824598185,245981824598185+242499+0,North White Plains,541,0,,14,0,0
2,245984624598535,245984624598535+242499+0,North White Plains,541,0,,14,0,0
2,245986024599025,245986024599025+242499+0,North White Plains,541,0,,14,0,0
2,245980724598171,245980724598171+242500+0,North White Plains,541,0,,14,0,0
2,245983524598392,245983524598392+242542+0,Grand Central Terminal,560,1,,3,0,0
2,245981124598115,245981124598115+242543+0,Grand Central Terminal,560,1,,3,0,0
2,245983524599025,245983524599025+243938+0,Wassaic,925,0,,14,0,0
2,245980724598254,245980724598254+243938+0,Wassaic,925,0,,14,0,0
2,245982924598323,245982924598323+243938+0,Wassaic,925,0,,14,0,0
2,245980024598033,245980024598033+243938+0,Wassaic,925,0,,14,1,0
2,245979824597986,245979824597986+243941+0,Grand Central Terminal,9312,1,,3,1,0
2,245980524598056,245980524598056+244014+0,Grand Central Terminal,9518,1,,3,0,0
2,245982724598336,245982724598336+244015+0,North White Plains,9519,0,,14,0,0
2,245979824597986,245979824597986+244111+0,Grand Central Terminal,9626,1,,3,1,0
2,245982724598336,245982724598336+244111+0,Grand Central Terminal,9626,1,,3,0,0
2,245980624598266,245980624598266+244112+0,Southeast,9627,0,,14,0,0
2,245979924597997,245979924597997+244112+0,Southeast,9627,0,,14,1,0
2,245983424598977,245983424598977+244149+0,Southeast,9655,0,,14,0,0
2,245980524599036,245980524599036+244150+0,Southeast,9655,0,,14,0,0
2,245979824597986,245979824597986+244151+0,Southeast,9657,0,,14,1,0
2,245980724598254,245980724598254+244190+0,Wassaic,983,0,,14,0,0
2,245979624597974,245979624597974+244190+0,Wassaic,983,0,,14,1,0
2,245980024598034,245980024598034+244191+0,Wassaic,987,0,,14,1,0
2,245982924598324,245982924598324+244191+0,Wassaic,987,0,,14,0,0
2,245983524599024,245983524599024+244191+0,Wassaic,987,0,,14,0,0
2,245982924598323,245982924598323+244192+0,Southeast,988,1,,3,0,0
2,245980724598251,245980724598251+244192+0,Southeast,988,1,,3,0,0
1,245982824598281,245982824598281+243822+0,Poughkeepsie,8835,0,,12,0,0
1,245980624598207,245980624598207+243895+0,Grand Central Terminal,8872,1,,1,0,0
2,245979824597986,245979824597986+243943+0,Grand Central Terminal,9316,1,,3,1,0
2,245983424598977,245983424598977+243945+0,Crestwood,9317,0,,14,0,0
2,245982724598281,245982724598281+244019+0,North White Plains,9523,0,,14,0,0
2,245983424598977,245983424598977+244019+0,North White Plains,9523,0,,14,0,0
2,245982724598287,245982724598287+244019+0,North White Plains,9523,0,,14,0,0
2,245982724598331,245982724598331+244078+0,North White Plains,9599,0,,14,0,0
2,245982724598287,245982724598287+244153+0,Southeast,9657,0,,14,0,0
2,245980624598266,245980624598266+244195+0,Southeast,9910,1,,3,0,0
2,245979824597986,245979824597986+244195+0,Southeast,9910,1,,3,1,0
2,245980624598267,245980624598267+244196+0,Wassaic,9915,0,,14,0,0
2,245980524598056,245980524598056+244197+0,Southeast,9918,1,,3,0,0
2,245982724598331,245982724598331+244197+0,Southeast,9918,1,,3,0,0
2,245980024598032,245980024598032+244198+0,Southeast,992,1,,3,1,0
2,245980724598252,245980724598252+244198+0,Southeast,992,1,,3,0,0
2,245983524599024,245983524599024+244198+0,Southeast,992,1,,3,0,0
2,245980624598266,245980624598266+244200+0,Wassaic,9923,0,,14,0,0
2,245983424599036,245983424599036+244201+0,Southeast,9926,1,,3,0,0
2,245982724598331,245982724598331+244201+0,Southeast,9926,1,,3,0,0
6,245982924598325,245982924598325+244398+0,Waterbury,B1456,0,,48,0,0
6,245982924598325,245982924598325+244399+0,Waterbury,B1538,0,,48,0,0
6,245980024598255,245980024598255+244399+0,Waterbury,B1538,0,,48,0,0
1,245983424598977,245983424598977+243789+0,Poughkeepsie,8823,0,,12,0,0
2,245979824597986,245979824597986+243950+0,Crestwood,9321,0,,14,1,0
2,245983424599036,245983424599036+244021+0,Grand Central Terminal,9526,1,,3,0,0
2,245983524599023,245983524599023+244023+1,Wassaic,953,0,,14,0,1
2,245980724598254,245980724598254+244023+1,Wassaic,953,0,,14,0,1
2,245982924598325,245982924598325+244023+1,Wassaic,953,0,,14,0,1
2,245979624597974,245979624597974+244023+1,Wassaic,953,0,,14,1,1
2,245980724598253,245980724598253+244023+1,Wassaic,953,0,,14,0,1
2,245980724598252,245980724598252+244023+1,Wassaic,953,0,,14,0,1
2,245980624598266,245980624598266+244117+0,Grand Central Terminal,9630,1,,3,0,0
2,245980624598266,245980624598266+244154+0,Grand Central Terminal,9658,1,,3,0,0
2,245983424599037,245983424599037+244154+0,Grand Central Terminal,9658,1,,3,0,0
2,245982724598337,245982724598337+244202+0,Wassaic,9931,0,,14,0,0
2,245982724598331,245982724598331+244202+0,Wassaic,9931,0,,14,0,0
2,245982724598331,245982724598331+244203+0,Southeast,9934,1,,3,0,0
2,245980624598267,245980624598267+244204+0,Wassaic,9939,0,,14,0,0
2,245980524598056,245980524598056+244206+0,Wassaic,9947,0,,14,0,0
2,245980024598031,245980024598031+244207+0,Dover Plains,995,0,,14,1,0
2,245983524599022,245983524599022+244207+0,Dover Plains,995,0,,14,0,0
2,245979624597975,245979624597975+244207+0,Dover Plains,995,0,,14,1,0
