route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
Q64,BPPB2-BP_B2-Weekday-02,32974373-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974374-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319525,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974375-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974376-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319525,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974377-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974378-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319525,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974379-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974380-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319525,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974381-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974382-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319525,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974383-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974384-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319525,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974385-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974386-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319525,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974387-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974389-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640098
Q64,BPPB2-BP_B2-Weekday-02,32974391-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640098
Q64,BPPB2-BP_B2-Weekday-02,32974392-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319525,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974393-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319525,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974395-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319734,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974396-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319734,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974397-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319734,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974398-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319711,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974399-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319711,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974400-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319711,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974401-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319711,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974402-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319711,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974404-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974405-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974406-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974407-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974408-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974409-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974410-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974411-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974412-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974413-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974414-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974415-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974416-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974417-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974418-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974419-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974420-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974421-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319526,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974422-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319526,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974424-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319720,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974425-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319744,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974426-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319744,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974427-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319744,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974428-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319744,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974429-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319744,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974430-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319744,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974431-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319713,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974432-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319713,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974433-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319720,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974434-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319720,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974435-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319720,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974436-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319720,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974437-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319720,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974438-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319720,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974439-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319720,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974440-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319720,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974441-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319720,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974442-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319720,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974444-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319662,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974445-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319662,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974446-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319662,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974447-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319662,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974448-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319691,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974449-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319691,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974450-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319691,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974451-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319691,Q640098
Q64,BPPB2-BP_B2-Weekday-02,32974452-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319690,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974453-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319690,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974454-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319708,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974455-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319690,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974456-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319690,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974457-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319733,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974458-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319733,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974459-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319733,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974460-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319733,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974461-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319733,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974462-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319662,Q640095
Q110,BPPB2-BP_B2-Weekday-02,32974463-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319656,Q1100147
Q110,BPPB2-BP_B2-Weekday-02,32974464-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319656,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974465-BPPB2-BP_B2-Weekday-02,"212 ST via JAMAICA AV",0,6319656,Q1100139
Q110,BPPB2-BP_B2-Weekday-02,32974466-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319656,Q1100124
Q110,BPPB2-BP_B2-Weekday-02,32974467-BPPB2-BP_B2-Weekday-02,"179 ST STA",1,6319656,Q1100112
Q110,BPPB2-BP_B2-Weekday-02,32974468-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319528,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974469-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319528,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974470-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319724,Q1100147
Q110,BPPB2-BP_B2-Weekday-02,32974471-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319724,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974472-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319745,Q1100147
Q110,BPPB2-BP_B2-Weekday-02,32974473-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319745,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974474-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319745,Q1100147
Q110,BPPB2-BP_B2-Weekday-02,32974475-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319745,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974476-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319698,Q1100147
Q110,BPPB2-BP_B2-Weekday-02,32974477-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319698,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974478-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319698,Q1100147
Q110,BPPB2-BP_B2-Weekday-02,32974479-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319698,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974480-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319698,Q1100147
Q110,BPPB2-BP_B2-Weekday-02,32974481-BPPB2-BP_B2-Weekday-02,"JAMAICA PARSONS-HILLSIDE via JAMAICA AV",1,6319698,Q1100148
Q110,BPPB2-BP_B2-Weekday-02,32974482-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319698,Q1100147
Q110,BPPB2-BP_B2-Weekday-02,32974483-BPPB2-BP_B2-Weekday-02,"BELMONT PARK via JAMAICA AV",0,6319528,Q1100147
Q64,BPPB2-BP_B2-Weekday-02,32974484-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319715,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974485-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319715,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974486-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319715,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974487-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319715,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974488-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319715,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974489-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319715,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974490-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319715,Q640098
Q64,BPPB2-BP_B2-Weekday-02,32974491-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319715,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974492-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319715,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974493-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319715,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974494-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319715,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974495-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319716,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974496-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319716,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974497-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319716,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974498-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319716,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974499-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319716,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974500-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319716,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974501-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319716,Q640098
Q64,BPPB2-BP_B2-Weekday-02,32974502-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319716,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974503-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319725,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974504-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319725,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974505-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319725,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974506-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319725,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974507-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319725,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974508-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319725,Q640098
Q64,BPPB2-BP_B2-Weekday-02,32974509-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319725,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974510-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319732,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974511-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319732,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974512-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319732,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974513-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319675,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974514-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319675,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974515-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319675,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974516-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319675,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974517-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319675,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974518-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319675,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974519-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319675,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974520-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319675,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974521-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319675,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974522-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319675,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974523-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319711,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974524-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319711,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974525-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319711,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974526-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319711,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974527-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319743,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974528-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319743,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974529-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319743,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974530-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319743,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974531-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319732,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974532-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319676,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974533-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319676,Q640098
Q64,BPPB2-BP_B2-Weekday-02,32974534-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319676,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974535-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319676,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974536-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319726,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974537-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319726,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974538-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319726,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974539-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319726,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974540-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319726,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974541-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319743,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974542-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319734,Q640096
Q64,BPPB2-BP_B2-Weekday-02,32974543-BPPB2-BP_B2-Weekday-02,"FOREST HILLS 71 AV STA via JEWEL AV via 69 RD",1,6319713,Q640095
Q64,BPPB2-BP_B2-Weekday-02,32974544-BPPB2-BP_B2-Weekday-02,"ELECTCHESTER 164 ST via JEWEL AV",0,6319713,Q640096
