from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
76,76,,,245980524598056+244111+0,245980524598056+244021+0,1,
76,76,,,245980524598056+244120+0,245980524598056+244029+0,1,
76,76,,,245980524598056+244122+0,245980524598056+244031+0,1,
76,76,,,245980524598056+244129+0,245980524598056+244033+0,1,
76,76,,,245980524598056+244147+0,245980524598056+244041+0,1,
94,94,,,245980524598056+244195+0,245980524598056+244093+0,1,
76,76,,,245980524598266+244010+0,245980524598056+244094+0,1,
76,76,,,245980524598056+244013+0,245980524598056+244096+0,1,
94,94,,,245980524598056+244197+0,245980524598056+244101+0,1,
76,76,,,245980524599036+244020+0,245980524598056+244107+0,1,
94,94,,,245980524598056+244201+0,245980524598056+244111+0,1,
76,76,,,245980524598056+244022+0,245980524598056+244112+0,1,
94,94,,,245980524598056+244203+0,245980524598056+244120+0,1,
76,76,,,245980524598056+244030+0,245980524598056+244121+0,1,
94,94,,,245980524598056+244205+0,245980524598056+244129+0,1,
76,76,,,245980524598056+244034+0,245980524598056+244130+0,1,
94,94,,,245980524598056+244208+0,245980524598056+244143+0,1,
76,76,,,245980524598056+244040+0,245980524598056+244144+0,1,
94,94,,,245980524598056+244210+0,245980524598056+244154+0,1,
76,76,,,245980424598045+242636+0,245980524598056+244178+0,1,
76,76,,,245980524599036+244077+0,245980524598056+244179+0,1,
76,76,,,245980524598056+244078+0,245980524598056+244183+0,1,
94,94,,,245980524599036+244090+0,245980524598056+244194+0,1,
94,94,,,245980524598056+244096+0,245980524598056+244196+0,1,
94,94,,,245980524598056+244107+0,245980524598056+244200+0,1,
94,94,,,245980524598266+244118+0,245980524598056+244202+0,1,
94,94,,,245980524599036+244125+0,245980524598056+244204+0,1,
94,94,,,245980524599036+244136+0,245980524598056+244206+0,1,
94,94,,,245980524599036+244150+0,245980524598056+244209+0,1,
94,94,,,245980524599036+244160+0,245980524598056+244211+0,1,
94,94,,,245980524598056+244178+0,245980524598056+244216+0,1,
124,124,,,245980524599036+242900+0,245980524598266+242691+0,1,
124,124,,,245980524598056+243125+0,245980524598266+242699+0,1,
124,124,,,245980524599036+242911+0,245980524598266+242699+0,1,
124,124,,,245980624598266+243125+0,245980524598266+242699+0,1,
124,124,,,245980524598056+243129+0,245980524598266+242706+0,1,
124,124,,,245980624598266+243129+0,245980524598266+242706+0,1,
124,124,,,245980524598056+243135+0,245980524598266+242725+0,1,
124,124,,,245980524599036+242940+0,245980524598266+242725+0,1,
124,124,,,245980624598266+243135+0,245980524598266+242725+0,1,
124,124,,,245980524598056+243137+0,245980524598266+242738+0,1,
124,124,,,245980524599036+242951+0,245980524598266+242738+0,1,
124,124,,,245980624598266+243137+0,245980524598266+242738+0,1,
124,124,,,245980524599036+242959+0,245980524598266+242742+0,1,
124,124,,,245980524599036+242970+0,245980524598266+242757+0,1,
124,124,,,245980524598056+243143+0,245980524598266+242761+0,1,
124,124,,,245980524599036+242977+0,245980524598266+242761+0,1,
124,124,,,245980624598266+243143+0,245980524598266+242761+0,1,
124,124,,,245980524598056+243145+0,245980524598266+242774+0,1,
124,124,,,245980524599036+242988+0,245980524598266+242774+0,1,
124,124,,,245980624598266+243145+0,245980524598266+242774+0,1,
124,124,,,245980524599036+242996+0,245980524598266+242777+0,1,
124,124,,,245980524599036+243006+0,245980524598266+242791+0,1,
124,124,,,245980524598056+243151+0,245980524598266+242796+0,1,
124,124,,,245980524599036+243013+0,245980524598266+242796+0,1,
124,124,,,245980624598266+243151+0,245980524598266+242796+0,1,
124,124,,,245980524598056+243153+0,245980524598266+242809+0,1,
124,124,,,245980524599036+243022+0,245980524598266+242809+0,1,
124,124,,,245980624598266+243153+0,245980524598266+242809+0,1,
124,124,,,245980524599036+243031+0,245980524598266+242814+0,1,
124,124,,,245980524599036+243041+0,245980524598266+242827+0,1,
124,124,,,245980524598056+243157+0,245980524598266+242831+0,1,
124,124,,,245980524599036+243048+0,245980524598266+242831+0,1,
124,124,,,245980624598266+243157+0,245980524598266+242831+0,1,
124,124,,,245980524598056+242696+0,245980524598266+242907+0,1,
124,124,,,245980624598266+242696+0,245980524598266+242907+0,1,
124,124,,,245980524599036+242702+0,245980524598266+242914+0,1,
124,124,,,245980524598056+243131+0,245980524598266+242927+0,1,
124,124,,,245980624598266+243131+0,245980524598266+242927+0,1,
124,124,,,245980524599036+242719+0,245980524598266+242929+0,1,
124,124,,,245980524599036+242729+0,245980524598266+242942+0,1,
124,124,,,245980524599036+242736+0,245980524598266+242946+0,1,
124,124,,,245980524599036+242746+0,245980524598266+242961+0,1,
124,124,,,245980524598056+243139+0,245980524598266+242963+0,1,
124,124,,,245980624598266+243139+0,245980524598266+242963+0,1,
124,124,,,245980524599036+242755+0,245980524598266+242966+0,1,
124,124,,,245980524599036+242765+0,245980524598266+242979+0,1,
124,124,,,245980524599036+242772+0,245980524598266+242984+0,1,
124,124,,,245980524599036+242783+0,245980524598266+242998+0,1,
124,124,,,245980524598056+243149+0,245980524598266+243000+0,1,
124,124,,,245980624598266+243149+0,245980524598266+243000+0,1,
124,124,,,245980524599036+242789+0,245980524598266+243002+0,1,
124,124,,,245980524599036+242800+0,245980524598266+243015+0,1,
124,124,,,245980524599036+242807+0,245980524598266+243018+0,1,
124,124,,,245980524599036+242818+0,245980524598266+243033+0,1,
124,124,,,245980524598056+243155+0,245980524598266+243035+0,1,
124,124,,,245980624598266+243155+0,245980524598266+243035+0,1,
124,124,,,245980524599036+242825+0,245980524598266+243037+0,1,
124,124,,,245980524599036+242843+0,245980524598266+243062+0,1,
124,124,,,245980524598266+242854+0,245980524598266+243078+0,1,
33,33,,,245980524598056+243720+0,245980524598266+243878+0,1,
33,33,,,245980624598266+243720+0,245980524598266+243878+0,1,
33,33,,,245980524599036+243736+0,245980524598266+243893+0,1,
76,76,,,245980524598056+244106+0,245980524598266+244016+0,1,
76,76,,,245980624598266+244106+0,245980524598266+244016+0,1,
76,76,,,245980524598056+244143+0,245980524598266+244038+0,1,
76,76,,,245980624598266+244143+0,245980524598266+244038+0,1,
76,76,,,245980524598056+244015+0,245980524598266+244102+0,1,
76,76,,,245980624598266+244015+0,245980524598266+244102+0,1,
76,76,,,245980524599036+244028+0,245980524598266+244118+0,1,
94,94,,,245980524598056+244212+0,245980524598266+244163+0,1,
94,94,,,245980624598266+244212+0,245980524598266+244163+0,1,
124,124,,,245980524598056+243123+0,245980524599036+242694+0,1,
124,124,,,245980524599036+242905+0,245980524599036+242694+0,1,
124,124,,,245980624598266+243123+0,245980524599036+242694+0,1,
124,124,,,245982724598336+243123+0,245980524599036+242694+0,1,
124,124,,,245983424599036+243123+0,245980524599036+242694+0,1,
124,124,,,245980524599036+242916+0,245980524599036+242704+0,1,
124,124,,,245980524599036+242923+0,245980524599036+242712+0,1,
124,124,,,245980524598056+243131+0,245980524599036+242714+0,1,
124,124,,,245980524598266+242927+0,245980524599036+242714+0,1,
124,124,,,245980624598266+243131+0,245980524599036+242714+0,1,
124,124,,,245982724598336+242927+0,245980524599036+242714+0,1,
124,124,,,245982724598336+243131+0,245980524599036+242714+0,1,
124,124,,,245983424599036+243131+0,245980524599036+242714+0,1,
124,124,,,245984024599036+242927+0,245980524599036+242714+0,1,
124,124,,,245980524599036+242931+0,245980524599036+242721+0,1,
124,124,,,245980524598266+242944+0,245980524599036+242731+0,1,
124,124,,,245982724598336+242944+0,245980524599036+242731+0,1,
124,124,,,245984024599036+242944+0,245980524599036+242731+0,1,
124,124,,,245980524598056+243139+0,245980524599036+242748+0,1,
124,124,,,245980524598266+242963+0,245980524599036+242748+0,1,
124,124,,,245980624598266+243139+0,245980524599036+242748+0,1,
124,124,,,245982724598336+242963+0,245980524599036+242748+0,1,
124,124,,,245982724598336+243139+0,245980524599036+242748+0,1,
124,124,,,245983424599036+243139+0,245980524599036+242748+0,1,
124,124,,,245984024599036+242963+0,245980524599036+242748+0,1,
124,124,,,245980524598266+242981+0,245980524599036+242767+0,1,
124,124,,,245982724598336+242981+0,245980524599036+242767+0,1,
124,124,,,245984024599036+242981+0,245980524599036+242767+0,1,
124,124,,,245980524598056+243149+0,245980524599036+242784+0,1,
124,124,,,245980524598266+243000+0,245980524599036+242784+0,1,
124,124,,,245980624598266+243149+0,245980524599036+242784+0,1,
124,124,,,245982724598336+243000+0,245980524599036+242784+0,1,
124,124,,,245982724598336+243149+0,245980524599036+242784+0,1,
124,124,,,245983424599036+243149+0,245980524599036+242784+0,1,
124,124,,,245984024599036+243000+0,245980524599036+242784+0,1,
124,124,,,245980524598266+243016+0,245980524599036+242802+0,1,
124,124,,,245982724598336+243016+0,245980524599036+242802+0,1,
124,124,,,245984024599036+243016+0,245980524599036+242802+0,1,
124,124,,,245980524598056+243155+0,245980524599036+242820+0,1,
124,124,,,245980524598266+243035+0,245980524599036+242820+0,1,
124,124,,,245980624598266+243155+0,245980524599036+242820+0,1,
124,124,,,245982724598336+243035+0,245980524599036+242820+0,1,
124,124,,,245982724598336+243155+0,245980524599036+242820+0,1,
124,124,,,245983424599036+243155+0,245980524599036+242820+0,1,
124,124,,,245984024599036+243035+0,245980524599036+242820+0,1,
124,124,,,245980524598056+243164+0,245980524599036+242845+0,1,
124,124,,,245980524599036+243066+0,245980524599036+242845+0,1,
124,124,,,245980624598266+243164+0,245980524599036+242845+0,1,
124,124,,,245982724598336+243164+0,245980524599036+242845+0,1,
124,124,,,245983424599036+243164+0,245980524599036+242845+0,1,
124,124,,,245980524598056+243166+0,245980524599036+242852+0,1,
124,124,,,245980524599036+243077+0,245980524599036+242852+0,1,
124,124,,,245980624598266+243166+0,245980524599036+242852+0,1,
124,124,,,245982724598336+243166+0,245980524599036+242852+0,1,
124,124,,,245983424599036+243166+0,245980524599036+242852+0,1,
124,124,,,245980524598056+243168+0,245980524599036+242856+0,1,
124,124,,,245980524599036+243085+0,245980524599036+242856+0,1,
124,124,,,245980624598266+243168+0,245980524599036+242856+0,1,
124,124,,,245982724598336+243168+0,245980524599036+242856+0,1,
124,124,,,245983424599036+243168+0,245980524599036+242856+0,1,
124,124,,,245980524598056+243171+0,245980524599036+242865+0,1,
124,124,,,245980524599036+243095+0,245980524599036+242865+0,1,
124,124,,,245980624598266+243171+0,245980524599036+242865+0,1,
124,124,,,245982724598336+243171+0,245980524599036+242865+0,1,
124,124,,,245983424599036+243171+0,245980524599036+242865+0,1,
124,124,,,245980524598056+242687+0,245980524599036+242895+0,1,
124,124,,,245980624598266+242687+0,245980524599036+242895+0,1,
124,124,,,245982724598336+242687+0,245980524599036+242895+0,1,
124,124,,,245983424599036+242687+0,245980524599036+242895+0,1,
124,124,,,245980524598056+243123+0,245980524599036+242905+0,1,
124,124,,,245980624598266+243123+0,245980524599036+242905+0,1,
124,124,,,245982724598336+243123+0,245980524599036+242905+0,1,
124,124,,,245983424599036+243123+0,245980524599036+242905+0,1,
124,124,,,245980524598056+243125+0,245980524599036+242911+0,1,
124,124,,,245980624598266+243125+0,245980524599036+242911+0,1,
124,124,,,245982724598336+243125+0,245980524599036+242911+0,1,
124,124,,,245983424599036+243125+0,245980524599036+242911+0,1,
124,124,,,245980524598056+243129+0,245980524599036+242917+0,1,
131,131,,,245980524598056+243181+0,245980524599036+242917+0,1,
140,140,,,245980524598056+243207+0,245980524599036+242917+0,1,
124,124,,,245980624598266+243129+0,245980524599036+242917+0,1,
131,131,,,245980624598266+243181+0,245980524599036+242917+0,1,
140,140,,,245980624598266+243207+0,245980524599036+242917+0,1,
124,124,,,245982724598336+243129+0,245980524599036+242917+0,1,
131,131,,,245982724598336+243181+0,245980524599036+242917+0,1,
140,140,,,245982724598336+243207+0,245980524599036+242917+0,1,
124,124,,,245983424599036+243129+0,245980524599036+242917+0,1,
131,131,,,245983424599036+243181+0,245980524599036+242917+0,1,
140,140,,,245983424599036+243207+0,245980524599036+242917+0,1,
124,124,,,245980524599036+242710+0,245980524599036+242922+0,1,
124,124,,,245980524599036+242724+0,245980524599036+242937+0,1,
124,124,,,245980524598056+243135+0,245980524599036+242940+0,1,
124,124,,,245980624598266+243135+0,245980524599036+242940+0,1,
124,124,,,245982724598336+243135+0,245980524599036+242940+0,1,
124,124,,,245983424599036+243135+0,245980524599036+242940+0,1,
124,124,,,245980524598056+243137+0,245980524599036+242951+0,1,
131,131,,,245980524598056+243183+0,245980524599036+242951+0,1,
140,140,,,245980524598056+243211+0,245980524599036+242951+0,1,
124,124,,,245980624598266+243137+0,245980524599036+242951+0,1,
131,131,,,245980624598266+243183+0,245980524599036+242951+0,1,
140,140,,,245980624598266+243211+0,245980524599036+242951+0,1,
124,124,,,245982724598336+243137+0,245980524599036+242951+0,1,
131,131,,,245982724598336+243183+0,245980524599036+242951+0,1,
140,140,,,245982724598336+243211+0,245980524599036+242951+0,1,
124,124,,,245983424599036+243137+0,245980524599036+242951+0,1,
131,131,,,245983424599036+243183+0,245980524599036+242951+0,1,
140,140,,,245983424599036+243211+0,245980524599036+242951+0,1,
124,124,,,245980524598266+242740+0,245980524599036+242955+0,1,
124,124,,,245982724598336+242740+0,245980524599036+242955+0,1,
124,124,,,245984024599036+242740+0,245980524599036+242955+0,1,
124,124,,,245980524598266+242759+0,245980524599036+242972+0,1,
124,124,,,245982724598336+242759+0,245980524599036+242972+0,1,
124,124,,,245984024599036+242759+0,245980524599036+242972+0,1,
124,124,,,245980524598056+243143+0,245980524599036+242977+0,1,
124,124,,,245980624598266+243143+0,245980524599036+242977+0,1,
124,124,,,245982724598336+243143+0,245980524599036+242977+0,1,
124,124,,,245983424599036+243143+0,245980524599036+242977+0,1,
124,124,,,245980524598056+243145+0,245980524599036+242988+0,1,
131,131,,,245980524598056+243187+0,245980524599036+242988+0,1,
140,140,,,245980524598056+243213+0,245980524599036+242988+0,1,
124,124,,,245980624598266+243145+0,245980524599036+242988+0,1,
131,131,,,245980624598266+243187+0,245980524599036+242988+0,1,
140,140,,,245980624598266+243213+0,245980524599036+242988+0,1,
124,124,,,245982724598336+243145+0,245980524599036+242988+0,1,
131,131,,,245982724598336+243187+0,245980524599036+242988+0,1,
140,140,,,245982724598336+243213+0,245980524599036+242988+0,1,
124,124,,,245983424599036+243145+0,245980524599036+242988+0,1,
131,131,,,245983424599036+243187+0,245980524599036+242988+0,1,
140,140,,,245983424599036+243213+0,245980524599036+242988+0,1,
124,124,,,245980524598266+242775+0,245980524599036+242992+0,1,
124,124,,,245982724598336+242775+0,245980524599036+242992+0,1,
124,124,,,245984024599036+242775+0,245980524599036+242992+0,1,
124,124,,,245980524598266+242793+0,245980524599036+243008+0,1,
124,124,,,245982724598336+242793+0,245980524599036+243008+0,1,
124,124,,,245984024599036+242793+0,245980524599036+243008+0,1,
124,124,,,245980524598056+243151+0,245980524599036+243013+0,1,
124,124,,,245980624598266+243151+0,245980524599036+243013+0,1,
124,124,,,245982724598336+243151+0,245980524599036+243013+0,1,
124,124,,,245983424599036+243151+0,245980524599036+243013+0,1,
124,124,,,245980524598056+243153+0,245980524599036+243022+0,1,
131,131,,,245980524598056+243191+0,245980524599036+243022+0,1,
140,140,,,245980524598056+243215+0,245980524599036+243022+0,1,
124,124,,,245980624598266+243153+0,245980524599036+243022+0,1,
131,131,,,245980624598266+243191+0,245980524599036+243022+0,1,
140,140,,,245980624598266+243215+0,245980524599036+243022+0,1,
124,124,,,245982724598336+243153+0,245980524599036+243022+0,1,
131,131,,,245982724598336+243191+0,245980524599036+243022+0,1,
140,140,,,245982724598336+243215+0,245980524599036+243022+0,1,
124,124,,,245983424599036+243153+0,245980524599036+243022+0,1,
131,131,,,245983424599036+243191+0,245980524599036+243022+0,1,
140,140,,,245983424599036+243215+0,245980524599036+243022+0,1,
124,124,,,245980524598266+242812+0,245980524599036+243027+0,1,
124,124,,,245982724598336+242812+0,245980524599036+243027+0,1,
124,124,,,245984024599036+242812+0,245980524599036+243027+0,1,
124,124,,,245980524598266+242829+0,245980524599036+243043+0,1,
124,124,,,245982724598336+242829+0,245980524599036+243043+0,1,
124,124,,,245984024599036+242829+0,245980524599036+243043+0,1,
124,124,,,245980524598056+243157+0,245980524599036+243048+0,1,
124,124,,,245980624598266+243157+0,245980524599036+243048+0,1,
124,124,,,245982724598336+243157+0,245980524599036+243048+0,1,
124,124,,,245983424599036+243157+0,245980524599036+243048+0,1,
124,124,,,245980524599036+242835+0,245980524599036+243052+0,1,
124,124,,,245980524598056+243164+0,245980524599036+243066+0,1,
131,131,,,245980524598056+243194+0,245980524599036+243066+0,1,
140,140,,,245980524598056+243224+0,245980524599036+243066+0,1,
124,124,,,245980624598266+243164+0,245980524599036+243066+0,1,
131,131,,,245980624598266+243194+0,245980524599036+243066+0,1,
140,140,,,245980624598266+243224+0,245980524599036+243066+0,1,
124,124,,,245982724598336+243164+0,245980524599036+243066+0,1,
131,131,,,245982724598336+243194+0,245980524599036+243066+0,1,
140,140,,,245982724598336+243224+0,245980524599036+243066+0,1,
124,124,,,245983424599036+243164+0,245980524599036+243066+0,1,
131,131,,,245983424599036+243194+0,245980524599036+243066+0,1,
140,140,,,245983424599036+243224+0,245980524599036+243066+0,1,
124,124,,,245980524598266+242848+0,245980524599036+243070+0,1,
124,124,,,245982724598336+242848+0,245980524599036+243070+0,1,
124,124,,,245984024599036+242848+0,245980524599036+243070+0,1,
124,124,,,245980524599036+242851+0,245980524599036+243072+0,1,
124,124,,,245980524598056+243166+0,245980524599036+243077+0,1,
124,124,,,245980624598266+243166+0,245980524599036+243077+0,1,
124,124,,,245982724598336+243166+0,245980524599036+243077+0,1,
124,124,,,245983424599036+243166+0,245980524599036+243077+0,1,
124,124,,,245980524598056+243168+0,245980524599036+243085+0,1,
124,124,,,245980624598266+243168+0,245980524599036+243085+0,1,
124,124,,,245982724598336+243168+0,245980524599036+243085+0,1,
124,124,,,245983424599036+243168+0,245980524599036+243085+0,1,
124,124,,,245980524599036+242861+0,245980524599036+243089+0,1,
124,124,,,245980524598056+243171+0,245980524599036+243095+0,1,
140,140,,,245980524598056+243227+0,245980524599036+243095+0,1,
124,124,,,245980624598266+243171+0,245980524599036+243095+0,1,
140,140,,,245980624598266+243227+0,245980524599036+243095+0,1,
124,124,,,245982724598336+243171+0,245980524599036+243095+0,1,
140,140,,,245982724598336+243227+0,245980524599036+243095+0,1,
124,124,,,245983424599036+243171+0,245980524599036+243095+0,1,
140,140,,,245983424599036+243227+0,245980524599036+243095+0,1,
33,33,,,245980524599036+243755+0,245980524599036+243538+0,1,
33,33,,,245980524598266+243763+0,245980524599036+243551+0,1,
33,33,,,245982824598336+243763+0,245980524599036+243551+0,1,
33,33,,,245984024599036+243763+0,245980524599036+243551+0,1,
33,33,,,245980524599036+243777+0,245980524599036+243560+0,1,
33,33,,,245980524598056+243791+0,245980524599036+243577+0,1,
33,33,,,245981224598126+243793+0,245980524599036+243577+0,1,
33,33,,,245981924598266+243791+0,245980524599036+243577+0,1,
33,33,,,245983324598336+243793+0,245980524599036+243577+0,1,
33,33,,,245984024598406+243793+0,245980524599036+243577+0,1,
33,33,,,245984724598546+243793+0,245980524599036+243577+0,1,
33,33,,,245986124599036+243791+0,245980524599036+243577+0,1,
33,33,,,245980524598056+243811+0,245980524599036+243603+0,1,
33,33,,,245981224598126+243813+0,245980524599036+243603+0,1,
33,33,,,245981924598266+243811+0,245980524599036+243603+0,1,
33,33,,,245983324598336+243813+0,245980524599036+243603+0,1,
33,33,,,245984024598406+243813+0,245980524599036+243603+0,1,
33,33,,,245984724598546+243813+0,245980524599036+243603+0,1,
33,33,,,245986124599036+243811+0,245980524599036+243603+0,1,
33,33,,,245980524599036+243835+0,245980524599036+243635+0,1,
33,33,,,245980524599036+243845+0,245980524599036+243654+0,1,
33,33,,,245980524599036+243851+0,245980524599036+243665+0,1,
33,33,,,245980524598266+243858+0,245980524599036+243678+0,1,
33,33,,,245982724598336+243859+0,245980524599036+243678+0,1,
33,33,,,245984024599036+243859+0,245980524599036+243678+0,1,
33,33,,,245980524599036+243865+0,245980524599036+243693+0,1,
33,33,,,245980524598266+243876+0,245980524599036+243707+0,1,
33,33,,,245982724598336+243875+0,245980524599036+243707+0,1,
33,33,,,245984024599036+243875+0,245980524599036+243707+0,1,
33,33,,,245980524598056+243880+0,245980524599036+243721+0,1,
33,33,,,245980624598266+243880+0,245980524599036+243721+0,1,
33,33,,,245982724598336+243880+0,245980524599036+243721+0,1,
33,33,,,245983424599036+243880+0,245980524599036+243721+0,1,
33,33,,,245980524599036+243887+0,245980524599036+243730+0,1,
33,33,,,245980524598056+243898+0,245980524599036+243741+0,1,
33,33,,,245980624598266+243898+0,245980524599036+243741+0,1,
33,33,,,245982724598336+243898+0,245980524599036+243741+0,1,
33,33,,,245983424599036+243898+0,245980524599036+243741+0,1,
33,33,,,245980524599036+243543+0,245980524599036+243758+0,1,
33,33,,,245980524599036+243549+0,245980524599036+243760+0,1,
33,33,,,245980524598056+243555+0,245980524599036+243765+0,1,
33,33,,,245980624598266+243555+0,245980524599036+243765+0,1,
33,33,,,245982724598336+243555+0,245980524599036+243765+0,1,
33,33,,,245983424599036+243555+0,245980524599036+243765+0,1,
33,33,,,245980524598056+243559+0,245980524599036+243771+0,1,
33,33,,,245980624598266+243559+0,245980524599036+243771+0,1,
33,33,,,245982724598336+243559+0,245980524599036+243771+0,1,
33,33,,,245983424599036+243559+0,245980524599036+243771+0,1,
33,33,,,245980524598056+243570+0,245980524599036+243779+0,1,
33,33,,,245980624598266+243570+0,245980524599036+243779+0,1,
33,33,,,245982724598336+243570+0,245980524599036+243779+0,1,
33,33,,,245983424599036+243570+0,245980524599036+243779+0,1,
33,33,,,245980524598056+243576+0,245980524599036+243788+0,1,
33,33,,,245980624598266+243576+0,245980524599036+243788+0,1,
33,33,,,245982724598336+243576+0,245980524599036+243788+0,1,
33,33,,,245983424599036+243576+0,245980524599036+243788+0,1,
33,33,,,245980524598056+243591+0,245980524599036+243797+0,1,
33,33,,,245980624598266+243591+0,245980524599036+243797+0,1,
33,33,,,245982724598336+243591+0,245980524599036+243797+0,1,
33,33,,,245983424599036+243591+0,245980524599036+243797+0,1,
33,33,,,245980524598056+243602+0,245980524599036+243808+0,1,
33,33,,,245980624598266+243602+0,245980524599036+243808+0,1,
33,33,,,245982724598336+243602+0,245980524599036+243808+0,1,
33,33,,,245983424599036+243602+0,245980524599036+243808+0,1,
33,33,,,245980524598056+243677+0,245980524599036+243853+0,1,
33,33,,,245980624598266+243677+0,245980524599036+243853+0,1,
33,33,,,245982724598336+243677+0,245980524599036+243853+0,1,
33,33,,,245983424599036+243677+0,245980524599036+243853+0,1,
33,33,,,245980524598056+243692+0,245980524599036+243860+0,1,
33,33,,,245980624598266+243692+0,245980524599036+243860+0,1,
33,33,,,245982724598336+243692+0,245980524599036+243860+0,1,
33,33,,,245983424599036+243692+0,245980524599036+243860+0,1,
33,33,,,245980524598056+243703+0,245980524599036+243869+0,1,
33,33,,,245980624598266+243703+0,245980524599036+243869+0,1,
33,33,,,245982724598336+243703+0,245980524599036+243869+0,1,
33,33,,,245983424599036+243703+0,245980524599036+243869+0,1,
33,33,,,245980524598056+243729+0,245980524599036+243883+0,1,
33,33,,,245980624598266+243729+0,245980524599036+243883+0,1,
33,33,,,245982724598336+243729+0,245980524599036+243883+0,1,
33,33,,,245983424599036+243729+0,245980524599036+243883+0,1,
68,68,,,245980524599036+244097+0,245980524599036+243943+0,1,
68,68,,,245980524599036+244105+0,245980524599036+243947+0,1,
76,76,,,245980524598056+244117+0,245980524599036+244024+0,1,
76,76,,,245980624598266+244117+0,245980524599036+244024+0,1,
76,76,,,245982724598336+244117+0,245980524599036+244024+0,1,
76,76,,,245983424599036+244117+0,245980524599036+244024+0,1,
76,76,,,245980524598056+244133+0,245980524599036+244035+0,1,
76,76,,,245980624598266+244133+0,245980524599036+244035+0,1,
76,76,,,245982724598336+244133+0,245980524599036+244035+0,1,
76,76,,,245983424599036+244133+0,245980524599036+244035+0,1,
76,76,,,245980524598056+244154+0,245980524599036+244043+0,1,
76,76,,,245980624598266+244154+0,245980524599036+244043+0,1,
76,76,,,245982724598336+244154+0,245980524599036+244043+0,1,
76,76,,,245983424599036+244154+0,245980524599036+244043+0,1,
76,76,,,245980524598056+244157+0,245980524599036+244050+0,1,
76,76,,,245980624598266+244157+0,245980524599036+244050+0,1,
76,76,,,245982724598336+244157+0,245980524599036+244050+0,1,
76,76,,,245983424599036+244157+0,245980524599036+244050+0,1,
76,76,,,245980524598266+244163+0,245980524599036+244057+0,1,
76,76,,,245982724598336+244162+0,245980524599036+244057+0,1,
76,76,,,245984024599036+244162+0,245980524599036+244057+0,1,
76,76,,,245980524599036+244170+0,245980524599036+244064+0,1,
76,76,,,245980524599036+244177+0,245980524599036+244068+0,1,
76,76,,,245980524599036+244007+0,245980524599036+244090+0,1,
76,76,,,245980524598056+244032+0,245980524599036+244125+0,1,
76,76,,,245980624598266+244032+0,245980524599036+244125+0,1,
76,76,,,245982724598336+244032+0,245980524599036+244125+0,1,
76,76,,,245983424599036+244032+0,245980524599036+244125+0,1,
76,76,,,245980524598056+244037+0,245980524599036+244136+0,1,
76,76,,,245980624598266+244037+0,245980524599036+244136+0,1,
76,76,,,245982724598336+244037+0,245980524599036+244136+0,1,
76,76,,,245983424599036+244037+0,245980524599036+244136+0,1,
76,76,,,245980524598056+244042+0,245980524599036+244150+0,1,
76,76,,,245980624598266+244042+0,245980524599036+244150+0,1,
76,76,,,245982724598336+244042+0,245980524599036+244150+0,1,
76,76,,,245983424599036+244042+0,245980524599036+244150+0,1,
76,76,,,245980524598056+244047+0,245980524599036+244155+0,1,
76,76,,,245980624598266+244047+0,245980524599036+244155+0,1,
76,76,,,245982724598336+244047+0,245980524599036+244155+0,1,
76,76,,,245983424599036+244047+0,245980524599036+244155+0,1,
76,76,,,245980524599036+244056+0,245980524599036+244160+0,1,
76,76,,,245980524599036+244061+0,245980524599036+244164+0,1,
76,76,,,245980524598266+244066+0,245980524599036+244171+0,1,
76,76,,,245982724598336+244066+0,245980524599036+244171+0,1,
76,76,,,245984024599036+244066+0,245980524599036+244171+0,1,
76,76,,,245980524599036+244067+0,245980524599036+244175+0,1,
94,94,,,245980524598056+244213+0,245980524599036+244177+0,1,
94,94,,,245980624598266+244213+0,245980524599036+244177+0,1,
94,94,,,245982724598336+244213+0,245980524599036+244177+0,1,
94,94,,,245983424599036+244213+0,245980524599036+244177+0,1,
33,33,,,245980624598267+243617+0,245980624598067+243818+0,1,
33,33,,,245980624598267+243631+0,245980624598067+243828+0,1,
33,33,,,245980624598267+243653+0,245980624598067+243838+0,1,
33,33,,,245980624598267+243664+0,245980624598067+243847+0,1,
33,33,,,245980624598267+243746+0,245980624598067+243900+0,1,
76,76,,,245980624598207+244076+0,245980624598067+244179+0,1,
124,124,,,245980624598207+242899+0,245980624598207+242692+0,1,
124,124,,,245980624598207+242904+0,245980624598207+242695+0,1,
124,124,,,245980624598267+243123+0,245980624598207+242695+0,1,
124,124,,,245980624598207+242910+0,245980624598207+242700+0,1,
124,124,,,245980624598267+243125+0,245980624598207+242700+0,1,
124,124,,,245980624598267+243129+0,245980624598207+242707+0,1,
124,124,,,245980624598207+242928+0,245980624598207+242715+0,1,
124,124,,,245980624598267+243131+0,245980624598207+242715+0,1,
124,124,,,245980624598207+242939+0,245980624598207+242726+0,1,
124,124,,,245980624598267+243135+0,245980624598207+242726+0,1,
124,124,,,245980624598207+242945+0,245980624598207+242732+0,1,
124,124,,,245980624598207+242950+0,245980624598207+242739+0,1,
124,124,,,245980624598267+243137+0,245980624598207+242739+0,1,
124,124,,,245980624598207+242958+0,245980624598207+242743+0,1,
124,124,,,245980624598207+242964+0,245980624598207+242749+0,1,
124,124,,,245980624598267+243139+0,245980624598207+242749+0,1,
