service_id,date,exception_type
246019224602264,20230928,1
246017924601813,20230823,1
246018524601881,20230828,1
246019924602231,20230918,1
246019924602231,20231002,1
246019624601965,20230908,1
246020324602035,20230915,1
246022424602245,20231006,1
246019324601963,20230906,1
246019924602243,20230913,1
246019924602243,20230927,1
246019924602242,20231003,1
246018324602256,20230923,1
246018424601847,20230827,1
246018324601836,20230826,1
246019824602256,20230923,1
246019924602021,20230911,1
246019924602023,20230913,1
246021324602233,20231004,1
246019624602245,20230915,1
246019624602245,20230922,1
246018124601824,20230824,1
246019924602033,20230913,1
246018524601892,20230829,1
246018524601893,20230830,1
246018524601894,20230831,1
246018524601851,20230828,1
246019324602243,20230913,1
246019924602201,20230918,1
246019424601954,20230907,1
246020024602232,20230919,1
246020024602234,20230921,1
246020024602232,20231003,1
246021424602162,20230926,1
246022024602231,20231002,1
246020624602101,20230918,1
246020624602103,20230920,1
246019124602251,20230918,1
246019124602253,20230920,1
246019124602254,20230921,1
246019124602255,20230929,1
246020324602175,20230915,1
246017924601833,20230823,1
246018424601902,20230829,1
246019324601974,20230907,1
246019324601976,20230909,1
246019824602252,20230912,1
246019824602253,20230913,1
246019824602252,20231003,1
246018224602245,20230915,1
246019924602171,20230911,1
246018524602243,20230830,1
246018524602242,20230912,1
246018524602241,20230925,1
246018524602241,20231002,1
246018524602243,20231004,1
246018524602245,20231006,1
246018424602197,20230903,1
246018424602252,20230829,1
246018424602255,20230901,1
246018424602254,20230907,1
246018424602252,20230912,1
246018424602254,20230921,1
246018424602255,20230922,1
246018424602252,20230926,1
246019924602091,20230911,1
246021224602237,20230924,1
246019824602047,20230910,1
246018424602242,20230829,1
246018424602241,20230918,1
246018424602242,20230919,1
246018424602245,20230922,1
246018424602245,20230929,1
246020624602112,20230919,1
246020624602114,20230921,1
246020024602243,20230913,1
246020024602245,20230929,1
246021424602243,20230927,1
246019924602041,20230911,1
246019924602042,20230912,1
246020524602256,20230930,1
246020524602251,20231002,1
246020524602256,20231007,1
246020524602232,20230919,1
246020524602232,20230926,1
246020524602234,20230928,1
246018624601872,20230829,1
246018624601873,20230830,1
246019124601917,20230903,1
246019224602266,20230916,1
246019224602265,20230922,1
246019224602267,20230924,1
246019924602233,20230913,1
246019924602233,20230927,1
246019924602234,20231005,1
246019324601962,20230905,1
246019924602242,20230912,1
246019924602243,20230920,1
246019924602244,20230928,1
246018324602256,20230930,1
246019824602197,20230917,1
246019224601921,20230904,1
246019824602257,20230910,1
246020724602102,20230919,1
246020724602105,20230922,1
246021324602232,20231003,1
246021324602242,20231003,1
246021324602244,20231005,1
246020724602093,20230920,1
246021224602127,20230924,1
246019324602242,20230912,1
246019324602242,20230926,1
246019324602243,20231004,1
246019924602201,20230911,1
246019924602201,20230925,1
246018524601871,20230828,1
246019324601932,20230905,1
246018024601813,20230823,1
246019424601965,20230908,1
246020824602104,20230921,1
246017924601882,20230822,1
246017924601882,20230829,1
246017924601883,20230830,1
246020024602232,20230912,1
246020024602233,20230920,1
246020024602232,20230926,1
246020624602102,20230919,1
246021324602172,20230926,1
246019124602252,20230905,1
246019124602256,20230909,1
246019124602251,20230911,1
246019124602254,20230914,1
246019124602252,20230919,1
246019124602256,20230923,1
246019124602254,20230928,1
246019324601972,20230905,1
246019824602251,20230911,1
246019824602254,20230914,1
246019824602254,20231005,1
246018224602245,20230825,1
246018224602245,20230908,1
246020424602256,20230923,1
246019924602175,20230922,1
246019924602171,20230925,1
246018524602243,20230920,1
246018524602244,20230921,1
246018524602245,20230929,1
246018424602257,20230903,1
246018424602251,20230904,1
246018424602256,20230916,1
246018424602257,20230924,1
246018424602251,20231002,1
246018424602252,20231003,1
246018424602254,20231005,1
246018424602255,20231006,1
246019924602094,20230914,1
246021224602237,20231001,1
246018424602247,20230917,1
246018424602243,20230920,1
246018424602243,20231004,1
246018524602032,20230829,1
246018524602033,20230913,1
246018524602034,20230914,1
246020624602252,20230926,1
246020624602253,20230927,1
246020624602256,20231007,1
246018324602046,20230902,1
246018324602046,20230909,1
246020624602116,20230923,1
246021224602251,20230925,1
246021224602253,20230927,1
246021224602253,20231004,1
246019424601943,20230906,1
246020324602256,20230916,1
246019924602046,20230916,1
246020524602256,20230923,1
246020524602254,20230928,1
246020524602237,20231001,1
246020524602231,20231002,1
246020624602091,20230918,1
246019224602262,20230905,1
246019224602264,20230907,1
246019224602264,20230921,1
246019224602266,20230923,1
246019224602266,20230930,1
246019224602266,20231007,1
246019224602267,20231008,1
246018524601884,20230831,1
246019924602232,20230912,1
246019924602232,20230926,1
246019924602234,20230928,1
246017924601825,20230825,1
246019924602245,20230922,1
246019924602244,20231005,1
246018324602256,20230826,1
246018324602256,20231007,1
246019124601927,20230903,1
246019824602256,20231007,1
246021324602244,20230928,1
246021324602241,20231002,1
246018524601891,20230828,1
246019624601976,20230909,1
246019324601942,20230905,1
246020724602094,20230921,1
246018624601882,20230829,1
246019324602245,20230929,1
246018524601873,20230830,1
246020624602072,20230919,1
246019424601963,20230906,1
246019424601964,20230907,1
246017924601883,20230823,1
246019624602175,20230908,1
246020024602024,20230914,1
246021324602171,20230925,1
246019124602254,20230907,1
246019124602252,20230912,1
246019124602251,20230925,1
246019124602253,20230927,1
246019124602255,20231006,1
246019124602256,20231007,1
246019824602252,20230919,1
246019824602254,20230921,1
246018224602245,20230901,1
246020424602256,20231007,1
246019724602256,20230909,1
246019724602256,20230916,1
246019724602256,20230930,1
246019924602172,20230926,1
246018524602242,20230905,1
246018524602245,20230915,1
246018424602197,20230917,1
246018424602257,20230827,1
246018424602255,20230929,1
246018424602256,20230930,1
246018424602257,20231001,1
246019924602092,20230919,1
246019924602093,20230920,1
246021224602231,20230925,1
246021224602234,20230928,1
246021224602256,20230930,1
246021224602256,20231007,1
246019824602046,20230916,1
246018424602244,20230831,1
246018424602243,20230906,1
246018424602243,20230927,1
246018524602031,20230828,1
246018524602035,20230901,1
246018524602031,20230904,1
246018524602032,20230905,1
246018524602032,20230912,1
246020624602252,20230919,1
246018324602046,20230916,1
246020624602115,20230922,1
246020024602244,20230914,1
246020024602033,20230913,1
246021424602243,20231004,1
246020324602255,20230922,1
246019924602044,20230914,1
246019924602045,20230915,1
246020524602257,20230917,1
246020524602252,20230919,1
246020524602255,20230922,1
246020524602234,20230921,1
246020524602231,20230925,1
246020524602233,20230927,1
246019224601932,20230905,1
246019024602116,20230923,1
246020724602072,20230919,1
246019224602267,20230910,1
246019224602263,20231004,1
246017924601812,20230822,1
246019924602234,20230914,1
246017924601822,20230822,1
246019324601964,20230907,1
246019324601965,20230908,1
246019924602241,20230911,1
246019924602244,20230921,1
246019924602245,20231006,1
246018324602256,20230902,1
246018424601906,20230902,1
246019724601976,20230909,1
246019824602256,20230930,1
246019524601954,20230907,1
246021324602234,20230928,1
246021324602231,20231002,1
246021724602245,20230929,1
246021324602241,20230925,1
246021324602245,20231006,1
246019124601977,20230903,1
246017924601802,20230822,1
246017924601803,20230823,1
246018624601884,20230831,1
246019324602243,20230906,1
246019324602244,20230914,1
246019324602242,20230919,1
246019324602244,20230921,1
246018524601872,20230829,1
246017924601884,20230824,1
246017924601884,20230831,1
246019624602175,20230922,1
246020024602022,20230912,1
246020624602105,20230922,1
246019124602256,20230916,1
246019124602255,20230922,1
246019124602257,20230924,1
246019124602252,20230926,1
246019124602256,20230930,1
246019124602254,20231005,1
246017924601832,20230822,1
246019824602253,20230920,1
246019824602251,20230925,1
246021424602234,20230928,1
246021424602234,20231005,1
246019824602057,20230917,1
246018324601906,20230902,1
246020424602256,20230916,1
246019924602174,20230921,1
246019924602175,20230929,1
246020424602046,20230916,1
246018524602245,20230901,1
246018524602241,20230904,1
246018524602243,20230913,1
246018524602242,20230919,1
246018424602197,20230827,1
246018424602197,20230910,1
246018424602251,20230828,1
246018424602256,20230902,1
246018424602253,20230906,1
246018424602256,20230909,1
246018424602251,20230911,1
246018424602251,20230918,1
246018424602256,20230923,1
246018424602251,20230925,1
246018424602256,20231007,1
246021224602231,20231002,1
246018424602247,20230903,1
246018424602242,20230905,1
246018424602242,20230912,1
246018424602244,20230921,1
246018424602247,20230924,1
246018424602244,20230928,1
246018524602033,20230830,1
246018524602034,20230907,1
246018524602031,20230911,1
246020624602251,20230925,1
246020624602111,20230918,1
246020624602113,20230920,1
246021224602252,20230926,1
246021224602254,20230928,1
246021224602251,20231002,1
246020024602244,20230921,1
246020024602243,20230927,1
246020024602243,20231004,1
246020024602034,20230914,1
246021424602244,20230928,1
246020324602255,20230929,1
246020324602256,20231007,1
246020524602251,20230925,1
246020524602253,20230927,1
246020524602233,20230920,1
246019024602116,20230909,1
246021124602256,20230930,1
246020824602093,20230920,1
246019224602263,20230913,1
246019224602265,20230929,1
246019924602231,20230925,1
246018224601825,20230825,1
246017924601824,20230824,1
246019924602241,20230925,1
246019924602242,20230926,1
246018324602256,20230916,1
246019824602197,20230924,1
246019824602256,20230916,1
246021324602231,20230925,1
246021324602233,20230927,1
246021724602245,20231006,1
246019624602245,20231006,1
246018124601825,20230825,1
246019924602031,20230911,1
246019924602032,20230912,1
246021324602243,20230927,1
246019824601987,20230910,1
246019324602242,20231003,1
246020024602233,20230913,1
246020024602233,20230927,1
246020024602233,20231004,1
246020024602234,20231005,1
246019924602131,20230918,1
246020024602023,20230913,1
246021424602164,20230928,1
246022024602233,20231004,1
246021324602174,20230928,1
246019124602251,20230904,1
246019124602253,20230913,1
246019124602257,20231001,1
246019124602252,20231003,1
246019324601973,20230906,1
246019824602254,20230928,1
246021424602232,20230926,1
246021224602197,20231001,1
246019724602256,20231007,1
246019924602172,20230912,1
246019924602172,20230919,1
246019924602173,20230920,1
246021924602197,20231001,1
246018524602244,20230831,1
246018524602244,20230907,1
246018524602241,20230911,1
246018524602241,20230918,1
246018524602245,20230922,1
246018524602242,20231003,1
246018424602197,20231001,1
246018424602257,20230910,1
246019924602092,20230912,1
246019924602094,20230921,1
246021224602232,20231003,1
246021224602233,20231004,1
246021224602257,20230924,1
246018424602245,20230901,1
246018424602247,20230910,1
246018424602241,20230911,1
246018424602241,20231002,1
246020024602242,20230919,1
246020024602242,20230926,1
246020024602244,20231005,1
246021424602242,20231003,1
246020324602256,20230923,1
246020324602256,20230930,1
246020524602251,20230918,1
246019024602116,20230902,1
246019024602116,20230916,1
246021124602256,20231007,1
