"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"4","9352E80B","GO101_22_8013_1","Penn Station","8013","1","02781963"
"4","36EC5A6F","GO101_22_8014","Ronkonkoma","8014","0","02781963"
"4","9352E80B","GO101_22_8014_1","Ronkonkoma","8014","0","02781963"
"4","36EC5A6F","GO101_22_8015","Penn Station","8015","1","02781963"
"4","9352E80B","GO101_22_8015_1","Penn Station","8015","1","02781963"
"4","36EC5A6F","GO101_22_8016","Ronkonkoma","8016","0","02781963"
"4","9352E80B","GO101_22_8016_1","Ronkonkoma","8016","0","02781963"
"4","36EC5A6F","GO101_22_8017","Penn Station","8017","1","02781963"
"4","9352E80B","GO101_22_8017_1","Penn Station","8017","1","02781963"
"4","36EC5A6F","GO101_22_8018","Ronkonkoma","8018","0","02781963"
"4","9352E80B","GO101_22_8018_1","Ronkonkoma","8018","0","02781963"
"4","36EC5A6F","GO101_22_8019","Penn Station","8019","1","02781963"
"4","9352E80B","GO101_22_8019_1","Penn Station","8019","1","02781963"
"4","36EC5A6F","GO101_22_8050","Ronkonkoma","8050","0","02781963"
"4","9352E80B","GO101_22_8050_1","Ronkonkoma","8050","0","02781963"
"4","36EC5A6F","GO101_22_8051","Penn Station","8051","1","02781963"
"4","9352E80B","GO101_22_8051_1","Penn Station","8051","1","02781963"
"4","36EC5A6F","GO101_22_8052","Ronkonkoma","8052","0","02781963"
"4","9352E80B","GO101_22_8052_1","Ronkonkoma","8052","0","02781963"
"4","36EC5A6F","GO101_22_8053","Penn Station","8053","1","02781963"
"4","9352E80B","GO101_22_8053_1","Penn Station","8053","1","02781963"
"4","36EC5A6F","GO101_22_8054","Ronkonkoma","8054","0","02781963"
"4","9352E80B","GO101_22_8054_1","Ronkonkoma","8054","0","02781963"
"4","36EC5A6F","GO101_22_8055","Penn Station","8055","1","02781963"
"4","9352E80B","GO101_22_8055_2","Penn Station","8055","1","02781963"
"4","36EC5A6F","GO101_22_8056","Ronkonkoma","8056","0","02781963"
"4","9352E80B","GO101_22_8056_2","Ronkonkoma","8056","0","02781963"
"4","36EC5A6F","GO101_22_8057","Penn Station","8057","1","02781963"
"4","9352E80B","GO101_22_8057_2","Penn Station","8057","1","02781963"
"4","36EC5A6F","GO101_22_8058","Ronkonkoma","8058","0","02781963"
"4","9352E80B","GO101_22_8058_2","Ronkonkoma","8058","0","02781963"
"4","EBE42513","GO101_22_8059","Penn Station","8059","1","02781963"
"4","C9CD6A68","GO101_22_8059_1","Penn Station","8059","1","02781963"
"4","9352E80B","GO101_22_8059_4","Penn Station","8059","1","02781963"
"4","36EC5A6F","GO101_22_8060","Ronkonkoma","8060","0","02781963"
"4","9352E80B","GO101_22_8060_2","Ronkonkoma","8060","0","02781963"
"4","EBE42513","GO101_22_8061","Penn Station","8061","1","02781963"
"4","C9CD6A68","GO101_22_8061_1","Penn Station","8061","1","02781963"
"4","9352E80B","GO101_22_8061_4","Penn Station","8061","1","02781963"
"4","36EC5A6F","GO101_22_8062","Ronkonkoma","8062","0","02781963"
"4","9352E80B","GO101_22_8062_2","Ronkonkoma","8062","0","02781963"
"4","EBE42513","GO101_22_8063","Penn Station","8063","1","02781963"
"4","C9CD6A68","GO101_22_8063_1","Penn Station","8063","1","02781963"
"4","9352E80B","GO101_22_8063_4","Penn Station","8063","1","02781963"
"4","36EC5A6F","GO101_22_8064","Ronkonkoma","8064","0","02781963"
"4","9352E80B","GO101_22_8064_2","Ronkonkoma","8064","0","02781963"
"4","36EC5A6F","GO101_22_8065","Penn Station","8065","1","02781963"
"4","9352E80B","GO101_22_8065_2","Penn Station","8065","1","02781963"
"4","EBE42513","GO101_22_8066","Ronkonkoma","8066","0","02781963"
"4","C9CD6A68","GO101_22_8066_1","Ronkonkoma","8066","0","02781963"
"4","9352E80B","GO101_22_8066_4","Ronkonkoma","8066","0","02781963"
"4","EBE42513","GO101_22_8067","Penn Station","8067","1","02781963"
"4","C9CD6A68","GO101_22_8067_1","Penn Station","8067","1","02781963"
"4","9352E80B","GO101_22_8067_4","Penn Station","8067","1","02781963"
"4","EBE42513","GO101_22_8068","Ronkonkoma","8068","0","02781963"
"4","C9CD6A68","GO101_22_8068_1","Ronkonkoma","8068","0","02781963"
"4","9352E80B","GO101_22_8068_4","Ronkonkoma","8068","0","02781963"
"4","EBE42513","GO101_22_8069","Penn Station","8069","1","02781963"
"4","C9CD6A68","GO101_22_8069_1","Penn Station","8069","1","02781963"
"4","9352E80B","GO101_22_8069_4","Penn Station","8069","1","02781963"
"4","EBE42513","GO101_22_8070","Ronkonkoma","8070","0","02781963"
"4","C9CD6A68","GO101_22_8070_1","Ronkonkoma","8070","0","02781963"
"4","9352E80B","GO101_22_8070_4","Ronkonkoma","8070","0","02781963"
"4","EBE42513","GO101_22_8071","Penn Station","8071","1","02781963"
"4","C9CD6A68","GO101_22_8071_1","Penn Station","8071","1","02781963"
"4","9352E80B","GO101_22_8071_4","Penn Station","8071","1","02781963"
"4","EBE42513","GO101_22_8072","Ronkonkoma","8072","0","02781963"
"4","C9CD6A68","GO101_22_8072_1","Ronkonkoma","8072","0","02781963"
"4","9352E80B","GO101_22_8072_4","Ronkonkoma","8072","0","02781963"
"4","EBE42513","GO101_22_8073","Penn Station","8073","1","02781963"
"4","992B4074","GO101_22_8073_1","Penn Station","8073","1","02781963"
"4","9352E80B","GO101_22_8073_2","Penn Station","8073","1","02781963"
"4","8C631E81","GO101_22_8092","Ronkonkoma","8092","0","DE2AA77B"
"5","1C6C1D58","GO101_22_8700","Montauk","8700","0","03FFAF24"
"5","1C6C1D58","GO101_22_8701","Jamaica","8701","1","03FFAF24"
"5","1C6C1D58","GO101_22_8702","Montauk","8702","0","03FFAF24"
"5","1C6C1D58","GO101_22_8703","Jamaica","8703","1","03FFAF24"
"5","1C6C1D58","GO101_22_8704","Montauk","8704","0","03FFAF24"
"5","6FE4AFBC","GO101_22_8705","Jamaica","8705","1","03FFAF24"
"5","1C6C1D58","GO101_22_8706","Montauk","8706","0","03FFAF24"
"5","A0F59099","GO101_22_8707","Jamaica","8707","1","3DB92D19"
"5","C3B4C217","GO101_22_8707_1","Jamaica","8707","1","3DB92D19"
"5","36EC5A6F","GO101_22_8709","Jamaica","8709","1","03FFAF24"
"5","9352E80B","GO101_22_8709_1","Jamaica","8709","1","03FFAF24"
"5","1C6C1D58","GO101_22_8710","Montauk","8710","0","03FFAF24"
"5","6FE4AFBC","GO101_22_8711","Jamaica","8711","1","03FFAF24"
"5","1C6C1D58","GO101_22_8712","Montauk","8712","0","03FFAF24"
"5","1C6C1D58","GO101_22_8715","Jamaica","8715","1","03FFAF24"
"5","6FE4AFBC","GO101_22_8717","Penn Station","8717","1","1099A57F"
"5","1C6C1D58","GO101_22_8719","Jamaica","8719","1","03FFAF24"
"5","1C6C1D58","GO101_22_8730","Speonk","8730","0","C47E4DA6"
"5","1C6C1D58","GO101_22_8731","Jamaica","8731","1","2C29C908"
"5","1C6C1D58","GO101_22_8732","Speonk","8732","0","2C29C908"
"5","1C6C1D58","GO101_22_8733","Babylon","8733","1","C47E4DA6"
"5","1C6C1D58","GO101_22_8735","Babylon","8735","1","C47E4DA6"
"5","1C6C1D58","GO101_22_8736","Speonk","8736","0","2C29C908"
"5","1C6C1D58","GO101_22_8737","Babylon","8737","1","C47E4DA6"
"5","1C6C1D58","GO101_22_8738","Speonk","8738","0","2C29C908"
"5","1C6C1D58","GO101_22_8739","Babylon","8739","1","C47E4DA6"
"5","1C6C1D58","GO101_22_8740","Speonk","8740","0","C47E4DA6"
"5","1C6C1D58","GO101_22_8742","Speonk","8742","0","2C29C908"
"5","1C6C1D58","GO101_22_8743","Jamaica","8743","1","2C29C908"
"5","1C6C1D58","GO101_22_8745","Jamaica","8745","1","2C29C908"
"5","1C6C1D58","GO101_22_8760","Patchogue","8760","0","4FA72919"
"5","1C6C1D58","GO101_22_8761","Babylon","8761","1","7A51E605"
"5","1C6C1D58","GO101_22_8762","Patchogue","8762","0","7A51E605"
"5","1C6C1D58","GO101_22_8763","Jamaica","8763","1","4FA72919"
"5","1C6C1D58","GO101_22_8764","Patchogue","8764","0","7A51E605"
"5","1C6C1D58","GO101_22_8765","Babylon","8765","1","7A51E605"
"5","1C6C1D58","GO101_22_8766","Patchogue","8766","0","7A51E605"
"5","1C6C1D58","GO101_22_8767","Babylon","8767","1","7A51E605"
"5","1C6C1D58","GO101_22_8768","Patchogue","8768","0","7A51E605"
"5","1C6C1D58","GO101_22_8769","Jamaica","8769","1","4FA72919"
"5","1C6C1D58","GO101_22_8770","Patchogue","8770","0","7A51E605"
"5","1C6C1D58","GO101_22_8771","Babylon","8771","1","7A51E605"
"5","1C6C1D58","GO101_22_8772","Patchogue","8772","0","7A51E605"
"5","1C6C1D58","GO101_22_8773","Babylon","8773","1","7A51E605"
"5","1C6C1D58","GO101_22_8774","Patchogue","8774","0","4FA72919"
"5","1C6C1D58","GO101_22_8775","Babylon","8775","1","7A51E605"
"5","1C6C1D58","GO101_22_8776","Patchogue","8776","0","7A51E605"
"5","1C6C1D58","GO101_22_8777","Jamaica","8777","1","4FA72919"
"5","1C6C1D58","GO101_22_8778","Patchogue","8778","0","7A51E605"
"5","8C631E81","GO101_22_8790","Speonk","8790","0","C47E4DA6"
"7","36EC5A6F","GO101_22_8800","Far Rockaway","8800","0","7703FCEC"
"7","9352E80B","GO101_22_8800_1","Far Rockaway","8800","0","3B0D077A"
"7","36EC5A6F","GO101_22_8801","Atlantic Terminal","8801","1","7703FCEC"
"7","9352E80B","GO101_22_8801_1","Atlantic Terminal","8801","1","3B0D077A"
"7","1C6C1D58","GO101_22_8802","Far Rockaway","8802","0","7E4D4F96"
"7","1C6C1D58","GO101_22_8803","Valley Stream","8803","1","7E4D4F96"
"7","1C6C1D58","GO101_22_8804","Far Rockaway","8804","0","7E4D4F96"
"7","1C6C1D58","GO101_22_8805","Atlantic Terminal","8805","1","3B0D077A"
"7","36EC5A6F","GO101_22_8806","Far Rockaway","8806","0","939E33CA"
"7","9352E80B","GO101_22_8806_1","Far Rockaway","8806","0","939E33CA"
"7","1C6C1D58","GO101_22_8807","Penn Station","8807","1","A3EBB8CE"
"7","36EC5A6F","GO101_22_8808","Far Rockaway","8808","0","3B0D077A"
"7","9352E80B","GO101_22_8808_1","Far Rockaway","8808","0","3B0D077A"
"7","1C6C1D58","GO101_22_8809","Atlantic Terminal","8809","1","3B0D077A"
"7","36EC5A6F","GO101_22_8810","Far Rockaway","8810","0","3B0D077A"
"7","9352E80B","GO101_22_8810_1","Far Rockaway","8810","0","3B0D077A"
"7","1C6C1D58","GO101_22_8811","Atlantic Terminal","8811","1","3B0D077A"
"7","36EC5A6F","GO101_22_8812","Far Rockaway","8812","0","3B0D077A"
"7","9352E80B","GO101_22_8812_1","Far Rockaway","8812","0","3B0D077A"
"7","1C6C1D58","GO101_22_8813","Atlantic Terminal","8813","1","3B0D077A"
"7","36EC5A6F","GO101_22_8814","Far Rockaway","8814","0","3B0D077A"
"7","9352E80B","GO101_22_8814_1","Far Rockaway","8814","0","3B0D077A"
"7","1C6C1D58","GO101_22_8815","Atlantic Terminal","8815","1","3B0D077A"
"7","36EC5A6F","GO101_22_8816","Far Rockaway","8816","0","3B0D077A"
"7","9352E80B","GO101_22_8816_1","Far Rockaway","8816","0","3B0D077A"
"7","1C6C1D58","GO101_22_8817","Atlantic Terminal","8817","1","3B0D077A"
"7","36EC5A6F","GO101_22_8818","Far Rockaway","8818","0","3B0D077A"
"7","9352E80B","GO101_22_8818_1","Far Rockaway","8818","0","3B0D077A"
"7","1C6C1D58","GO101_22_8819","Atlantic Terminal","8819","1","3B0D077A"
"7","36EC5A6F","GO101_22_8850","Far Rockaway","8850","0","3B0D077A"
"7","9352E80B","GO101_22_8850_1","Far Rockaway","8850","0","3B0D077A"
"7","1C6C1D58","GO101_22_8851","Atlantic Terminal","8851","1","3B0D077A"
"7","36EC5A6F","GO101_22_8852","Far Rockaway","8852","0","3B0D077A"
"7","9352E80B","GO101_22_8852_1","Far Rockaway","8852","0","3B0D077A"
"7","1C6C1D58","GO101_22_8853","Atlantic Terminal","8853","1","3B0D077A"
"7","36EC5A6F","GO101_22_8854","Far Rockaway","8854","0","3B0D077A"
"7","9352E80B","GO101_22_8854_1","Far Rockaway","8854","0","3B0D077A"
"7","1C6C1D58","GO101_22_8855","Atlantic Terminal","8855","1","3B0D077A"
"7","36EC5A6F","GO101_22_8856","Far Rockaway","8856","0","3B0D077A"
"7","9352E80B","GO101_22_8856_1","Far Rockaway","8856","0","3B0D077A"
"7","1C6C1D58","GO101_22_8857","Atlantic Terminal","8857","1","3B0D077A"
"7","36EC5A6F","GO101_22_8858","Far Rockaway","8858","0","3B0D077A"
"7","9352E80B","GO101_22_8858_1","Far Rockaway","8858","0","3B0D077A"
"7","1C6C1D58","GO101_22_8859","Atlantic Terminal","8859","1","3B0D077A"
"7","36EC5A6F","GO101_22_8860","Far Rockaway","8860","0","3B0D077A"
"7","9352E80B","GO101_22_8860_1","Far Rockaway","8860","0","3B0D077A"
"7","1C6C1D58","GO101_22_8861","Atlantic Terminal","8861","1","3B0D077A"
"7","36EC5A6F","GO101_22_8862","Far Rockaway","8862","0","3B0D077A"
"7","9352E80B","GO101_22_8862_1","Far Rockaway","8862","0","3B0D077A"
"7","1C6C1D58","GO101_22_8863","Atlantic Terminal","8863","1","3B0D077A"
"7","36EC5A6F","GO101_22_8864","Far Rockaway","8864","0","3B0D077A"
"7","9352E80B","GO101_22_8864_1","Far Rockaway","8864","0","3B0D077A"
"7","1C6C1D58","GO101_22_8865","Atlantic Terminal","8865","1","3B0D077A"
"7","36EC5A6F","GO101_22_8866","Far Rockaway","8866","0","3B0D077A"
"7","9352E80B","GO101_22_8866_1","Far Rockaway","8866","0","3B0D077A"
"7","1C6C1D58","GO101_22_8867","Atlantic Terminal","8867","1","3B0D077A"
"7","36EC5A6F","GO101_22_8868","Far Rockaway","8868","0","3B0D077A"
"7","9352E80B","GO101_22_8868_1","Far Rockaway","8868","0","3B0D077A"
"7","1C6C1D58","GO101_22_8869","Atlantic Terminal","8869","1","3B0D077A"
"7","36EC5A6F","GO101_22_8870","Far Rockaway","8870","0","3B0D077A"
"7","9352E80B","GO101_22_8870_1","Far Rockaway","8870","0","3B0D077A"
"7","1C6C1D58","GO101_22_8871","Atlantic Terminal","8871","1","3B0D077A"
"7","36EC5A6F","GO101_22_8872","Far Rockaway","8872","0","3B0D077A"
"7","9352E80B","GO101_22_8872_1","Far Rockaway","8872","0","3B0D077A"
"7","1C6C1D58","GO101_22_8873","Atlantic Terminal","8873","1","3B0D077A"
"1","7BEED7F0","GO101_22_9001","Jamaica","9001","1","8885A953"
"1","7BEED7F0","GO101_22_9294","Babylon","9294","0","0051B3E1"
"1","7BEED7F0","GO101_22_9296","Babylon","9296","0","0051B3E1"
"1","7BEED7F0","GO101_22_9297","Hicksville","9297","1","0051B3E1"
"1","7BEED7F0","GO101_22_9298","Babylon","9298","0","0051B3E1"
"1","7BEED7F0","GO101_22_9299","Hicksville","9299","1","0051B3E1"
"10","0D729BCC","GO101_22_11250","Mineola","11250","0","934E94DB"
"10","0D729BCC","GO101_22_11250_1","New Hyde Park","11250","0","C2E3FA19"
"10","0D729BCC","GO101_22_11606","Mineola","11606","0","934E94DB"
"10","0D729BCC","GO101_22_11606_1","New Hyde Park","11606","0","C2E3FA19"
"10","0D729BCC","GO101_22_11608","Mineola","11608","0","934E94DB"
"10","0D729BCC","GO101_22_11608_1","New Hyde Park","11608","0","C2E3FA19"
"10","0D729BCC","GO101_22_11612","Mineola","11612","0","934E94DB"
"10","0D729BCC","GO101_22_11612_1","New Hyde Park","11612","0","C2E3FA19"
"10","0D729BCC","GO101_22_11614","Mineola","11614","0","934E94DB"
"10","0D729BCC","GO101_22_11614_1","New Hyde Park","11614","0","C2E3FA19"
"10","0D729BCC","GO101_22_11618","Mineola","11618","0","934E94DB"
"10","0D729BCC","GO101_22_11618_1","New Hyde Park","11618","0","C2E3FA19"
"10","0D729BCC","GO101_22_11620","Mineola","11620","0","934E94DB"
"10","0D729BCC","GO101_22_11620_1","New Hyde Park","11620","0","C2E3FA19"
"10","0D729BCC","GO101_22_11622","Mineola","11622","0","934E94DB"
"10","0D729BCC","GO101_22_11622_1","New Hyde Park","11622","0","C2E3FA19"
"10","0D729BCC","GO101_22_11702","Mineola","11702","0","934E94DB"
"10","0D729BCC","GO101_22_11702_1","New Hyde Park","11702","0","C2E3FA19"
"10","0D729BCC","GO101_22_11706","Mineola","11706","0","934E94DB"
"10","0D729BCC","GO101_22_11706_1","New Hyde Park","11706","0","C2E3FA19"
"10","0D729BCC","GO101_22_11712","Mineola","11712","0","934E94DB"
"10","0D729BCC","GO101_22_11712_1","New Hyde Park","11712","0","C2E3FA19"
"10","0D729BCC","GO101_22_12010","Mineola","12010","0","934E94DB"
"10","0D729BCC","GO101_22_12010_1","New Hyde Park","12010","0","C2E3FA19"
"2","9352E80B","GO101_22_18000","Hempstead","18000","0",""
"2","9352E80B","GO101_22_18001","Mineola","18001","1",""
"2","9352E80B","GO101_22_18002","Hempstead","18002","0",""
"2","9352E80B","GO101_22_18003","Mineola","18003","1",""
"2","9352E80B","GO101_22_18004","Hempstead","18004","0",""
"2","9352E80B","GO101_22_18005","Mineola","18005","1",""
"2","9352E80B","GO101_22_18006","Hempstead","18006","0",""
"2","9352E80B","GO101_22_18007","Mineola","18007","1",""
"2","9352E80B","GO101_22_18008","Hempstead","18008","0",""
"2","9352E80B","GO101_22_18009","Mineola","18009","1",""
"2","9352E80B","GO101_22_18010","Hempstead","18010","0",""
"2","9352E80B","GO101_22_18011","Mineola","18011","1",""
"2","9352E80B","GO101_22_18012","Hempstead","18012","0",""
"2","9352E80B","GO101_22_18013","Mineola","18013","1",""
"2","9352E80B","GO101_22_18014","Hempstead","18014","0",""
"2","9352E80B","GO101_22_18015","Mineola","18015","1",""
"2","9352E80B","GO101_22_18016","Hempstead","18016","0",""
"2","9352E80B","GO101_22_18017","Mineola","18017","1",""
"2","9352E80B","GO101_22_18018","Hempstead","18018","0",""
"2","9352E80B","GO101_22_18019","Mineola","18019","1",""
"2","9352E80B","GO101_22_18050","Hempstead","18050","0",""
"2","9352E80B","GO101_22_18051","Mineola","18051","1",""
"2","9352E80B","GO101_22_18052","Hempstead","18052","0",""
"2","9352E80B","GO101_22_18053","Mineola","18053","1",""
"2","9352E80B","GO101_22_18054","Hempstead","18054","0",""
"2","9352E80B","GO101_22_18055","Mineola","18055","1",""
"2","9352E80B","GO101_22_18056","Hempstead","18056","0",""
"2","9352E80B","GO101_22_18057","Mineola","18057","1",""
"2","9352E80B","GO101_22_18058","Hempstead","18058","0",""
"2","9352E80B","GO101_22_18059","Mineola","18059","1",""
"2","9352E80B","GO101_22_18060","Hempstead","18060","0",""
"2","9352E80B","GO101_22_18061","Mineola","18061","1",""
"2","9352E80B","GO101_22_18062","Hempstead","18062","0",""
"2","9352E80B","GO101_22_18063","Mineola","18063","1",""
"2","9352E80B","GO101_22_18064","Hempstead","18064","0",""
"2","9352E80B","GO101_22_18065","Mineola","18065","1",""
"2","9352E80B","GO101_22_18066","Hempstead","18066","0",""
"2","9352E80B","GO101_22_18067","Mineola","18067","1",""
"2","9352E80B","GO101_22_18068","Hempstead","18068","0",""
"2","9352E80B","GO101_22_18069","Mineola","18069","1",""
"2","9352E80B","GO101_22_18070","Hempstead","18070","0",""
"2","9352E80B","GO101_22_18071","Mineola","18071","1",""
"2","9352E80B","GO101_22_18072","Hempstead","18072","0",""
"2","9352E80B","GO101_22_18073","Mineola","18073","1",""
"9","D6306363","APP_MLX_WEST_6400_METS","Port Washington","6400","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6401_METS","Penn Station","6401","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6402_METS","Port Washington","6402","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6403_METS","Penn Station","6403","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6404_METS","Port Washington","6404","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6405_METS","Penn Station","6405","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6406_METS","Port Washington","6406","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6407_METS","Penn Station","6407","1","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6408_METS","Port Washington","6408","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6410_METS","Port Washington","6410","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6411_METS","Penn Station","6411","1","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6412_METS","Port Washington","6412","0","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6413_METS","Penn Station","6413","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6414_METS","Port Washington","6414","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6415_METS","Penn Station","6415","1","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6416_METS","Port Washington","6416","0","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6417_METS","Penn Station","6417","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6418_METS","Port Washington","6418","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6419_METS","Penn Station","6419","1","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6420_METS","Port Washington","6420","0","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6421_METS","Penn Station","6421","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6422_METS","Port Washington","6422","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6423_METS","Penn Station","6423","1","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6424_METS","Port Washington","6424","0","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6425_METS","Penn Station","6425","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6426_METS","Port Washington","6426","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6427_METS","Penn Station","6427","1","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6428_METS","Port Washington","6428","0","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6429_METS","Penn Station","6429","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6431_METS","Penn Station","6431","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6450_METS","Port Washington","6450","0","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6451_METS","Penn Station","6451","1","6F8FDD4A"
"9","714E59CC","APP_MLX_WEST_6452_METS","Port Washington","6452","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6453_METS","Penn Station","6453","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6454_METS","Port Washington","6454","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6455_METS","Penn Station","6455","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6456_METS","Port Washington","6456","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6457_METS","Penn Station","6457","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6458_METS","Port Washington","6458","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6459_METS","Penn Station","6459","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6460_METS","Port Washington","6460","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6461_METS","Penn Station","6461","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6462_METS","Port Washington","6462","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6463_METS","Penn Station","6463","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6464_METS","Port Washington","6464","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6465_METS","Penn Station","6465","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6466_METS","Port Washington","6466","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6467_METS","Penn Station","6467","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6468_METS","Port Washington","6468","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6469_METS","Penn Station","6469","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6470_METS","Port Washington","6470","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6471_METS","Penn Station","6471","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6472_METS","Port Washington","6472","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6473_METS","Penn Station","6473","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6474_METS","Port Washington","6474","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6475_METS","Penn Station","6475","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6476_METS","Port Washington","6476","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6477_METS","Penn Station","6477","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6478_METS","Port Washington","6478","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6479_METS","Penn Station","6479","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6480_METS","Port Washington","6480","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6481_METS","Penn Station","6481","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6482_METS","Port Washington","6482","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6483_METS","Penn Station","6483","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6484_METS","Port Washington","6484","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6485_METS","Penn Station","6485","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6486_METS","Port Washington","6486","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6487_METS","Penn Station","6487","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6488_METS","Port Washington","6488","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6489_METS","Penn Station","6489","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6490_METS","Port Washington","6490","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6491_METS","Penn Station","6491","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6492_METS","Port Washington","6492","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6493_METS","Penn Station","6493","1","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6494_METS","Port Washington","6494","0","6F8FDD4A"
"9","D6306363","APP_MLX_WEST_6497_METS","Penn Station","6497","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6400_METS","Port Washington","6400","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6401_METS","Penn Station","6401","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6402_METS","Port Washington","6402","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6403_METS","Penn Station","6403","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6404_METS","Port Washington","6404","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6405_METS","Penn Station","6405","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6406_METS","Port Washington","6406","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6407_METS","Penn Station","6407","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6408_METS","Port Washington","6408","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6410_METS","Port Washington","6410","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6411_METS","Penn Station","6411","1","6F8FDD4A"
"9","1C6C1D58","GO101_22_6412_METS","Port Washington","6412","0","6F8FDD4A"
"9","1C6C1D58","GO101_22_6413_METS","Penn Station","6413","1","6F8FDD4A"
